Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-01-05,2015-01-05,2015-02-02,Bearish,Neutral,70.48,,65.04,,,
2015-02-02,2015-02-02,2015-08-10,,Neutral,68.4,0.56,55.4,-3.51,,
2015-08-10,2015-08-10,2015-08-24,,MACD Bearish breath,64.52,1.89,61.68,1.67,,
2015-08-24,2015-08-24,2015-08-31,,MACD Bullish,61.97,0.66,58.31,0.66,,
2015-08-31,2015-08-31,2015-09-14,,MACD Bearish,60.5,-1.04,57.23,-1.32,,
2015-09-14,2015-09-14,2015-09-28,,MACD Bearish breath,64.94,1.2,58.69,-0.27,,Sell signal
2015-09-28,2015-09-28,2015-11-02,,MACD Bullish,70.33,5.28,63.37,2.26,,Sell signal
2015-11-02,2015-11-02,2015-11-16,,MACD Bullish breath,67.79,3.26,64.25,2.55,,
2015-11-16,2015-11-16,2015-12-07,,MACD Bullish,68.75,3.59,64.17,3.1,,
2015-12-07,2015-12-07,2015-12-14,,MACD Bullish breath,68.98,2.69,65.72,2.69,,
2015-12-14,2015-12-14,2015-12-28,,MACD Bullish,69.44,3.41,66.12,3.15,,
2015-12-28,2015-12-28,2016-01-25,,MACD Bullish breath,69.99,3.05,65.03,1.77,,
2016-01-25,2016-01-25,2016-04-04,,MACD Bullish,74.99,4.98,65.96,2.65,Weekly Bearish Divergence,Sell signal
2016-04-04,2016-04-04,2016-06-06,,MACD Bullish breath,74.89,4.15,69.83,1.52,Weekly Bearish Divergence,
2016-06-06,2016-06-06,2016-08-01,,MACD Bullish,83.4,6.53,73.76,3.01,Weekly Bearish Divergence,Sell signal
2016-08-01,2016-08-01,2016-09-19,,MACD Bullish breath,81.71,4.6,75.14,0.61,Weekly Bearish Divergence,
2016-09-19,2016-09-19,2016-10-03,,MACD Bullish,81.55,2.92,77.58,2.36,Weekly Bearish Divergence,
2016-10-03,2016-10-03,2016-11-21,,MACD Bullish breath,78.86,0.09,72.93,-0.6,Weekly Bearish Divergence,
2016-11-21,2016-11-21,2017-01-09,,MACD Bullish,81.81,3.14,75.03,0.61,Weekly Bearish Divergence,
2017-01-09,2017-01-09,2017-02-20,,MACD Bullish breath,80.34,1.94,77.49,1.38,Weekly Bearish Divergence,
2017-02-20,2017-02-20,2017-03-06,,MACD Bullish,83.99,3.25,79.83,2.74,Weekly Bearish Divergence,Sell signal
2017-03-06,2017-03-06,2017-03-13,,MACD Bullish breath,82.95,2.21,79.92,2.21,Weekly Bearish Divergence,
2017-03-13,2017-03-13,2017-05-08,,MACD Bullish,86.46,3.78,79.9,2.52,Weekly Bearish Divergence,Sell signal
