Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-01-05,2015-01-05,2015-02-02,Bullish,Neutral,82.16,,75.49,,,
2015-02-02,2015-02-02,2015-08-10,,Neutral,84.49,3.26,69.07,-3.76,,
2015-08-10,2015-08-10,2015-10-12,,MACD Bearish,75.18,-4.34,61.2,-7.77,,
2015-10-12,2015-10-12,2015-11-23,,MACD Bearish breath,79.04,2.63,64.11,-5.88,,
2015-11-23,2015-11-23,2016-01-04,,MACD Bullish,81.29,3.4,76.15,2.39,,
2016-01-04,2016-01-04,2016-01-18,,MACD Bullish breath,78.55,-0.64,66.14,-3.52,,
2016-01-18,2016-01-18,2016-02-22,,MACD Bearish,73.31,-3.34,63.1,-5.3,,
2016-02-22,2016-02-22,2016-03-21,,MACD Bearish breath,80.01,3.11,68.19,-1.75,,
2016-03-21,2016-03-21,2016-04-25,,MACD Bullish,83.83,5.56,77.49,3.7,,
2016-04-25,2016-04-25,2016-05-23,,MACD Bullish breath,81.4,2.49,72.0,-0.38,,
2016-05-23,2016-05-23,2016-09-05,,MACD Bullish,95.77,9.05,76.15,3.02,,Sell signal
2016-09-05,2016-09-05,2016-10-03,,MACD Bullish breath,95.39,7.01,89.8,5.87,,
2016-10-03,2016-10-03,2016-10-24,,MACD Bullish,102.44,8.95,94.08,8.21,Weekly Bearish Divergence,
2016-10-24,2016-10-24,2016-11-14,,MACD Bullish breath,99.65,7.01,93.69,5.68,Weekly Bearish Divergence,
2016-11-14,2016-11-14,2017-02-13,,MACD Bullish,119.14,13.84,97.51,8.75,Weekly Bearish Divergence,Sell signal
2017-02-13,2017-02-13,2017-02-20,,MACD Bullish breath,117.67,11.39,113.2,11.39,Weekly Bearish Divergence,
2017-02-20,2017-02-20,2017-02-27,,MACD Bullish,119.31,11.97,114.82,11.97,Weekly Bearish Divergence,
