Date,Open,High,Low,Close,Adj Close,Volume
2015-01-05,17.303333282470703,17.803333282470703,16.623332977294922,17.489999771118164,15.91312313079834,1332300
2015-01-12,17.53333282470703,17.99333381652832,16.536666870117188,17.016666412353516,15.482460021972656,1406700
2015-01-19,17.07666778564453,17.27666664123535,16.360000610351562,16.60333251953125,15.106393814086914,1439400
2015-01-26,16.670000076293945,17.133333206176758,16.34666633605957,16.68666648864746,15.182214736938477,1057200
2015-02-02,16.81999969482422,17.593332290649414,16.566667556762695,17.270000457763672,15.712955474853516,1424700
2015-02-09,17.28333282470703,17.60333251953125,16.816667556762695,17.43000030517578,15.85853099822998,1338600
2015-02-16,17.50666618347168,17.926666259765625,16.583332061767578,17.633333206176758,16.043535232543945,1102200
2015-02-23,17.583332061767578,18.323333740234375,17.413333892822266,18.016666412353516,16.392303466796875,1768500
2015-03-02,17.946666717529297,18.253332138061523,16.989999771118164,17.260000228881836,15.70386028289795,1174800
2015-03-09,17.343332290649414,17.80666732788086,16.753332138061523,17.773332595825195,16.17090606689453,1568100
2015-03-16,17.916667938232422,17.916667938232422,17.329999923706055,17.809999465942383,16.204269409179688,1605300
2015-03-23,17.809999465942383,18.093332290649414,17.523332595825195,18.06333351135254,16.434764862060547,1094100
2015-03-30,18.166667938232422,18.74333381652832,17.956666946411133,18.126667022705078,16.492395401000977,1275000
2015-04-06,18.059999465942383,18.329999923706055,17.373332977294922,17.676666259765625,16.08295440673828,1119900
2015-04-13,17.74333381652832,19.176666259765625,17.636667251586914,18.079999923706055,16.449932098388672,2128200
2015-04-20,18.166667938232422,19.046667098999023,18.083332061767578,18.98666763305664,17.274852752685547,1686300
2015-04-27,19.1299991607666,19.363332748413086,18.280000686645508,18.416667938232422,16.756242752075195,1574400
2015-05-04,18.293333053588867,18.883333206176758,17.666667938232422,18.65333366394043,16.971572875976562,1482000
2015-05-11,18.613332748413086,18.953332901000977,18.383333206176758,18.523332595825195,16.853290557861328,1193100
2015-05-18,18.416667938232422,19.143333435058594,18.383333206176758,18.553333282470703,16.88058090209961,1123800
2015-05-25,18.52666664123535,18.80666732788086,18.02666664123535,18.453332901000977,16.78960418701172,1266000
2015-06-01,18.59666633605957,18.843332290649414,18.149999618530273,18.43000030517578,16.88894271850586,1016100
2015-06-08,18.316667556762695,18.489999771118164,17.803333282470703,17.996667861938477,16.49184226989746,1112400
2015-06-15,17.893333435058594,18.123332977294922,17.566667556762695,17.84666633605957,16.35438346862793,1929900
2015-06-22,17.953332901000977,18.123332977294922,17.739999771118164,17.969999313354492,16.467405319213867,1411200
2015-06-29,17.8799991607666,18.046667098999023,17.1200008392334,17.39666748046875,15.942014694213867,1673100
2015-07-06,17.260000228881836,17.726667404174805,16.799999237060547,17.170000076293945,15.734305381774902,1596900
2015-07-13,17.206666946411133,20.110000610351562,16.98666763305664,20.01333236694336,18.339881896972656,2975700
2015-07-20,20.139999389648438,21.203332901000977,19.799999237060547,20.393333435058594,18.688106536865234,2722200
2015-07-27,20.34666633605957,21.31999969482422,20.086666107177734,21.166667938232422,19.39678192138672,1643700
2015-08-03,21.083332061767578,21.226667404174805,20.456666946411133,20.606666564941406,18.88360023498535,1571400
2015-08-10,20.64666748046875,21.383333206176758,20.453332901000977,21.299999237060547,19.518962860107422,1928100
2015-08-17,21.190000534057617,21.65333366394043,20.729999542236328,20.940000534057617,19.189062118530273,1649400
2015-08-24,19.90999984741211,20.746667861938477,19.343332290649414,20.023332595825195,18.34904670715332,2393100
2015-08-31,19.916667938232422,20.40333366394043,19.49333381652832,20.053333282470703,18.37653923034668,2670300
2015-09-07,20.406667709350586,20.520000457763672,19.876667022705078,19.989999771118164,18.318504333496094,1179300
2015-09-14,20.06999969482422,21.093332290649414,19.593332290649414,20.43666648864746,18.727821350097656,2127300
2015-09-21,20.510000228881836,20.68000030517578,19.709999084472656,19.81999969482422,18.1627197265625,2019300
2015-09-28,19.866666793823242,19.933332443237305,19.036666870117188,19.543333053588867,17.90918731689453,2122200
2015-10-05,19.700000762939453,21.09000015258789,19.116666793823242,20.979999542236328,19.22572135925293,1978200
2015-10-12,21.03333282470703,24.200000762939453,20.246667861938477,23.64666748046875,21.66941261291504,3903900
2015-10-19,23.626667022705078,25.15333366394043,23.233333587646484,24.696666717529297,22.63161277770996,3417000
2015-10-26,24.703332901000977,25.239999771118164,24.0,24.209999084472656,22.185638427734375,2424000
2015-11-02,24.440000534057617,25.81333351135254,24.25666618347168,25.360000610351562,23.23948097229004,2463000
2015-11-09,25.376667022705078,25.446666717529297,23.98666763305664,24.593332290649414,22.536916732788086,2189700
2015-11-16,24.49333381652832,25.559999465942383,24.316667556762695,25.360000610351562,23.23948097229004,2282700
2015-11-23,25.440000534057617,26.22333335876465,25.3700008392334,25.920000076293945,23.752656936645508,1135500
2015-11-30,26.19333267211914,26.19333267211914,25.453332901000977,25.969999313354492,23.928133010864258,2207700
2015-12-07,26.203332901000977,26.213333129882812,22.886667251586914,23.81333351135254,21.941030502319336,3085200
2015-12-14,23.81333351135254,24.31333351135254,22.760000228881836,22.77666664123535,20.985868453979492,4203600
2015-12-21,22.843332290649414,23.270000457763672,22.696666717529297,22.959999084472656,21.154788970947266,1332900
2015-12-28,22.780000686645508,23.366666793823242,22.450000762939453,22.790000915527344,20.998157501220703,1061700
2016-01-04,22.476667404174805,22.93000030517578,21.303333282470703,21.356666564941406,19.67751693725586,2476500
2016-01-11,21.40333366394043,22.21666717529297,20.56333351135254,22.21666717529297,20.469905853271484,2956200
2016-01-18,22.456666946411133,22.656667709350586,20.793333053588867,22.420000076293945,20.657249450683594,1881000
2016-01-25,22.209999084472656,22.99333381652832,21.373332977294922,22.963333129882812,21.157861709594727,2215500
2016-02-01,22.74333381652832,23.316667556762695,20.44333267211914,20.719999313354492,19.090900421142578,1746600
2016-02-08,20.47333335876465,20.913333892822266,19.886667251586914,20.636667251586914,19.014127731323242,1614300
2016-02-15,20.963333129882812,24.656667709350586,20.540000915527344,22.84666633605957,21.05036735534668,2405400
2016-02-22,23.149999618530273,25.84666633605957,22.866666793823242,25.773332595825195,23.74692153930664,2614500
2016-02-29,25.82666778564453,26.73666763305664,25.373332977294922,26.229999542236328,24.167692184448242,2341200
2016-03-07,26.183332443237305,26.633333206176758,25.586666107177734,26.446666717529297,24.36732292175293,1903500
2016-03-14,26.78333282470703,28.040000915527344,25.93000030517578,27.860000610351562,25.66953468322754,2478000
2016-03-21,27.99333381652832,28.100000381469727,26.72333335876465,27.543333053588867,25.377765655517578,1253400
2016-03-28,27.713333129882812,29.073333740234375,26.31999969482422,29.053333282470703,26.769044876098633,1817400
2016-04-04,28.933332443237305,29.100000381469727,26.856666564941406,27.503332138061523,25.34090805053711,2145000
2016-04-11,27.47333335876465,28.753332138061523,27.229999542236328,28.50666618347168,26.265357971191406,2172000
2016-04-18,28.446666717529297,29.636667251586914,27.083332061767578,28.663333892822266,26.40970230102539,3144300
2016-04-25,28.65999984741211,28.65999984741211,25.3700008392334,25.549999237060547,23.541152954101562,2469600
2016-05-02,25.600000381469727,27.96666717529297,25.536666870117188,27.933332443237305,25.73710060119629,3169800
2016-05-09,27.73666763305664,28.260000228881836,27.100000381469727,27.22333335876465,25.08292579650879,2086500
2016-05-16,27.22333335876465,27.616666793823242,26.116666793823242,27.100000381469727,24.969287872314453,1798800
2016-05-23,27.030000686645508,28.32666778564453,26.886667251586914,28.03333282470703,25.82923698425293,1692600
2016-05-30,28.21666717529297,28.626667022705078,27.56999969482422,28.35333251953125,26.255680084228516,1658100
2016-06-06,28.46666717529297,29.459999084472656,28.299999237060547,28.76333236694336,26.635353088378906,1822200
2016-06-13,28.709999084472656,29.889999389648438,27.450000762939453,28.963333129882812,26.820556640625,3626100
2016-06-20,29.42333221435547,30.510000228881836,28.010000228881836,28.790000915527344,26.660049438476562,3922800
2016-06-27,28.333332061767578,32.0,27.96666717529297,31.53333282470703,29.20041847229004,2626500
2016-07-04,31.3799991607666,33.25,31.066667556762695,32.9466667175293,30.509193420410156,2446200
2016-07-11,33.16666793823242,34.063331604003906,32.939998626708984,33.26333236694336,30.802433013916016,3006900
2016-07-18,33.15999984741211,35.33000183105469,32.65999984741211,35.026668548583984,32.4353141784668,3580800
2016-07-25,34.83000183105469,36.619998931884766,34.793331146240234,36.040000915527344,33.37367630004883,2431200
2016-08-01,36.11333465576172,36.46333312988281,35.393333435058594,35.926666259765625,33.26872253417969,2090100
2016-08-08,35.81999969482422,36.276668548583984,35.436668395996094,35.87333297729492,33.219337463378906,1596000
2016-08-15,35.8466682434082,36.176666259765625,34.836666107177734,35.246665954589844,32.63903045654297,1465200
2016-08-22,35.03333282470703,36.83333206176758,34.81999969482422,35.86000061035156,33.20698547363281,1335000
