Date,Open,High,Low,Close,Adj Close,Volume
2015-02-01,103.25,129.88999938964844,99.16000366210938,127.62000274658203,98.57955169677734,44733800
2015-03-01,127.20999908447266,136.27999877929688,116.95999908447266,126.9800033569336,98.08516693115234,56783600
2015-04-01,126.66000366210938,128.0,114.55999755859375,116.87999725341797,90.55001831054688,43181800
2015-05-01,117.91999816894531,149.24000549316406,115.38999938964844,148.07000732421875,114.71369171142578,80025800
2015-06-01,148.24000549316406,150.5,131.0399932861328,132.92999267578125,102.98435974121094,77209500
2015-07-01,134.41000366210938,137.75,123.5199966430664,125.13999938964844,97.22313690185547,82806100
2015-08-01,126.41999816894531,128.0399932861328,100.0,125.97000122070312,97.86795043945312,80992000
2015-09-01,121.5199966430664,134.9499969482422,118.05999755859375,125.01000213623047,97.1220932006836,71363000
2015-10-01,123.11000061035156,129.83999633789062,111.52999877929688,123.12999725341797,95.96144104003906,85538000
2015-11-01,123.66000366210938,130.6999969482422,115.20999908447266,130.4499969482422,101.66626739501953,58206300
2015-12-01,131.1699981689453,149.72000122070312,130.91000366210938,145.14999389648438,113.12274169921875,77336500
2016-01-01,142.07000732421875,143.3000030517578,117.16999816894531,133.7100067138672,104.52799987792969,131677600
2016-02-01,133.33999633789062,138.69000244140625,114.25,133.97000122070312,104.73123931884766,90192100
2016-03-01,135.3699951171875,157.3699951171875,134.3000030517578,154.5,120.78059387207031,85732300
2016-04-01,154.0399932861328,159.64999389648438,143.25,145.75,114.31761169433594,51986900
2016-05-01,146.16000366210938,154.9499969482422,139.17999267578125,154.36000061035156,121.07070922851562,44795500
2016-06-01,153.41000366210938,166.0,142.27000427246094,155.39999389648438,121.88644409179688,75916100
2016-07-01,154.47000122070312,167.60000610351562,147.16000366210938,161.97999572753906,127.4482192993164,41771600
2016-08-01,162.77999877929688,179.4199981689453,161.27999877929688,176.4199981689453,138.809814453125,47831300
2016-09-01,176.8800048828125,177.6699981689453,158.75,172.52000427246094,135.74124145507812,74597400
2016-10-01,173.00999450683594,177.0,166.8000030517578,170.27999877929688,134.38284301757812,42303600
2016-11-01,170.72000122070312,178.02000427246094,163.02000427246094,170.49000549316406,134.54859924316406,53651100
2016-12-01,170.00999450683594,183.99000549316406,160.6199951171875,176.77000427246094,139.50465393066406,67189500
2017-01-01,178.2899932861328,205.7899932861328,173.30999755859375,199.5,158.34300231933594,66351000
2017-02-01,202.25,215.9600067138672,200.2100067138672,210.92999267578125,167.41497802734375,45312600
2017-03-01,213.07000732421875,227.75,210.55999755859375,218.9600067138672,173.78836059570312,66284000
2017-04-01,219.0,224.08999633789062,208.44000244140625,220.80999755859375,176.0515594482422,36449700
2017-05-01,222.08999633789062,242.88999938964844,219.91000366210938,239.47999572753906,190.9371337890625,50389700
2017-06-01,241.60000610351562,256.7799987792969,230.57000732421875,233.0500030517578,185.81045532226562,83376800
2017-07-01,234.50999450683594,258.489990234375,227.5,246.66000366210938,197.49917602539062,42489200
2017-08-01,248.22999572753906,259.3599853515625,238.6999969482422,252.07000732421875,201.83091735839844,60975900
2017-09-01,252.3300018310547,255.33999633789062,231.52999877929688,242.5399932861328,194.2003173828125,53937800
2017-10-01,245.30999755859375,266.70001220703125,237.50999450683594,263.9100036621094,212.17495727539062,53310600
2017-11-01,264.239990234375,285.67999267578125,248.8699951171875,277.94000244140625,223.45458984375,75482900
2017-12-01,275.2099914550781,275.70001220703125,253.38999938964844,256.8999938964844,206.53915405273438,66786900
2018-01-01,259.7699890136719,274.260009765625,237.00999450683594,248.02999877929688,200.72988891601562,75283500
2018-02-01,241.72000122070312,255.74000549316406,224.89999389648438,246.4600067138672,199.4592742919922,72949100
2018-03-01,245.86000061035156,273.8500061035156,234.75999450683594,235.64999389648438,190.71078491210938,102905400
2018-04-01,233.9499969482422,252.85000610351562,225.44000244140625,229.4199981689453,188.38943481445312,75476200
2018-05-01,230.85000610351562,255.2899932861328,221.97999572753906,252.07000732421875,206.98863220214844,71235200
2018-06-01,254.3699951171875,271.80999755859375,242.27000427246094,242.63999938964844,199.24513244628906,76083900
2018-07-01,240.08999633789062,251.8000030517578,197.4600067138672,221.77000427246094,184.5496826171875,173962600
2018-08-01,223.25999450683594,223.94000244140625,202.77000427246094,219.02999877929688,182.26954650878906,70854300
2018-09-01,218.58999633789062,250.10000610351562,213.9199981689453,246.72999572753906,205.32057189941406,96345200
2018-10-01,247.8800048828125,252.13999938964844,208.22999572753906,223.49000549316406,187.37738037109375,74094000
2018-11-01,225.16000366210938,242.6199951171875,213.7100067138672,237.41000366210938,199.048095703125,64531200
2018-12-01,245.1999969482422,261.5899963378906,217.61000061035156,254.27999877929688,213.1922149658203,97816200
2019-01-01,248.85000610351562,273.75,230.3300018310547,268.25,227.27481079101562,74938100
2019-02-01,269.1499938964844,286.6300048828125,264.8900146484375,275.3599853515625,233.29869079589844,41509200
2019-03-01,277.7300109863281,303.29998779296875,259.20001220703125,300.7099914550781,254.77651977539062,72692400
2019-04-01,303.1099853515625,322.45001220703125,299.75,318.3999938964844,272.1741027832031,40766100
2019-05-01,320.5,323.20001220703125,250.08999633789062,251.63999938964844,215.10646057128906,64214500
2019-06-01,252.5500030517578,291.75,251.1999969482422,287.8599853515625,246.06800842285156,73710000
2019-07-01,301.67999267578125,305.75,272.4100036621094,289.989990234375,250.26541137695312,52025700
