Time,Function,Symbol,Error
2024-01-18 18:26:00,create_stock_data_db,CLINR,'NoneType' object is not subscriptable
2024-01-18 18:26:21,create_stock_data_db,CWAN,'NoneType' object is not subscriptable
2024-01-18 18:26:32,create_stock_data_db,CLVRW,'NoneType' object is not subscriptable
2024-01-18 18:26:32,create_stock_data_db,CLRCU,'NoneType' object is not subscriptable
2024-01-18 18:26:47,create_stock_data_db,CLOE,'Growth'
2024-01-18 18:26:48,create_stock_data_db,CLOER,'NoneType' object is not subscriptable
2024-01-18 18:27:00,create_stock_data_db,CCNEP,'NoneType' object is not subscriptable
2024-01-18 18:28:00,create_stock_data_db,MITA,'Growth'
2024-01-18 18:28:17,create_stock_data_db,CCZ,'NoneType' object is not subscriptable
2024-01-18 18:28:39,create_stock_data_db,CDAQ,'Growth'
2024-01-18 18:28:58,create_stock_data_db,COMSP,'NoneType' object is not subscriptable
2024-01-18 18:29:09,create_stock_data_db,CNDA,'Growth'
2024-01-18 18:29:09,create_stock_data_db,CNDB,'Growth'
2024-01-18 18:29:14,create_stock_data_db,CFMS,'NoneType' object is not subscriptable
2024-01-18 18:29:18,create_stock_data_db,CNOBP,'NoneType' object is not subscriptable
2024-01-18 18:29:26,create_stock_data_db,CSLM,'Growth'
2024-01-18 18:29:26,create_stock_data_db,CSLMR,'NoneType' object is not subscriptable
2024-01-18 18:29:27,create_stock_data_db,CSLMU,'NoneType' object is not subscriptable
2024-01-18 18:30:13,create_stock_data_db,TRON,'Growth'
2024-01-18 18:30:14,create_stock_data_db,TRONU,'NoneType' object is not subscriptable
2024-01-18 18:30:16,create_stock_data_db,COOLU,'NoneType' object is not subscriptable
2024-01-18 18:30:23,create_stock_data_db,OFC,'NoneType' object is not subscriptable
2024-01-18 18:30:50,create_stock_data_db,COYA,"{'code': 'PGRST102', 'details': None, 'hint': None, 'message': 'Empty or invalid json'}"
2024-01-18 18:31:13,create_stock_data_db,CRDO,'NoneType' object is not subscriptable
2024-01-18 18:31:15,create_stock_data_db,FCRX,'NoneType' object is not subscriptable
2024-01-18 18:31:15,create_stock_data_db,CRGY,'NoneType' object is not subscriptable
2024-01-18 18:31:16,create_stock_data_db,CEQP,'NoneType' object is not subscriptable
2024-01-18 18:31:26,create_stock_data_db,BHAC,'Growth'
2024-01-18 18:31:27,create_stock_data_db,BHACU,'NoneType' object is not subscriptable
2024-01-18 18:32:54,create_stock_data_db,CYBR,"{'code': 'PGRST102', 'details': None, 'hint': None, 'message': 'Empty or invalid json'}"
2024-01-18 18:32:57,create_stock_data_db,CYCCP,'NoneType' object is not subscriptable
2024-01-18 18:33:05,create_stock_data_db,CTKB,'NoneType' object is not subscriptable
2024-01-18 18:33:30,create_stock_data_db,DQ,"{'code': 'PGRST102', 'details': None, 'hint': None, 'message': 'Empty or invalid json'}"
2024-01-18 18:33:38,create_stock_data_db,DKDCA,'NoneType' object is not subscriptable
2024-01-18 18:33:53,create_stock_data_db,DXR,"{'code': 'PGRST102', 'details': None, 'hint': None, 'message': 'Empty or invalid json'}"
2024-01-18 18:33:59,create_stock_data_db,DBTX,'NoneType' object is not subscriptable
2024-01-18 18:34:13,create_stock_data_db,DH,'NoneType' object is not subscriptable
2024-01-18 18:34:26,create_stock_data_db,DECA,'Growth'
2024-01-18 18:34:26,create_stock_data_db,DECAU,'NoneType' object is not subscriptable
2024-01-18 18:34:28,create_stock_data_db,DEN,'NoneType' object is not subscriptable
2024-01-18 18:34:43,create_stock_data_db,DESP,"{'code': 'PGRST102', 'details': None, 'hint': None, 'message': 'Empty or invalid json'}"
2024-01-18 18:35:06,create_stock_data_db,DSX,"{'code': 'PGRST102', 'details': None, 'hint': None, 'message': 'Empty or invalid json'}"
