Date,Open,High,Low,Close,Adj Close,Volume
2015-01-05,24.850000381469727,26.100000381469727,23.5,24.719999313354492,24.719999313354492,200200
2015-01-12,24.610000610351562,27.290000915527344,24.149999618530273,26.75,26.75,198200
2015-01-19,26.90999984741211,27.059999465942383,25.579999923706055,26.68000030517578,26.68000030517578,246700
2015-01-26,26.649999618530273,27.8799991607666,25.920000076293945,25.969999313354492,25.969999313354492,168000
2015-02-02,25.81999969482422,27.190000534057617,25.329999923706055,26.93000030517578,26.93000030517578,180400
2015-02-09,27.110000610351562,27.420000076293945,26.420000076293945,26.989999771118164,26.989999771118164,135700
2015-02-16,25.889999389648438,27.0,25.889999389648438,26.760000228881836,26.760000228881836,136000
2015-02-23,26.610000610351562,26.739999771118164,24.139999389648438,24.8799991607666,24.8799991607666,274100
2015-03-02,24.950000762939453,25.799999237060547,24.719999313354492,25.0,25.0,308800
2015-03-09,24.969999313354492,26.770000457763672,24.709999084472656,25.489999771118164,25.489999771118164,151200
2015-03-16,25.25,27.06999969482422,24.719999313354492,26.6299991607666,26.6299991607666,190100
2015-03-23,26.6299991607666,26.850000381469727,24.809999465942383,25.309999465942383,25.309999465942383,282000
2015-03-30,25.34000015258789,26.389999389648438,25.25,25.280000686645508,25.280000686645508,290500
2015-04-06,25.25,31.3799991607666,25.25,30.959999084472656,30.959999084472656,527900
2015-04-13,31.450000762939453,33.45000076293945,30.68000030517578,31.40999984741211,31.40999984741211,834800
2015-04-20,31.40999984741211,33.02000045776367,30.799999237060547,32.099998474121094,32.099998474121094,534300
2015-04-27,31.950000762939453,33.04999923706055,29.989999771118164,30.649999618530273,30.649999618530273,359800
2015-05-04,30.579999923706055,31.229999542236328,29.81999969482422,30.639999389648438,30.639999389648438,284100
2015-05-11,30.549999237060547,30.979999542236328,23.920000076293945,25.010000228881836,25.010000228881836,884600
2015-05-18,25.020000457763672,25.139999389648438,24.110000610351562,24.549999237060547,24.549999237060547,421800
2015-05-25,24.170000076293945,24.760000228881836,22.959999084472656,23.290000915527344,23.290000915527344,310400
2015-06-01,23.329999923706055,23.75,23.020000457763672,23.18000030517578,23.18000030517578,239700
2015-06-08,23.1200008392334,23.889999389648438,22.809999465942383,23.530000686645508,23.530000686645508,333600
2015-06-15,23.299999237060547,24.5,23.200000762939453,23.850000381469727,23.850000381469727,292200
2015-06-22,23.889999389648438,24.899999618530273,23.270000457763672,23.850000381469727,23.850000381469727,368800
2015-06-29,23.84000015258789,26.920000076293945,23.65999984741211,24.510000228881836,24.510000228881836,482800
2015-07-06,24.399999618530273,25.209999084472656,23.559999465942383,24.34000015258789,24.34000015258789,355600
2015-07-13,24.329999923706055,25.549999237060547,23.420000076293945,24.549999237060547,24.549999237060547,434000
2015-07-20,24.6299991607666,24.860000610351562,23.190000534057617,23.510000228881836,23.510000228881836,294400
2015-07-27,23.440000534057617,25.040000915527344,22.90999984741211,23.950000762939453,23.950000762939453,332400
2015-08-03,23.899999618530273,27.0,22.940000534057617,24.049999237060547,24.049999237060547,459700
2015-08-10,24.09000015258789,25.649999618530273,23.8799991607666,25.440000534057617,25.440000534057617,243600
2015-08-17,25.25,25.489999771118164,22.389999389648438,23.739999771118164,23.739999771118164,300200
2015-08-24,22.760000228881836,24.010000228881836,22.65999984741211,23.40999984741211,23.40999984741211,341400
2015-08-31,23.43000030517578,23.989999771118164,22.760000228881836,23.059999465942383,23.059999465942383,193000
2015-09-07,23.290000915527344,23.610000610351562,21.809999465942383,22.010000228881836,22.010000228881836,149100
2015-09-14,21.829999923706055,22.559999465942383,20.31999969482422,20.950000762939453,20.950000762939453,396100
2015-09-21,20.950000762939453,21.350000381469727,19.639999389648438,19.68000030517578,19.68000030517578,272200
