Date,Open,High,Low,Close,Adj Close,Volume
2021-10-01,31.549999237060547,36.45000076293945,23.100000381469727,28.15999984741211,27.148963928222656,31199700
2021-11-01,28.100000381469727,33.88999938964844,26.309999465942383,30.280000686645508,29.19285011291504,10534600
2021-12-01,30.790000915527344,32.79999923706055,26.459999084472656,27.889999389648438,26.888656616210938,12025900
2022-01-01,27.829999923706055,33.915000915527344,26.8799991607666,29.790000915527344,28.720441818237305,9466800
2022-02-01,30.100000381469727,40.040000915527344,30.010000228881836,34.900001525878906,33.64698028564453,8294900
2022-03-01,34.790000915527344,37.369998931884766,29.299999237060547,33.279998779296875,32.085140228271484,14045600
2022-04-01,33.27000045776367,45.130001068115234,32.619998931884766,44.650001525878906,43.04692077636719,7835800
2022-05-01,44.56999969482422,51.56999969482422,38.0,50.7400016784668,48.91826629638672,7116000
2022-06-01,50.5099983215332,53.0,31.299999237060547,32.68000030517578,31.506685256958008,15505900
2022-07-01,32.349998474121094,39.349998474121094,28.3700008392334,39.2400016784668,37.93051528930664,14639000
2022-08-01,39.15999984741211,47.529998779296875,38.0,44.439998626708984,42.95697784423828,8586700
2022-09-01,44.16999816894531,44.380001068115234,33.29999923706055,33.900001525878906,32.76871871948242,14588300
2022-10-01,34.0099983215332,48.33000183105469,33.91999816894531,48.16999816894531,46.71726989746094,8247900
2022-11-01,48.5,54.52000045776367,39.59000015258789,54.09000015258789,52.45873260498047,10808800
2022-12-01,54.65999984741211,57.380001068115234,48.20000076293945,48.59000015258789,47.124603271484375,9768100
2023-01-01,48.689998626708984,50.439998626708984,45.2400016784668,47.529998779296875,46.0965690612793,6857800
2023-02-01,47.06999969482422,50.060001373291016,42.55500030517578,49.33000183105469,48.089717864990234,8943600
2023-03-01,49.33000183105469,50.9900016784668,43.25,46.2599983215332,45.096900939941406,11230200
2023-04-01,46.33000183105469,47.68000030517578,43.13999938964844,45.81999969482422,44.667964935302734,4941100
2023-05-01,45.86000061035156,46.209999084472656,39.040000915527344,39.41999816894531,38.6454963684082,8638700
2023-06-01,39.380001068115234,45.06999969482422,38.40999984741211,40.45000076293945,39.65526580810547,10129700
2023-07-01,40.45000076293945,49.099998474121094,39.31999969482422,49.06999969482422,48.10590362548828,5840000
2023-08-01,48.720001220703125,49.54999923706055,37.59000015258789,41.77000045776367,41.19963073730469,8518400
2023-09-01,42.189998626708984,45.720001220703125,39.36000061035156,43.939998626708984,43.339996337890625,7193900
2023-10-01,43.459999084472656,45.41999816894531,40.790000915527344,44.29999923706055,43.69508361816406,4803600
2023-11-01,44.45000076293945,50.625,43.939998626708984,50.279998779296875,50.279998779296875,6161700
