Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-01-05,2015-01-05,2015-02-02,Bearish breath,Neutral,50.11,,44.3,,,
2015-02-02,2015-02-02,2015-08-10,,Neutral,58.07,1.07,44.06,0.04,,
2015-08-10,2015-08-10,2015-08-17,,MACD Bullish,54.06,1.0,52.88,1.0,,
2015-08-17,2015-08-17,2015-08-24,,MACD Bullish breath,55.98,0.6,52.13,0.6,,
2015-08-24,2015-08-24,2015-09-21,,MACD Bullish,56.03,1.14,48.28,0.77,,
2015-09-21,2015-09-21,2015-10-05,,MACD Bullish breath,55.7,0.78,49.46,0.7,,
2015-10-05,2015-10-05,2015-10-19,,MACD Bullish,59.7,1.73,53.52,1.34,,Sell signal
2015-10-19,2015-10-19,2015-12-07,,MACD Bullish breath,55.65,0.8,51.16,-0.56,,Sell signal
2015-12-07,2015-12-07,2016-02-22,,MACD Bearish,52.78,-1.2,41.3,-4.8,,
2016-02-22,2016-02-22,2016-03-21,,MACD Bearish breath,57.61,3.34,45.85,-1.93,,Sell signal
2016-03-21,2016-03-21,2016-05-23,,MACD Bullish,59.97,4.95,54.45,3.3,,Sell signal
2016-05-23,2016-05-23,2016-05-30,,MACD Bullish breath,59.84,3.48,56.71,3.48,,
2016-05-30,2016-05-30,2016-06-13,,MACD Bullish,60.33,4.17,56.78,3.94,Weekly Bearish Divergence,
2016-06-13,2016-06-13,2016-07-04,,MACD Bullish breath,60.63,3.74,55.05,2.51,Weekly Bearish Divergence,
2016-07-04,2016-07-04,2016-10-03,,MACD Bullish,72.94,8.37,59.59,3.85,Weekly Bearish Divergence,Sell signal
2016-10-03,2016-10-03,2016-11-21,,MACD Bullish breath,72.08,6.57,63.64,1.34,Weekly Bearish Divergence,
2016-11-21,2016-11-21,2016-11-28,,MACD Bullish,71.33,3.95,68.38,3.95,Weekly Bearish Divergence,
2016-11-28,2016-11-28,2016-12-05,,MACD Bullish breath,72.47,3.45,69.14,3.45,Weekly Bearish Divergence,
2016-12-05,2016-12-05,2017-02-27,,MACD Bullish,88.12,11.6,69.55,4.4,Weekly Bearish Divergence,Sell signal
2017-02-27,2017-02-27,2017-04-24,,MACD Bullish breath,89.75,9.58,83.96,6.99,Weekly Bearish Divergence,
2017-04-24,2017-04-24,2017-05-01,,MACD Bullish,92.0,8.28,88.85,8.28,Weekly Bearish Divergence,
2017-05-01,2017-05-01,2017-05-29,,MACD Bullish breath,92.4,6.91,81.77,3.13,Weekly Bearish Divergence,
2017-05-29,2017-05-29,2017-06-05,,MACD Bullish,91.9,5.94,87.2,5.94,Weekly Bearish Divergence,
2017-06-05,2017-06-05,2017-07-17,,MACD Bullish breath,91.98,4.51,84.29,2.08,Weekly Bearish Divergence,
2017-07-17,2017-07-17,2017-09-11,,MACD Bullish,104.66,10.72,87.71,3.91,Weekly Bearish Divergence,Sell signal
2017-09-11,2017-09-11,2017-11-06,,MACD Bullish breath,103.09,7.83,81.54,-3.57,Weekly Bearish Divergence,
2017-11-06,2017-11-06,2018-01-01,Bullish breath,MACD Bearish,92.53,-1.76,80.41,-4.82,Weekly Bearish Divergence,
2018-01-01,2018-01-01,2018-01-29,Bullish breath,MACD Bearish breath,96.13,3.3,85.22,-2.27,Weekly Bearish Divergence,
2018-01-29,2018-01-29,2018-02-05,Bullish breath,MACD Bullish,99.68,4.51,93.34,4.51,Weekly Bearish Divergence,
2018-02-05,2018-02-05,2018-02-12,Bullish breath,MACD Bullish breath,98.07,0.55,85.47,0.55,Weekly Bearish Divergence,Waiting for confirmation : Buy
2018-02-12,2018-02-12,2018-02-26,Bullish breath,MACD Bullish,93.04,1.05,86.92,1.04,Weekly Bearish Divergence,Waiting for confirmation : Buy
2018-02-26,2018-02-26,2018-03-12,Bullish breath,MACD Bullish breath,92.32,-0.99,85.29,-1.36,Weekly Bearish Divergence,Waiting for confirmation : Buy
2018-03-12,2018-03-12,2018-06-04,Bullish breath,MACD Bearish,94.99,-1.0,68.53,-11.46,Weekly Bearish Divergence,Waiting for confirmation : Buy
2018-06-04,2018-06-04,2018-09-17,Bullish breath,MACD Bearish breath,83.91,1.46,68.33,-9.4,Weekly Bearish Divergence,Waiting for confirmation : Buy
2018-09-17,2018-09-17,2018-10-08,Bullish breath,MACD Bullish,85.83,3.31,80.39,1.87,Weekly Bearish Divergence,Waiting for confirmation : Buy
2018-10-08,2018-10-08,2018-10-15,Bullish breath,MACD Bullish breath,82.74,0.71,77.57,0.71,Weekly Bearish Divergence,Waiting for confirmation : Buy
2018-10-15,2018-10-15,2018-10-22,Bullish breath,MACD Bullish,83.91,1.58,79.26,1.58,Weekly Bearish Divergence,Waiting for confirmation : Buy
2018-10-22,2018-10-22,2018-11-05,Bullish breath,MACD Bullish breath,84.88,0.29,73.95,-0.89,Weekly Bearish Divergence,Waiting for confirmation : Buy
2018-11-05,2018-11-05,2018-11-19,Bullish breath,MACD Bullish,84.9,1.82,78.09,0.89,Weekly Bearish Divergence,Waiting for confirmation : Buy
2018-11-19,2018-11-19,2018-11-26,Bullish breath,MACD Bullish breath,84.04,-0.11,76.49,-0.11,Weekly Bearish Divergence,Waiting for confirmation : Buy
2018-11-26,2018-11-26,2018-12-03,Bullish breath,MACD Bullish,85.55,1.75,78.39,1.75,Weekly Bearish Divergence,Waiting for confirmation : Buy
2018-12-03,2018-12-03,2018-12-17,Bullish breath,MACD Bullish breath,85.88,0.66,77.88,-0.7,Weekly Bearish Divergence,Waiting for confirmation : Buy
2018-12-17,2018-12-17,2019-01-28,Bullish breath,MACD Bearish,78.72,-3.12,68.47,-5.69,Weekly Bearish Divergence,Waiting for confirmation : Buy
2019-01-28,2019-01-28,2019-02-04,Bullish breath,MACD Bearish breath,87.71,2.23,74.08,2.23,Weekly Bearish Divergence,Waiting for confirmation : Buy
2019-02-04,2019-02-04,2019-04-01,Bullish breath,MACD Bullish,94.64,7.9,86.07,5.16,Weekly Bearish Divergence,Waiting for confirmation : Buy
2019-04-01,2019-04-01,2019-05-27,Bullish,MACD Bullish,101.84,10.29,91.33,7.45,Weekly Bearish Divergence,Buy signal
2019-05-27,2019-05-27,2019-06-17,Bullish,MACD Bullish breath,103.17,8.49,97.37,7.7,Weekly Bearish Divergence,
2019-06-17,2019-06-17,2019-07-15,Bullish,MACD Bullish,108.79,10.45,100.29,8.73,Weekly Bearish Divergence,
2019-07-15,2019-07-15,2019-09-02,Bullish,MACD Bullish breath,108.7,9.24,96.44,1.96,Weekly Bearish Divergence,
2019-09-02,2019-09-02,2019-09-23,Bullish,MACD Bullish,109.72,7.44,104.29,6.34,Weekly Bearish Divergence,Buy signal
2019-09-23,2019-09-23,2019-10-14,Bullish,MACD Bullish breath,108.88,5.34,102.33,4.58,Weekly Bearish Divergence,
2019-10-14,2019-10-14,2020-02-24,Bullish,MACD Bullish,140.0,14.56,104.01,6.54,Weekly Bearish Divergence,
2020-02-24,2020-02-24,2020-03-02,Bullish,MACD Bullish breath,137.39,9.03,123.6,9.03,Weekly Bearish Divergence,
2020-03-02,2020-03-02,2020-03-23,Bullish breath,MACD Bullish breath,134.37,5.27,86.2,-13.8,Sell - divergence,
2020-03-23,2020-03-23,2020-04-06,Bullish breath,MACD Bearish,114.69,-9.37,88.14,-10.17,,
2020-04-06,2020-04-06,2020-04-13,Bullish,MACD Bearish,119.0,-5.64,109.01,-5.64,Weekly Bullish Divergence,Waiting for confirmation : Buy
2020-04-13,2020-04-13,2020-04-27,Bullish,MACD Bearish breath,127.11,3.55,113.64,0.3,Weekly Bullish Divergence,Buy signal
2020-04-27,2020-04-27,2020-06-01,Bullish,MACD Bullish,137.44,9.23,119.77,4.21,Weekly Bullish Divergence,
2020-06-01,2020-06-01,2020-06-22,Bullish breath,MACD Bullish,138.61,10.12,125.72,6.89,Weekly Bearish Divergence,
2020-06-22,2020-06-22,2020-07-06,Bullish breath,MACD Bullish breath,131.38,3.32,116.78,2.48,Weekly Bearish Divergence,Waiting for confirmation : Buy
2020-07-06,2020-07-06,2020-07-13,Bullish,MACD Bullish breath,129.72,3.35,125.33,3.35,Weekly Bearish Divergence,
2020-07-13,2020-07-13,2020-08-31,Bullish,MACD Bullish,146.84,12.04,126.19,5.44,Weekly Bearish Divergence,Buy signal
2020-08-31,2020-08-31,2020-10-05,Bullish,MACD Bullish breath,146.41,8.06,133.86,6.81,Weekly Bearish Divergence,
2020-10-05,2020-10-05,2020-10-19,Bullish,MACD Bullish,152.41,11.02,142.98,9.94,Weekly Bearish Divergence,
2020-10-19,2020-10-19,2020-11-02,Bullish,MACD Bullish breath,149.89,7.43,135.52,6.23,Weekly Bearish Divergence,
2020-11-02,2020-11-02,2020-12-21,Bullish,MACD Bullish,165.23,16.74,135.83,10.13,Weekly Bearish Divergence,
2020-12-21,2020-12-21,2021-01-04,Bullish,MACD Bullish breath,161.1,12.88,152.95,11.5,Weekly Bearish Divergence,
2021-01-04,2021-01-04,2021-03-08,Bullish breath,MACD Bullish breath,158.8,8.33,142.63,0.74,Sell - divergence,
2021-03-08,2021-03-08,2021-03-29,Bullish breath,MACD Bullish,159.03,3.54,149.63,3.0,Weekly Bearish Divergence,
2021-03-29,2021-03-29,2021-04-05,Bullish breath,MACD Bullish breath,154.32,1.47,148.5,1.47,Weekly Bearish Divergence,
2021-04-05,2021-04-05,2021-04-12,Bullish,MACD Bullish breath,150.95,0.04,145.62,0.04,Weekly Bearish Divergence,
2021-04-12,2021-04-12,2021-05-31,Bullish,MACD Bullish,168.52,10.95,146.75,2.44,Weekly Bearish Divergence,
2021-05-31,2021-05-31,2021-06-21,Bullish,MACD Bullish breath,167.15,7.76,157.83,5.17,Weekly Bearish Divergence,
2021-06-21,2021-06-21,2021-09-06,Bullish,MACD Bullish,194.05,17.6,160.13,9.56,Weekly Bearish Divergence,
2021-09-06,2021-09-06,2021-11-08,Bullish breath,MACD Bullish breath,190.33,13.85,160.3,-4.04,Sell - divergence,
2021-11-08,2021-11-08,2021-12-27,Bullish breath,MACD Bearish,172.84,-3.44,147.04,-12.02,,
2021-12-27,2021-12-27,2022-01-03,Bullish breath,MACD Bearish breath,164.82,-6.84,158.09,-6.84,,Waiting for confirmation : Buy
2022-01-03,2022-01-03,2022-01-31,Bullish breath,MACD Bearish,162.28,-9.4,136.56,-14.9,,Waiting for confirmation : Buy
2022-01-31,2022-01-31,2022-02-28,Bullish breath,MACD Bearish breath,155.98,-8.7,138.31,-10.42,,Waiting for confirmation : Buy
2022-02-28,2022-02-28,2022-04-04,Bullish breath,MACD Bearish,148.36,-12.87,132.58,-14.99,,Waiting for confirmation : Buy
2022-04-04,2022-04-04,2022-04-18,Bullish breath,MACD Bearish breath,142.51,-11.46,135.43,-11.93,,Waiting for confirmation : Buy
2022-04-18,2022-04-18,2022-05-23,Bullish breath,MACD Bearish,140.19,-14.67,107.4,-24.74,,Waiting for confirmation : Buy
2022-05-23,2022-05-23,2022-06-06,Bullish breath,MACD Bearish breath,126.62,-15.44,116.65,-16.79,,Waiting for confirmation : Buy
2022-06-06,2022-06-06,2022-06-13,Bearish,MACD Bearish breath,124.12,-15.75,118.02,-15.75,,
2022-06-13,2022-06-13,2022-06-20,Bearish,MACD Bearish,117.34,-19.24,102.14,-19.24,Weekly Bullish Divergence,
2022-06-20,2022-06-20,2022-08-22,Bearish,MACD Bearish breath,124.81,-8.74,106.5,-17.65,Weekly Bullish Divergence,
2022-08-22,2022-08-22,2022-10-24,Bearish,MACD Bearish,114.7,-13.57,71.7,-31.16,Weekly Bullish Divergence,
2022-10-24,2022-10-24,2022-12-12,Bearish,MACD Bearish breath,93.45,-8.87,75.26,-22.9,Weekly Bullish Divergence,
2022-12-12,2022-12-12,2023-01-02,Bearish,MACD Bearish,93.38,-16.06,68.67,-16.99,Weekly Bullish Divergence,
2023-01-02,2023-01-02,2023-03-06,Bearish,MACD Bearish breath,96.88,0.27,76.08,-11.75,Weekly Bullish Divergence,
2023-03-06,2023-03-06,2023-04-24,Bearish,MACD Bearish,87.86,-6.99,75.08,-8.72,Weekly Bullish Divergence,
2023-04-24,2023-04-24,2023-05-15,Bearish,MACD Bearish breath,86.3,-4.84,73.63,-6.1,Weekly Bullish Divergence,
2023-05-15,2023-05-15,2023-06-12,Bearish,MACD Bearish,79.07,-6.18,72.47,-7.6,Weekly Bullish Divergence,
2023-06-12,2023-06-12,2023-06-19,Bearish,MACD Bearish breath,77.52,-6.23,73.93,-6.23,Weekly Bullish Divergence,
2023-06-19,2023-06-19,2023-06-26,Bearish,MACD Bearish,76.0,-7.85,70.36,-7.85,Weekly Bullish Divergence,
2023-06-26,2023-06-26,2023-07-31,Bearish,MACD Bearish breath,90.91,3.78,70.96,-4.33,Weekly Bullish Divergence,Sell signal
2023-07-31,2023-07-31,2023-08-07,Bearish,MACD Bullish,93.5,5.67,87.36,5.67,Weekly Bullish Divergence,Sell signal
2023-08-07,2023-08-07,2023-10-02,Bearish breath,MACD Bullish,95.68,7.22,87.41,4.95,Buy - divergence,Sell signal
2023-10-02,2023-10-02,2023-11-13,Bearish breath,MACD Bullish breath,95.53,4.43,76.3,-2.53,,
2023-11-13,2023-11-13,2024-01-22,Bearish breath,MACD Bearish,85.38,-1.9,73.98,-5.91,,
2024-01-22,2024-01-22,2024-01-29,Bearish breath,MACD Bearish breath,81.0,-3.2,76.44,-3.2,,
2024-01-29,2024-01-29,2024-02-05,Bearish breath,MACD Bearish,81.27,-8.16,66.41,-8.16,,
2024-02-05,2024-02-05,,Bearish,MACD Bearish,66.71,-12.67,59.51,-12.67,,
