Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-02-01,2015-02-01,2017-09-01,,Neutral,189.09,,156.36,,None,
2017-09-01,2017-09-01,2017-11-01,,MACD Bullish,299.92,55.94,256.27,51.98,None,
2017-11-01,2017-11-01,2018-11-01,Bullish,MACD Bullish,467.26,120.04,277.2,62.58,None,
2018-11-01,2018-11-01,2019-02-01,Bullish breath,MACD Bullish breath,437.11,96.47,356.12,68.27,None,
2019-02-01,2019-02-01,2019-03-01,Bullish,MACD Bullish breath,449.53,80.75,394.87,80.75,,
2019-03-01,2019-03-01,2019-05-01,Bullish,MACD Bullish,509.99,107.93,429.01,88.68,Sell - Monthly Divergence,
2019-05-01,2019-05-01,2019-06-01,Bullish breath,MACD Bullish,502.7,95.88,454.39,95.88,,
2019-06-01,2019-06-01,2019-07-01,Bullish,MACD Bullish,495.36,98.44,456.53,98.44,,
2019-07-01,2019-07-01,2020-04-01,Bullish breath,MACD Bullish breath,498.06,93.5,199.0,-55.27,,Waiting for confirmation : Buy
2020-04-01,2020-04-01,2020-06-01,Bullish breath,MACD Bearish,408.31,-38.28,210.67,-62.19,,
2020-06-01,2020-06-01,2020-07-01,Bullish breath,MACD Bearish breath,499.61,-4.85,372.01,-4.85,,
2020-07-01,2020-07-01,2020-09-01,Bullish breath,MACD Bullish,539.0,31.65,377.55,12.82,Sell - Monthly Divergence,
2020-09-01,2020-09-01,2020-10-01,Bullish breath,MACD Bearish,388.13,-16.89,288.47,-16.89,,
2020-10-01,2020-10-01,2021-01-01,Bearish,MACD Bearish,364.34,-42.57,266.74,-59.44,,
2021-01-01,2021-01-01,2021-05-01,Bearish,MACD Bearish breath,469.98,3.02,320.19,-16.3,,
2021-05-01,2021-05-01,2021-06-01,Bullish,MACD Bearish breath,452.81,32.52,392.81,32.52,,
2021-06-01,2021-06-01,2022-01-01,Bullish,MACD Bullish,703.27,178.73,381.93,47.81,,
2022-01-01,2022-01-01,2022-05-01,Bullish breath,MACD Bullish breath,699.08,121.06,462.26,52.3,,
2022-05-01,2022-05-01,2022-06-01,Bullish,MACD Bullish breath,648.95,73.44,506.29,73.44,,
2022-06-01,2022-06-01,2023-02-01,Bullish breath,MACD Bullish breath,617.44,50.42,358.0,-19.56,,
2023-02-01,2023-02-01,2023-03-01,Bullish breath,MACD Bearish,572.12,-28.54,439.11,-28.54,,
2023-03-01,2023-03-01,2023-06-01,Bearish,MACD Bearish,509.0,-14.17,384.64,-35.18,,
2023-06-01,2023-06-01,2023-07-01,Bearish,MACD Bearish breath,523.67,0.86,437.0,0.86,,
2023-07-01,2023-07-01,2023-08-01,Bullish breath,MACD Bearish breath,576.05,32.42,487.65,32.42,,
2023-08-01,2023-08-01,2023-09-01,Bullish breath,MACD Bullish,554.95,22.47,462.52,22.47,,
2023-09-01,2023-09-01,2023-10-01,Bullish breath,MACD Bullish breath,513.31,-0.7,457.28,-0.7,,
2023-10-01,2023-10-01,2023-12-01,Bearish,MACD Bearish,465.24,-27.73,379.77,-35.98,,
2023-12-01,2023-12-01,2024-01-01,Bearish,MACD Bearish breath,538.82,9.37,434.44,9.37,,
2024-01-01,2024-01-01,,Bullish,MACD Bullish,550.0,31.01,508.14,31.01,,
