Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-01-05,2015-01-05,2015-02-02,Bearish,Neutral,58.34,,48.82,,,
2015-02-02,2015-02-02,2015-08-10,,Neutral,62.28,0.87,42.5,-7.23,,
2015-08-10,2015-08-10,2015-10-12,,MACD Bearish,42.75,-7.92,30.88,-10.97,,
2015-10-12,2015-10-12,2016-01-04,,MACD Bearish breath,41.01,-2.04,33.7,-8.01,,
2016-01-04,2016-01-04,2016-02-01,,MACD Bearish,37.33,-4.83,28.54,-6.68,Weekly Bullish Divergence,
2016-02-01,2016-02-01,2016-02-08,,MACD Bearish breath,34.33,-4.67,32.2,-4.67,Weekly Bullish Divergence,
2016-02-08,2016-02-08,2016-02-29,,MACD Bearish,32.04,-5.74,28.41,-6.26,Weekly Bullish Divergence,
2016-02-29,2016-02-29,2016-04-18,,MACD Bearish breath,41.35,1.88,30.53,-3.52,Weekly Bullish Divergence,
2016-04-18,2016-04-18,2016-05-23,,MACD Bearish,35.31,-1.9,29.61,-3.19,Weekly Bullish Divergence,
2016-05-23,2016-05-23,2016-06-13,,MACD Bearish breath,34.35,-1.12,30.34,-1.82,Weekly Bullish Divergence,
2016-06-13,2016-06-13,2016-07-11,,MACD Bearish,31.46,-3.25,27.22,-4.09,Weekly Bullish Divergence,
2016-07-11,2016-07-11,2016-09-12,,MACD Bearish breath,34.77,0.89,28.53,-2.82,Weekly Bullish Divergence,
2016-09-12,2016-09-12,2016-10-24,,MACD Bearish,32.53,-0.55,29.83,-1.84,Weekly Bullish Divergence,
2016-10-24,2016-10-24,2016-11-14,,MACD Bearish breath,35.17,0.74,30.47,-0.02,Weekly Bullish Divergence,
2016-11-14,2016-11-14,2016-12-26,,MACD Bullish,39.38,3.12,33.57,1.34,Weekly Bullish Divergence,Sell signal
2016-12-26,2016-12-26,2017-02-06,,MACD Bullish breath,36.08,1.82,33.0,0.21,Weekly Bullish Divergence,
2017-02-06,2017-02-06,2017-03-27,,MACD Bullish,43.85,5.73,34.64,2.3,Weekly Bullish Divergence,Sell signal
2017-03-27,2017-03-27,2017-04-03,,MACD Bullish breath,41.83,4.02,40.99,4.02,Weekly Bullish Divergence,
2017-04-03,2017-04-03,2017-05-01,,MACD Bullish,45.62,4.8,41.69,4.45,Weekly Bullish Divergence,
2017-05-01,2017-05-01,2017-06-26,,MACD Bullish breath,45.43,4.11,42.98,3.02,Weekly Bullish Divergence,
2017-06-26,2017-06-26,2017-08-14,,MACD Bullish,54.28,7.51,45.43,4.33,Weekly Bullish Divergence,Sell signal
2017-08-14,2017-08-14,2017-09-11,,MACD Bullish breath,52.75,5.33,48.79,4.53,Weekly Bullish Divergence,Sell signal
2017-09-11,2017-09-11,2017-11-06,,MACD Bullish,63.53,8.34,52.9,5.79,Weekly Bullish Divergence,Sell signal
2017-11-06,2017-11-06,2017-11-27,Bullish,MACD Bullish,65.4,9.3,61.56,8.72,Weekly Bullish Divergence,
2017-11-27,2017-11-27,2018-01-08,Bullish,MACD Bullish breath,65.6,7.7,59.38,4.47,Weekly Bullish Divergence,
2018-01-08,2018-01-08,2018-02-05,Bullish,MACD Bullish,70.75,8.54,64.68,7.28,Weekly Bearish Divergence,Buy signal
2018-02-05,2018-02-05,2018-04-02,Bullish,MACD Bullish breath,73.49,6.61,63.6,2.82,Weekly Bearish Divergence,
2018-04-02,2018-04-02,2018-04-23,Bullish,MACD Bullish,74.98,6.34,66.45,5.12,Weekly Bearish Divergence,Buy signal
2018-04-23,2018-04-23,2018-05-21,Bullish,MACD Bullish breath,74.41,4.42,67.04,3.8,Weekly Bearish Divergence,
