Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-01-05,2015-01-05,2015-02-02,Bearish,Neutral,62.23,,46.78,,,
2015-02-02,2015-02-02,2015-08-10,,Neutral,64.99,-1.12,47.31,-4.98,,
2015-08-10,2015-08-10,2015-09-21,,MACD Bearish,52.73,-4.37,41.37,-9.4,,
2015-09-21,2015-09-21,2015-12-07,,MACD Bearish breath,55.48,0.89,41.5,-6.92,,
2015-12-07,2015-12-07,2015-12-14,,MACD Bearish,52.66,-1.09,47.31,-1.09,,
2015-12-14,2015-12-14,2015-12-28,,MACD Bearish breath,56.5,1.7,46.34,-0.59,,
2015-12-28,2015-12-28,2016-01-04,,MACD Bullish,57.99,2.72,55.13,2.72,,
2016-01-04,2016-01-04,2016-01-11,,MACD Bullish breath,56.1,0.11,48.97,0.11,,
2016-01-11,2016-01-11,2016-01-25,,MACD Bearish,52.27,-0.85,45.78,-1.57,,
2016-01-25,2016-01-25,2016-02-15,,MACD Bearish breath,54.26,0.09,47.49,-0.03,,
2016-02-15,2016-02-15,2016-06-20,,MACD Bullish,84.99,14.56,50.95,1.25,,Sell signal
2016-06-20,2016-06-20,2016-07-11,,MACD Bullish breath,84.71,12.6,74.86,12.24,,
2016-07-11,2016-07-11,2016-07-18,,MACD Bullish,87.29,13.45,83.11,13.45,Weekly Bearish Divergence,
2016-07-18,2016-07-18,2016-09-26,,MACD Bullish breath,86.89,12.79,75.11,2.16,Weekly Bearish Divergence,
2016-09-26,2016-09-26,2016-10-03,,MACD Bullish,85.84,5.48,80.78,5.48,Weekly Bearish Divergence,
2016-10-03,2016-10-03,2016-11-28,,MACD Bullish breath,86.88,5.03,76.32,2.84,Weekly Bearish Divergence,
2016-11-28,2016-11-28,2016-12-26,,MACD Bullish,92.24,6.96,83.1,4.07,Weekly Bearish Divergence,Sell signal
2016-12-26,2016-12-26,2017-01-02,,MACD Bullish breath,89.46,5.13,85.6,5.13,Weekly Bearish Divergence,
2017-01-02,2017-01-02,2017-02-13,,MACD Bullish,95.89,8.75,86.98,6.24,Weekly Bearish Divergence,Sell signal
2017-02-13,2017-02-13,2017-02-27,,MACD Bullish breath,95.41,6.06,90.35,5.62,Weekly Bearish Divergence,
2017-02-27,2017-02-27,2017-04-10,,MACD Bullish,107.56,12.69,92.22,10.25,Weekly Bearish Divergence,Sell signal
2017-04-10,2017-04-10,2017-04-24,,MACD Bullish breath,106.93,9.9,103.42,9.43,Weekly Bearish Divergence,
2017-04-24,2017-04-24,2017-05-15,,MACD Bullish,112.73,11.06,105.88,10.48,Weekly Bearish Divergence,
2017-05-15,2017-05-15,2017-05-22,,MACD Bullish breath,112.88,10.63,108.87,10.63,Weekly Bearish Divergence,
2017-05-22,2017-05-22,2017-06-12,,MACD Bullish,116.64,11.74,109.74,11.12,Weekly Bearish Divergence,
2017-06-12,2017-06-12,2017-07-10,,MACD Bullish breath,115.4,8.33,103.63,3.65,Weekly Bearish Divergence,
2017-07-10,2017-07-10,2017-08-07,,MACD Bullish,119.99,10.41,110.0,8.33,Weekly Bearish Divergence,Sell signal
2017-08-07,2017-08-07,2017-08-28,,MACD Bullish breath,123.48,6.02,108.6,5.15,Weekly Bearish Divergence,Sell signal
2017-08-28,2017-08-28,2017-11-06,,MACD Bullish,143.69,19.15,113.47,7.11,Weekly Bearish Divergence,Sell signal
2017-11-06,2017-11-06,2017-12-04,Bullish,MACD Bullish breath,144.99,16.21,130.01,8.72,Weekly Bearish Divergence,
2017-12-04,2017-12-04,2018-01-29,Bullish breath,MACD Bullish breath,138.67,6.25,112.04,-6.79,Sell - divergence,
2018-01-29,2018-01-29,2018-04-16,Bullish breath,MACD Bearish,118.83,-7.2,86.75,-18.9,,Waiting for confirmation : Buy
2018-04-16,2018-04-16,2018-10-08,Bullish breath,MACD Bearish breath,107.42,2.64,90.02,-13.87,,Sell signal
2018-10-08,2018-10-08,2018-10-29,Bullish breath,MACD Bearish,102.52,-0.82,92.65,-2.63,,Waiting for confirmation : Buy
2018-10-29,2018-10-29,2018-11-05,Bullish breath,MACD Bearish breath,108.47,1.94,93.68,1.94,,Waiting for confirmation : Buy
2018-11-05,2018-11-05,2018-11-19,Bullish breath,MACD Bullish,108.74,2.26,97.95,1.72,,Waiting for confirmation : Buy
2018-11-19,2018-11-19,2018-11-26,Bullish breath,MACD Bullish breath,102.2,-0.38,93.29,-0.38,,Waiting for confirmation : Buy
2018-11-26,2018-11-26,2019-01-07,Bullish breath,MACD Bearish,100.36,-1.53,71.89,-15.23,Weekly Bullish Divergence,Waiting for confirmation : Buy
2019-01-07,2019-01-07,2019-01-28,Bearish,MACD Bearish,78.08,-12.84,73.13,-14.27,Weekly Bullish Divergence,
2019-01-28,2019-01-28,2019-04-22,Bearish,MACD Bearish breath,93.14,-0.38,76.02,-10.0,Weekly Bullish Divergence,
2019-04-22,2019-04-22,2019-06-10,Bearish,MACD Bearish,82.57,-6.07,63.1,-13.99,Weekly Bullish Divergence,
