Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-01-05,2015-01-05,2015-08-10,,Neutral,98.23,4.74,84.29,2.68,,
2015-08-10,2015-08-10,2015-08-31,,MACD Bullish breath,97.49,2.52,76.76,-5.14,,
2015-08-31,2015-08-31,2015-10-19,,MACD Bearish,82.53,-7.54,71.85,-10.74,,
2015-10-19,2015-10-19,2015-11-09,,MACD Bearish breath,81.11,-5.99,75.29,-6.33,,
2015-11-09,2015-11-09,2015-11-16,,MACD Bearish,77.45,-6.93,73.1,-6.93,,
2015-11-16,2015-11-16,2016-01-04,,MACD Bearish breath,80.55,-3.51,73.46,-6.76,,
2016-01-04,2016-01-04,2016-01-25,,MACD Bearish,76.54,-4.88,70.16,-5.47,Weekly Bullish Divergence,
2016-01-25,2016-01-25,2016-03-14,,MACD Bearish breath,86.07,2.66,71.64,-3.44,Weekly Bullish Divergence,Sell signal
2016-03-14,2016-03-14,2016-03-28,,MACD Bullish,83.86,2.6,80.0,1.46,Weekly Bullish Divergence,Sell signal
2016-03-28,2016-03-28,2016-04-04,,MACD Bullish breath,81.09,-0.71,74.91,-0.71,Weekly Bullish Divergence,
2016-04-04,2016-04-04,2016-04-18,,MACD Bearish,78.8,-1.72,75.27,-1.77,Weekly Bullish Divergence,
2016-04-18,2016-04-18,2016-04-25,,MACD Bearish breath,84.94,0.66,76.81,0.66,Weekly Bullish Divergence,
2016-04-25,2016-04-25,2016-05-16,,MACD Bullish,85.34,2.29,80.02,1.83,Weekly Bullish Divergence,
2016-05-16,2016-05-16,2016-05-30,,MACD Bullish breath,84.25,0.2,77.25,-0.04,Weekly Bullish Divergence,
2016-05-30,2016-05-30,2016-06-20,,MACD Bullish,88.2,3.94,81.35,2.47,Weekly Bullish Divergence,
2016-06-20,2016-06-20,2016-08-01,,MACD Bullish breath,86.99,2.19,76.87,-1.5,Weekly Bullish Divergence,
2016-08-01,2016-08-01,2016-08-15,,MACD Bearish,79.5,-1.88,76.83,-2.56,Weekly Bullish Divergence,
2016-08-15,2016-08-15,2016-08-22,,MACD Bearish breath,88.09,1.61,76.73,1.61,Weekly Bullish Divergence,
2016-08-22,2016-08-22,2016-09-12,,MACD Bullish,88.63,3.24,82.21,1.61,Weekly Bullish Divergence,
2016-09-12,2016-09-12,2016-09-26,,MACD Bullish breath,84.24,1.16,80.35,0.92,Weekly Bullish Divergence,
2016-09-26,2016-09-26,2017-01-30,,MACD Bullish,108.47,12.97,82.7,2.08,Weekly Bullish Divergence,Sell signal
2017-01-30,2017-01-30,2017-02-06,,MACD Bullish breath,108.08,11.05,105.64,11.05,Weekly Bullish Divergence,
2017-02-06,2017-02-06,2017-02-13,,MACD Bullish,110.39,11.4,107.45,11.4,Weekly Bearish Divergence,
2017-02-13,2017-02-13,2017-05-01,,MACD Bullish breath,114.13,11.16,106.72,4.37,Weekly Bearish Divergence,
2017-05-01,2017-05-01,2017-06-26,,MACD Bullish,128.37,14.32,109.79,6.53,Weekly Bearish Divergence,Sell signal
2017-06-26,2017-06-26,2017-09-25,,MACD Bullish breath,132.5,11.05,112.87,-0.56,Weekly Bearish Divergence,
2017-09-25,2017-09-25,2017-10-02,,MACD Bullish,125.64,4.24,122.39,4.24,Weekly Bearish Divergence,
2017-10-02,2017-10-02,2018-01-29,Bullish,MACD Bullish,171.96,25.53,125.08,5.99,Weekly Bearish Divergence,
2018-01-29,2018-01-29,2018-04-02,Bullish,MACD Bullish breath,175.26,21.84,147.6,3.87,Weekly Bearish Divergence,Buy signal
2018-04-02,2018-04-02,2018-04-30,Bullish breath,MACD Bullish breath,154.88,-0.77,133.7,-6.8,Sell - divergence,Waiting for confirmation : Buy
2018-04-30,2018-04-30,2018-05-14,Bullish breath,MACD Bearish,149.0,-5.07,131.26,-8.76,Weekly Bullish Divergence,Waiting for confirmation : Buy
2018-05-14,2018-05-14,2018-05-28,Bullish breath,MACD Bearish breath,161.39,4.23,143.31,0.2,Weekly Bullish Divergence,Waiting for confirmation : Buy
2018-05-28,2018-05-28,2018-06-11,Bullish breath,MACD Bullish,160.31,4.69,149.46,3.55,Weekly Bullish Divergence,Waiting for confirmation : Buy
2018-06-11,2018-06-11,2018-06-25,Bullish breath,MACD Bullish breath,158.6,1.48,140.7,-2.43,Weekly Bullish Divergence,Waiting for confirmation : Buy
2018-06-25,2018-06-25,2018-07-30,Bullish breath,MACD Bearish,146.29,-5.59,134.37,-8.57,Weekly Bullish Divergence,Waiting for confirmation : Buy
2018-07-30,2018-07-30,2018-08-06,Bullish breath,MACD Bearish breath,145.75,-4.83,137.85,-4.83,Weekly Bullish Divergence,Waiting for confirmation : Buy
2018-08-06,2018-08-06,2018-08-13,Bullish breath,MACD Bearish,147.38,-6.36,135.87,-6.36,Weekly Bullish Divergence,Waiting for confirmation : Buy
2018-08-13,2018-08-13,2018-09-24,Bullish breath,MACD Bearish breath,156.77,3.66,132.32,-5.33,Weekly Bullish Divergence,Waiting for confirmation : Buy
2018-09-24,2018-09-24,2018-10-15,Bullish breath,MACD Bullish,159.3,6.11,145.5,3.62,Weekly Bullish Divergence,Waiting for confirmation : Buy
2018-10-15,2018-10-15,2018-10-29,Bullish breath,MACD Bullish breath,152.48,1.27,131.6,-5.37,Weekly Bullish Divergence,Waiting for confirmation : Buy
2018-10-29,2018-10-29,2018-11-12,Bullish breath,MACD Bearish,149.78,-2.66,128.32,-4.53,Weekly Bullish Divergence,Waiting for confirmation : Buy
2018-11-12,2018-11-12,2018-11-19,Bullish breath,MACD Bearish breath,150.24,-0.39,142.5,-0.39,Weekly Bullish Divergence,Waiting for confirmation : Buy
2018-11-19,2018-11-19,2018-11-26,Bullish breath,MACD Bearish,148.17,-1.47,135.87,-1.47,Weekly Bullish Divergence,Waiting for confirmation : Buy
2018-11-26,2018-11-26,2018-12-03,Bullish breath,MACD Bearish breath,155.32,3.22,144.36,3.22,Weekly Bullish Divergence,Waiting for confirmation : Buy
2018-12-03,2018-12-03,2018-12-17,Bullish breath,MACD Bullish,164.37,2.14,143.85,2.02,Weekly Bearish Divergence,Sell signal
2018-12-17,2018-12-17,2018-12-31,Bullish breath,MACD Bullish breath,152.0,-0.45,136.13,-0.66,Weekly Bearish Divergence,Waiting for confirmation : Buy
2018-12-31,2018-12-31,2019-03-04,Bullish breath,MACD Bullish,167.82,11.32,142.7,2.0,Weekly Bearish Divergence,Sell signal
2019-03-04,2019-03-04,2019-04-01,Bullish breath,MACD Bullish breath,167.02,6.84,155.26,3.09,Weekly Bearish Divergence,Waiting for confirmation : Buy
2019-04-01,2019-04-01,2019-04-08,Bullish breath,MACD Bullish,165.45,6.1,160.68,6.1,Weekly Bearish Divergence,Waiting for confirmation : Buy
2019-04-08,2019-04-08,2019-04-15,Bullish breath,MACD Bullish breath,165.04,5.45,155.76,5.45,Weekly Bearish Divergence,Waiting for confirmation : Buy
