Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-01-01,2015-01-01,2017-08-01,,Neutral,28.7,,26.32,,None,
2017-08-01,2017-08-01,2017-10-01,,MACD Bullish breath,34.1,2.26,30.36,1.67,None,
2017-10-01,2017-10-01,2018-07-01,Bullish,MACD Bullish,46.37,8.56,33.17,2.67,None,
2018-07-01,2018-07-01,2018-08-01,Bullish breath,MACD Bullish breath,43.83,6.17,40.94,6.17,None,
2018-08-01,2018-08-01,2018-10-01,Bullish,MACD Bullish,49.06,8.77,41.2,7.89,,
2018-10-01,2018-10-01,2018-11-01,Bullish breath,MACD Bullish,49.47,7.62,42.94,7.62,,
2018-11-01,2018-11-01,2018-12-01,Bullish,MACD Bullish,48.44,7.7,44.08,7.7,,
2018-12-01,2018-12-01,2019-02-01,Bullish breath,MACD Bullish breath,49.14,6.0,40.25,5.53,,
2019-02-01,2019-02-01,2019-05-01,Bullish,MACD Bullish,57.53,10.63,46.3,7.9,,
2019-05-01,2019-05-01,2019-06-01,Bullish breath,MACD Bullish,56.83,9.12,51.06,9.12,,
2019-06-01,2019-06-01,2019-08-01,Bullish,MACD Bullish,58.26,9.24,51.49,9.23,,
2019-08-01,2019-08-01,2020-04-01,Bullish breath,MACD Bullish breath,56.89,5.23,32.4,-3.77,,Waiting for confirmation : Buy
2020-04-01,2020-04-01,2020-05-01,Bullish breath,MACD Bearish,43.63,-3.04,37.47,-3.04,,
2020-05-01,2020-05-01,2020-07-01,Bullish breath,MACD Bearish breath,48.29,0.52,40.49,-0.27,,
2020-07-01,2020-07-01,2020-08-01,Bullish breath,MACD Bullish,47.7,1.06,45.2,1.06,,
2020-08-01,2020-08-01,2020-09-01,Bullish breath,MACD Bearish,48.45,-0.81,41.45,-0.81,,
2020-09-01,2020-09-01,2020-12-01,Bearish,MACD Bearish,43.05,-2.85,35.28,-5.17,,
2020-12-01,2020-12-01,2021-03-01,Bearish,MACD Bearish breath,49.34,0.16,43.01,-1.18,,
2021-03-01,2021-03-01,2021-04-01,Bullish,MACD Bearish breath,52.94,3.31,44.15,3.31,,
2021-04-01,2021-04-01,2022-01-01,Bullish,MACD Bullish,64.29,8.95,50.1,4.3,,
2022-01-01,2022-01-01,2022-02-01,Bullish breath,MACD Bullish,63.35,6.73,53.45,6.73,,
2022-02-01,2022-02-01,2022-07-01,Bullish breath,MACD Bullish breath,57.69,5.5,41.02,-4.49,,
2022-07-01,2022-07-01,2022-08-01,Bullish breath,MACD Bearish,45.87,-4.31,40.82,-4.31,,
2022-08-01,2022-08-01,2022-11-01,Bearish,MACD Bearish,50.0,-4.35,38.6,-6.21,,
2022-11-01,2022-11-01,2023-03-01,Bearish,MACD Bearish breath,51.74,-0.36,43.39,-1.76,,
2023-03-01,2023-03-01,2023-04-01,Bearish breath,MACD Bearish breath,52.35,1.41,48.02,1.41,,
2023-04-01,2023-04-01,2023-05-01,Bearish,MACD Bearish breath,52.56,0.04,45.97,0.04,,
2023-05-01,2023-05-01,2023-06-01,Bearish breath,MACD Bearish breath,50.49,0.43,45.56,0.43,,
2023-06-01,2023-06-01,2023-10-01,Bullish,MACD Bullish,58.19,4.48,49.14,1.48,,
2023-10-01,2023-10-01,2023-11-01,Bullish breath,MACD Bullish,54.59,2.82,51.09,2.82,,
2023-11-01,2023-11-01,2024-01-01,Bullish breath,MACD Bullish breath,53.5,0.6,46.2,0.21,,
