Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-01-05,2015-01-05,2015-02-02,Bullish,Neutral,160.95,,129.82,,,
2015-02-02,2015-02-02,2015-08-10,,Neutral,277.98,41.17,156.36,19.76,,
2015-08-10,2015-08-10,2015-09-14,,MACD Bullish breath,232.68,6.53,178.79,-11.13,,
2015-09-14,2015-09-14,2015-10-05,,MACD Bearish,211.75,-1.82,192.09,-6.44,,
2015-10-05,2015-10-05,2015-10-12,,MACD Bearish breath,228.76,4.13,210.34,4.13,,
2015-10-12,2015-10-12,2015-10-26,,MACD Bullish,224.53,6.8,202.67,4.37,,
2015-10-26,2015-10-26,2015-11-23,,MACD Bearish,219.62,-7.12,159.43,-28.11,,
2015-11-23,2015-11-23,2015-12-21,,MACD Bearish breath,258.58,7.77,168.02,-14.23,,
2015-12-21,2015-12-21,2016-01-11,,MACD Bullish,223.99,8.68,203.94,4.21,,
2016-01-11,2016-01-11,2016-02-15,,MACD Bearish,207.7,-9.54,161.0,-19.71,,
2016-02-15,2016-02-15,2016-03-21,,MACD Bearish breath,223.57,3.5,170.0,-10.85,,
2016-03-21,2016-03-21,2016-04-18,,MACD Bearish,202.58,-6.51,172.0,-14.17,,
2016-04-18,2016-04-18,2016-05-09,,MACD Bearish breath,209.99,-0.59,178.31,-4.15,,
2016-05-09,2016-05-09,2016-05-30,,MACD Bearish,194.95,-7.87,173.18,-11.54,,
2016-05-30,2016-05-30,2016-06-06,,MACD Bearish breath,189.5,-7.47,181.62,-7.47,,
2016-06-06,2016-06-06,2016-06-27,,MACD Bearish,196.07,-8.86,166.9,-13.73,,
2016-06-27,2016-06-27,2016-08-01,,MACD Bearish breath,204.66,4.1,168.77,-8.24,,
2016-08-01,2016-08-01,2016-09-05,,MACD Bullish,209.99,8.97,179.31,7.45,,
2016-09-05,2016-09-05,2016-09-12,,MACD Bullish breath,202.2,4.97,193.61,4.97,,
2016-09-12,2016-09-12,2016-09-19,,MACD Bullish,202.11,5.5,191.87,5.5,,
2016-09-19,2016-09-19,2016-09-26,,MACD Bullish breath,202.39,4.33,192.0,4.33,,
2016-09-26,2016-09-26,2016-10-03,,MACD Bullish,201.57,5.9,189.48,5.9,,
2016-10-03,2016-10-03,2016-10-24,,MACD Bullish breath,199.72,0.01,179.56,-4.19,,
2016-10-24,2016-10-24,2016-11-14,,MACD Bearish,192.91,-5.7,160.63,-12.98,,
2016-11-14,2016-11-14,2016-12-05,,MACD Bearish breath,201.88,2.24,185.77,-3.32,,
2016-12-05,2016-12-05,2017-01-16,,MACD Bullish,221.1,17.45,187.0,12.02,,Sell signal
2017-01-16,2017-01-16,2017-04-03,,MACD Bullish breath,211.11,8.22,183.01,-3.46,,
2017-04-03,2017-04-03,2017-04-17,,MACD Bearish,204.0,-2.74,182.5,-3.85,,
2017-04-17,2017-04-17,2017-04-24,,MACD Bearish breath,208.49,1.7,190.09,1.7,,
2017-04-24,2017-04-24,2017-09-04,,MACD Bullish,281.67,35.77,201.74,2.84,Weekly Bearish Divergence,Sell signal
