Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-02-01,2015-02-01,2017-09-01,,Neutral,14.28,,11.8,,None,
2017-09-01,2017-09-01,2017-10-01,,MACD Bearish,13.8,-2.28,11.85,-2.28,None,
2017-10-01,2017-10-01,2017-11-01,,MACD Bearish breath,14.3,-1.81,12.9,-1.81,None,
2017-11-01,2017-11-01,2017-12-01,Bearish,MACD Bearish breath,14.75,-1.15,12.0,-1.15,None,
2017-12-01,2017-12-01,2018-01-01,Bearish,MACD Bearish,14.6,-1.8,11.95,-1.8,,
2018-01-01,2018-01-01,2018-04-01,Bearish,MACD Bearish breath,15.3,-1.41,11.0,-1.73,,
2018-04-01,2018-04-01,2018-07-01,Bearish,MACD Bearish,14.1,-1.73,10.35,-2.49,,
2018-07-01,2018-07-01,2018-09-01,Bearish,MACD Bearish breath,13.95,-0.89,10.85,-1.64,,
2018-09-01,2018-09-01,2018-12-01,Bearish breath,MACD Bearish breath,14.34,-0.59,11.7,-1.07,,
2018-12-01,2018-12-01,2019-02-01,Bearish,MACD Bearish,12.8,-1.68,8.41,-2.08,Buy - Monthly Divergence,
2019-02-01,2019-02-01,2019-08-01,Bearish breath,MACD Bearish breath,16.75,0.82,11.37,-0.26,,
2019-08-01,2019-08-01,2019-09-01,Bearish breath,MACD Bearish,13.48,-1.19,10.15,-1.19,,
2019-09-01,2019-09-01,2019-11-01,Bearish,MACD Bearish,12.98,-0.93,10.05,-1.18,,
2019-11-01,2019-11-01,2020-02-01,Bearish breath,MACD Bearish breath,14.9,0.23,11.7,-0.25,,
2020-02-01,2020-02-01,2020-04-01,Bearish,MACD Bearish,13.24,-1.0,8.32,-1.06,Buy - Monthly Divergence,Waiting for confirmation : Buy
2020-04-01,2020-04-01,2020-07-01,Bearish breath,MACD Bearish breath,14.53,0.52,10.66,-0.43,,
2020-07-01,2020-07-01,2022-03-01,Bullish,MACD Bullish,86.71,34.97,13.16,2.65,,
2022-03-01,2022-03-01,2022-07-01,Bullish breath,MACD Bullish breath,72.38,23.73,48.91,16.17,,
2022-07-01,2022-07-01,2022-12-01,Bullish,MACD Bullish,134.9,53.49,60.14,30.58,,
2022-12-01,2022-12-01,2023-06-01,Bullish breath,MACD Bullish breath,132.22,37.86,30.0,-18.23,,
2023-06-01,2023-06-01,2023-08-01,Bullish breath,MACD Bearish,50.82,-14.96,37.35,-16.23,,
2023-08-01,2023-08-01,2024-01-01,Bearish,MACD Bearish,46.69,-18.76,22.91,-25.49,,
