Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-01-05,2015-01-05,2015-02-02,Bearish,Neutral,53.3,,45.97,,,
2015-02-02,2015-02-02,2015-08-10,,Neutral,60.31,1.58,48.12,-0.03,,
2015-08-10,2015-08-10,2015-08-17,,MACD Bullish breath,57.32,-0.95,52.35,-0.95,,
2015-08-17,2015-08-17,2015-09-28,,MACD Bearish,54.37,-3.77,42.01,-7.93,,
2015-09-28,2015-09-28,2015-11-09,,MACD Bearish breath,57.03,2.64,43.45,-5.02,,
2015-11-09,2015-11-09,2015-12-14,,MACD Bullish,61.79,5.23,53.02,3.27,,
2015-12-14,2015-12-14,2015-12-21,,MACD Bullish breath,58.99,2.49,53.42,2.49,,
2015-12-21,2015-12-21,2016-01-04,,MACD Bullish,60.33,3.71,55.68,3.59,,
2016-01-04,2016-01-04,2016-01-25,,MACD Bullish breath,58.46,0.06,44.91,-3.26,,
2016-01-25,2016-01-25,2016-02-29,,MACD Bearish,50.3,-5.3,34.65,-11.06,,
2016-02-29,2016-02-29,2016-05-16,,MACD Bearish breath,54.79,2.63,41.91,-4.91,,
2016-05-16,2016-05-16,2016-06-13,,MACD Bullish,53.71,2.43,47.63,1.04,,
2016-06-13,2016-06-13,2016-07-11,,MACD Bullish breath,52.55,0.42,44.75,-1.2,,
2016-07-11,2016-07-11,2016-08-22,,MACD Bullish,56.0,2.91,48.93,1.64,,
2016-08-22,2016-08-22,2016-08-29,,MACD Bullish breath,54.41,1.47,49.01,1.47,,
2016-08-29,2016-08-29,2016-10-10,,MACD Bullish,59.0,4.48,50.06,1.82,,Sell signal
2016-10-10,2016-10-10,2016-11-07,,MACD Bullish breath,59.18,2.53,47.0,-2.59,,Sell signal
2016-11-07,2016-11-07,2017-01-02,,MACD Bullish,67.2,7.18,48.05,1.61,,Sell signal
2017-01-02,2017-01-02,2017-01-09,,MACD Bullish breath,64.9,5.3,60.65,5.3,,
2017-01-09,2017-01-09,2017-01-16,,MACD Bullish,65.4,5.6,59.9,5.6,,
2017-01-16,2017-01-16,2017-01-30,,MACD Bullish breath,64.85,5.17,60.2,5.13,,
2017-01-30,2017-01-30,2017-03-13,,MACD Bullish,73.9,8.84,62.6,6.01,,
2017-03-13,2017-03-13,2017-05-22,,MACD Bullish breath,71.15,6.64,55.95,-3.75,,
2017-05-22,2017-05-22,2017-06-12,,MACD Bearish,61.85,-2.57,56.5,-3.97,,
2017-06-12,2017-06-12,2017-06-19,,MACD Bearish breath,64.0,-1.5,60.95,-1.5,,
2017-06-19,2017-06-19,2017-07-10,,MACD Bearish,62.85,-2.58,57.08,-2.92,,
