Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-02-01,2015-02-01,2017-09-01,,Neutral,98.48,,91.84,,None,
2017-09-01,2017-09-01,2017-10-01,,MACD Bearish breath,97.65,-2.32,83.1,-2.32,None,
2017-10-01,2017-10-01,2017-11-01,,MACD Bearish,98.63,-3.22,87.33,-3.22,None,
2017-11-01,2017-11-01,2018-01-01,Bearish,MACD Bearish breath,95.96,0.22,84.71,-1.5,None,
2018-01-01,2018-01-01,2018-02-01,Bullish,MACD Bearish breath,107.75,4.87,95.54,4.87,,
2018-02-01,2018-02-01,2018-03-01,Bullish breath,MACD Bullish,104.31,1.63,91.82,1.63,,
2018-03-01,2018-03-01,2018-04-01,Bearish breath,MACD Bearish,93.14,-0.78,86.45,-0.78,Buy - Monthly Divergence,
2018-04-01,2018-04-01,2018-07-01,Bearish,MACD Bearish,95.52,-1.51,85.8,-2.51,,
2018-07-01,2018-07-01,2018-08-01,Bearish breath,MACD Bearish breath,99.56,1.21,90.37,1.21,,
2018-08-01,2018-08-01,2018-12-01,Bullish,MACD Bullish,103.88,5.92,93.62,3.5,,
2018-12-01,2018-12-01,2019-01-01,Bullish breath,MACD Bullish,105.89,3.4,91.04,3.4,,
2019-01-01,2019-01-01,2019-04-01,Bullish,MACD Bullish,112.18,10.44,92.97,3.73,,
2019-04-01,2019-04-01,2019-05-01,Bullish breath,MACD Bullish,115.2,7.34,101.73,7.34,,
2019-05-01,2019-05-01,2019-06-01,Bullish breath,MACD Bullish breath,103.31,4.09,95.21,4.09,,
2019-06-01,2019-06-01,2019-07-01,Bullish,MACD Bullish breath,104.45,4.42,98.52,4.42,,
2019-07-01,2019-07-01,2019-11-01,Bullish breath,MACD Bullish breath,106.17,1.76,87.26,-2.59,,
2019-11-01,2019-11-01,2019-12-01,Bullish breath,MACD Bullish,108.58,3.51,102.37,3.51,,
2019-12-01,2019-12-01,2020-01-01,Bullish,MACD Bullish,107.08,4.98,102.41,4.98,,
2020-01-01,2020-01-01,2020-03-01,Bullish breath,MACD Bullish breath,106.84,0.08,84.41,-4.89,,Waiting for confirmation : Buy
2020-03-01,2020-03-01,2020-07-01,Bearish,MACD Bearish,95.46,-8.88,49.68,-15.48,,
2020-07-01,2020-07-01,2020-11-01,Bearish,MACD Bearish breath,104.39,-0.2,83.67,-5.72,,
2020-11-01,2020-11-01,2021-02-01,Bearish breath,MACD Bearish breath,108.55,3.82,91.69,1.65,,
2021-02-01,2021-02-01,2021-09-01,Bullish,MACD Bullish,135.93,22.98,93.66,5.82,,
2021-09-01,2021-09-01,2021-10-01,Bullish breath,MACD Bullish breath,125.42,15.69,117.72,15.69,,
2021-10-01,2021-10-01,2022-02-01,Bullish,MACD Bullish,142.97,21.36,118.62,17.14,Sell - Monthly Divergence,
2022-02-01,2022-02-01,2022-05-01,Bullish breath,MACD Bullish breath,141.11,13.28,115.63,11.52,,
2022-05-01,2022-05-01,2022-06-01,Bullish,MACD Bullish breath,139.21,14.62,125.55,14.62,,
2022-06-01,2022-06-01,2022-07-01,Bullish breath,MACD Bullish breath,142.0,13.71,126.95,13.71,,
2022-07-01,2022-07-01,2023-01-01,Bullish,MACD Bullish,187.73,39.66,131.28,21.24,,
2023-01-01,2023-01-01,2023-02-01,Bullish breath,MACD Bullish,173.18,31.6,159.98,31.6,,
2023-02-01,2023-02-01,2023-03-01,Bullish,MACD Bullish,181.37,31.9,165.73,31.9,,
2023-03-01,2023-03-01,2024-01-01,Bullish breath,MACD Bullish breath,175.6,26.79,126.35,-9.52,,
2024-01-01,2024-01-01,,Bullish breath,MACD Bearish,144.93,-4.88,135.0,-4.88,,
