Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-01-01,2015-01-01,2017-08-01,,Neutral,147.09,,136.8,,None,
2017-08-01,2017-08-01,2017-09-01,,MACD Bullish breath,168.37,-0.05,155.09,-0.05,None,
2017-09-01,2017-09-01,2017-10-01,,MACD Bullish,184.2,7.71,155.88,7.71,None,
2017-10-01,2017-10-01,2018-04-01,Bullish,MACD Bullish,217.36,25.34,175.69,15.17,None,
2018-04-01,2018-04-01,2018-05-01,Bullish breath,MACD Bullish breath,200.46,17.21,189.02,17.21,,
2018-05-01,2018-05-01,2018-06-01,Bullish,MACD Bullish breath,203.24,18.78,184.48,18.78,,
2018-06-01,2018-06-01,2018-07-01,Bullish breath,MACD Bullish breath,216.64,17.58,195.69,17.58,,
2018-07-01,2018-07-01,2018-08-01,Bullish,MACD Bullish breath,209.08,17.76,197.15,17.76,,
2018-08-01,2018-08-01,2018-12-01,Bullish,MACD Bullish,237.29,33.87,199.44,29.12,,
2018-12-01,2018-12-01,2019-02-01,Bullish breath,MACD Bullish breath,237.95,20.02,188.31,19.51,,
2019-02-01,2019-02-01,2019-08-01,Bullish,MACD Bullish,305.38,58.1,214.18,26.56,,
2019-08-01,2019-08-01,2019-09-01,Bullish breath,MACD Bullish,282.59,47.81,266.06,47.81,,
2019-09-01,2019-09-01,2020-01-01,Bullish breath,MACD Bullish breath,289.98,30.79,233.09,25.81,,
2020-01-01,2020-01-01,2020-02-01,Bullish,MACD Bullish,291.96,36.03,263.75,36.03,Sell - Monthly Divergence,
2020-02-01,2020-02-01,2020-05-01,Bullish breath,MACD Bullish breath,310.25,29.69,195.22,23.4,,
2020-05-01,2020-05-01,2020-10-01,Bullish,MACD Bullish,363.64,70.56,264.73,39.68,,
2020-10-01,2020-10-01,2020-11-01,Bullish breath,MACD Bullish breath,344.44,45.94,303.11,45.94,,
2020-11-01,2020-11-01,2020-12-01,Bullish,MACD Bullish breath,348.48,47.67,307.17,47.67,,
2020-12-01,2020-12-01,2021-06-01,Bullish breath,MACD Bullish breath,365.77,46.17,294.21,21.02,,
2021-06-01,2021-06-01,2021-08-01,Bullish breath,MACD Bullish,357.92,42.28,319.65,34.07,,
2021-08-01,2021-08-01,2022-01-01,Bullish,MACD Bullish,495.4,116.9,353.07,54.28,,
2022-01-01,2022-01-01,2022-02-01,Bullish breath,MACD Bullish,486.49,90.75,395.3,90.75,,
2022-02-01,2022-02-01,2022-11-01,Bullish breath,MACD Bullish breath,458.35,68.55,345.92,24.54,,
2022-11-01,2022-11-01,2022-12-01,Bullish breath,MACD Bullish,461.29,52.18,403.22,52.18,,
2022-12-01,2022-12-01,2023-07-01,Bullish breath,MACD Bullish breath,474.13,31.89,377.89,4.53,,
2023-07-01,2023-07-01,2023-12-01,Bullish breath,MACD Bullish,466.03,33.29,385.28,19.21,Sell - Monthly Divergence,
2023-12-01,2023-12-01,2024-02-01,Bullish,MACD Bullish,487.79,53.32,439.03,40.67,,
