Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-01-05,2015-01-05,2015-02-02,Bullish breath,Neutral,36.54,,29.36,,,
2015-02-02,2015-02-02,2015-08-10,,Neutral,48.5,3.68,30.82,-4.58,,
2015-08-10,2015-08-10,2015-09-28,,MACD Bearish,35.2,-4.45,30.23,-5.57,,
2015-09-28,2015-09-28,2015-10-26,,MACD Bearish breath,43.35,2.74,31.18,-3.3,,
2015-10-26,2015-10-26,2015-12-07,,MACD Bullish,44.95,4.88,40.58,3.76,,
2015-12-07,2015-12-07,2016-01-11,,MACD Bullish breath,42.51,1.61,34.47,-2.27,,
2016-01-11,2016-01-11,2016-02-29,,MACD Bearish,37.97,-1.87,32.96,-2.87,,
2016-02-29,2016-02-29,2016-04-04,,MACD Bearish breath,40.13,0.86,35.16,-0.82,,
2016-04-04,2016-04-04,2016-05-02,,MACD Bullish,41.46,2.02,37.09,0.66,,
2016-05-02,2016-05-02,2016-05-30,,MACD Bullish breath,39.25,0.66,35.4,-0.45,,
2016-05-30,2016-05-30,2016-06-13,,MACD Bullish,40.6,0.44,38.28,0.33,,
2016-06-13,2016-06-13,2016-06-27,,MACD Bullish breath,39.57,0.21,36.74,-0.48,,
2016-06-27,2016-06-27,2016-07-04,,MACD Bearish,37.89,-0.33,35.95,-0.33,,
2016-07-04,2016-07-04,2016-07-25,,MACD Bullish,42.8,2.37,36.39,0.27,,Sell signal
2016-07-25,2016-07-25,2016-08-22,,MACD Bullish breath,43.78,0.69,35.88,-0.39,,Sell signal
2016-08-22,2016-08-22,2016-09-05,,MACD Bullish,40.43,0.37,38.04,0.34,,
2016-09-05,2016-09-05,2016-09-12,,MACD Bullish breath,39.06,-0.6,36.7,-0.6,,
2016-09-12,2016-09-12,2016-11-07,,MACD Bearish,37.86,-1.4,33.7,-2.48,,
2016-11-07,2016-11-07,2016-11-21,,MACD Bearish breath,42.85,2.11,35.1,0.95,,
2016-11-21,2016-11-21,2017-01-09,,MACD Bullish,46.4,4.97,40.45,3.45,,Sell signal
2017-01-09,2017-01-09,2017-02-13,,MACD Bullish breath,44.25,3.07,40.85,1.54,,
2017-02-13,2017-02-13,2017-03-20,,MACD Bullish,49.75,4.82,41.8,3.68,Weekly Bearish Divergence,
2017-03-20,2017-03-20,2017-05-22,,MACD Bullish breath,47.75,2.76,40.3,-1.26,Weekly Bearish Divergence,
2017-05-22,2017-05-22,2017-06-05,,MACD Bearish,44.35,-0.59,40.2,-1.5,Weekly Bearish Divergence,
2017-06-05,2017-06-05,2017-06-26,,MACD Bearish breath,44.05,0.03,41.5,-0.1,Weekly Bearish Divergence,
2017-06-26,2017-06-26,2017-07-03,,MACD Bearish,43.95,-0.21,42.0,-0.21,Weekly Bearish Divergence,
2017-07-03,2017-07-03,2017-07-10,,MACD Bearish breath,43.7,-0.13,42.45,-0.13,Weekly Bearish Divergence,
2017-07-10,2017-07-10,2017-07-17,,MACD Bearish,43.05,-0.3,41.55,-0.3,Weekly Bearish Divergence,
2017-07-17,2017-07-17,2017-07-24,,MACD Bearish breath,43.3,-0.05,42.14,-0.05,Weekly Bearish Divergence,
2017-07-24,2017-07-24,2017-07-31,,MACD Bullish,44.7,0.68,42.75,0.68,Weekly Bearish Divergence,
2017-07-31,2017-07-31,2017-08-28,,MACD Bearish,44.85,-0.66,37.3,-2.93,Weekly Bearish Divergence,
2017-08-28,2017-08-28,2017-09-25,,MACD Bearish breath,45.75,0.57,39.8,-0.78,Weekly Bearish Divergence,
2017-09-25,2017-09-25,2017-11-06,,MACD Bullish,47.75,2.41,43.0,1.29,Weekly Bearish Divergence,
2017-11-06,2017-11-06,2017-11-27,Bullish,MACD Bullish breath,45.75,1.49,42.78,1.02,Weekly Bearish Divergence,Waiting for confirmation : Buy
2017-11-27,2017-11-27,2018-01-29,Bullish,MACD Bullish,52.65,4.67,44.2,1.72,Weekly Bearish Divergence,Buy signal
2018-01-29,2018-01-29,2018-02-19,Bullish,MACD Bullish breath,51.35,3.55,45.85,1.51,Weekly Bearish Divergence,
2018-02-19,2018-02-19,2018-04-02,Bullish,MACD Bullish,58.7,6.75,47.25,3.54,Weekly Bearish Divergence,
