Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-01-05,2015-01-05,2015-02-02,Bullish breath,Neutral,62.16,,55.81,,,
2015-02-02,2015-02-02,2015-08-10,,Neutral,62.75,-1.77,49.1,-5.69,,
2015-08-10,2015-08-10,2015-10-05,,MACD Bearish,50.47,-5.7,42.21,-7.33,,
2015-10-05,2015-10-05,2015-12-07,,MACD Bearish breath,51.47,-0.44,44.52,-5.41,,
2015-12-07,2015-12-07,2015-12-21,,MACD Bearish,49.09,-2.24,44.59,-3.3,,
2015-12-21,2015-12-21,2016-01-04,,MACD Bearish breath,48.93,-1.65,45.04,-2.1,,
2016-01-04,2016-01-04,2016-01-25,,MACD Bearish,47.83,-2.97,41.25,-4.15,Weekly Bullish Divergence,
2016-01-25,2016-01-25,2016-03-07,,MACD Bearish breath,51.5,1.69,42.18,-2.92,Weekly Bullish Divergence,
2016-03-07,2016-03-07,2016-05-02,,MACD Bullish,56.82,4.54,49.8,2.22,Weekly Bullish Divergence,Sell signal
2016-05-02,2016-05-02,2016-07-04,,MACD Bullish breath,55.73,2.93,48.45,0.19,Weekly Bullish Divergence,
2016-07-04,2016-07-04,2016-08-01,,MACD Bullish,56.72,2.98,50.55,1.04,Weekly Bullish Divergence,
2016-08-01,2016-08-01,2016-09-26,,MACD Bullish breath,56.0,2.03,50.41,-0.98,Weekly Bullish Divergence,
2016-09-26,2016-09-26,2016-10-10,,MACD Bullish,54.9,0.47,51.05,0.25,Weekly Bullish Divergence,
2016-10-10,2016-10-10,2016-11-07,,MACD Bearish,52.91,-1.06,49.22,-2.01,Weekly Bullish Divergence,
2016-11-07,2016-11-07,2016-11-21,,MACD Bearish breath,56.17,1.12,49.73,0.52,Weekly Bullish Divergence,
2016-11-21,2016-11-21,2017-02-27,,MACD Bullish,64.36,5.36,53.92,1.8,Weekly Bullish Divergence,Sell signal
2017-02-27,2017-02-27,2017-06-05,,MACD Bullish breath,61.63,3.78,56.77,0.29,Weekly Bullish Divergence,
2017-06-05,2017-06-05,2017-06-19,,MACD Bullish,61.38,1.66,57.39,1.44,Weekly Bullish Divergence,
2017-06-19,2017-06-19,2017-07-31,,MACD Bullish breath,61.49,1.02,58.01,0.72,Weekly Bullish Divergence,
2017-07-31,2017-07-31,2017-08-07,,MACD Bullish,61.21,1.26,58.46,1.26,Weekly Bullish Divergence,
2017-08-07,2017-08-07,2017-09-04,,MACD Bullish breath,61.38,0.51,57.81,-0.34,Weekly Bullish Divergence,
2017-09-04,2017-09-04,2017-11-06,,MACD Bullish,67.79,4.68,58.44,0.46,Weekly Bearish Divergence,Sell signal
2017-11-06,2017-11-06,2017-12-04,Bullish,MACD Bullish breath,65.3,1.79,57.47,0.17,Weekly Bearish Divergence,
2017-12-04,2017-12-04,2018-01-29,Bullish,MACD Bullish,74.45,7.41,64.55,2.81,Weekly Bearish Divergence,Buy signal
2018-01-29,2018-01-29,2018-04-02,Bullish,MACD Bullish breath,74.43,5.54,66.0,0.75,Weekly Bearish Divergence,Buy signal
