Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-01-05,2015-01-05,2015-02-02,Bullish breath,Neutral,60.55,,50.63,,,
2015-02-02,2015-02-02,2015-08-10,,Neutral,66.86,1.25,51.98,-0.73,,
2015-08-10,2015-08-10,2015-08-17,,MACD Bullish,62.78,0.14,58.49,0.14,,
2015-08-17,2015-08-17,2015-10-05,,MACD Bearish,62.06,-1.74,53.24,-3.34,,
2015-10-05,2015-10-05,2015-12-07,,MACD Bearish breath,61.75,0.47,55.27,-2.2,,
2015-12-07,2015-12-07,2015-12-21,,MACD Bearish,59.0,-1.05,55.0,-1.68,,
2015-12-21,2015-12-21,2016-01-04,,MACD Bearish breath,59.83,-0.62,56.51,-0.72,,
2016-01-04,2016-01-04,2016-01-25,,MACD Bearish,58.92,-2.31,50.08,-3.56,,
2016-01-25,2016-01-25,2016-02-29,,MACD Bearish breath,61.31,1.6,52.08,-1.94,,
2016-02-29,2016-02-29,2016-05-16,,MACD Bullish,74.92,8.64,60.07,3.4,,Sell signal
2016-05-16,2016-05-16,2016-06-06,,MACD Bullish breath,75.46,7.13,70.02,6.66,,
2016-06-06,2016-06-06,2016-06-13,,MACD Bullish,78.3,7.65,75.33,7.65,Weekly Bearish Divergence,
2016-06-13,2016-06-13,2016-06-27,,MACD Bullish breath,78.38,7.14,73.8,6.03,Weekly Bearish Divergence,
2016-06-27,2016-06-27,2016-07-18,,MACD Bullish,84.25,9.73,72.0,7.06,Weekly Bearish Divergence,Sell signal
2016-07-18,2016-07-18,2016-10-03,,MACD Bullish breath,83.75,7.01,67.66,-1.92,Weekly Bearish Divergence,Sell signal
2016-10-03,2016-10-03,2016-11-07,,MACD Bearish,72.76,-1.24,65.1,-2.98,Weekly Bearish Divergence,
2016-11-07,2016-11-07,2016-11-21,,MACD Bearish breath,79.5,3.0,68.38,1.49,Weekly Bearish Divergence,
2016-11-21,2016-11-21,2016-12-26,,MACD Bullish,87.58,8.59,76.42,6.41,Weekly Bearish Divergence,Sell signal
2016-12-26,2016-12-26,2017-02-06,,MACD Bullish breath,83.97,5.11,78.33,3.88,Weekly Bearish Divergence,
2017-02-06,2017-02-06,2017-03-06,,MACD Bullish,88.58,6.02,80.72,4.59,Weekly Bearish Divergence,
2017-03-06,2017-03-06,2017-05-01,,MACD Bullish breath,85.24,2.99,74.14,-1.7,Weekly Bearish Divergence,
2017-05-01,2017-05-01,2017-06-05,,MACD Bearish,80.06,-2.08,70.5,-4.64,Weekly Bearish Divergence,
2017-06-05,2017-06-05,2017-06-12,,MACD Bearish breath,76.05,-2.52,72.58,-2.52,Weekly Bearish Divergence,
2017-06-12,2017-06-12,2017-07-10,,MACD Bearish,78.0,-3.25,69.31,-3.9,Weekly Bearish Divergence,
2017-07-10,2017-07-10,2017-08-07,,MACD Bearish breath,76.61,-1.56,71.33,-2.62,Weekly Bearish Divergence,
2017-08-07,2017-08-07,2017-08-28,,MACD Bearish,74.02,-3.3,68.46,-3.98,Weekly Bearish Divergence,
2017-08-28,2017-08-28,2017-10-09,,MACD Bearish breath,78.32,1.29,70.28,-2.06,Weekly Bearish Divergence,
2017-10-09,2017-10-09,2017-11-06,,MACD Bullish,79.99,2.5,74.43,1.6,Weekly Bearish Divergence,Sell signal
2017-11-06,2017-11-06,2017-11-13,Bullish breath,MACD Bullish,77.9,1.35,74.89,1.35,Weekly Bearish Divergence,Waiting for confirmation : Buy
2017-11-13,2017-11-13,2017-11-27,Bullish breath,MACD Bullish breath,76.99,0.48,72.69,0.34,Weekly Bearish Divergence,Waiting for confirmation : Buy
2017-11-27,2017-11-27,2018-01-01,Bullish breath,MACD Bullish,87.33,7.0,74.7,1.71,Weekly Bearish Divergence,Sell signal
2018-01-01,2018-01-01,2018-01-29,Bullish,MACD Bullish,92.64,9.54,85.79,8.03,Weekly Bearish Divergence,Buy signal
2018-01-29,2018-01-29,2018-02-12,Bullish,MACD Bullish breath,92.15,6.41,79.84,3.85,Weekly Bearish Divergence,
2018-02-12,2018-02-12,2018-03-12,Bullish,MACD Bullish,95.97,8.01,83.04,7.46,Weekly Bearish Divergence,
2018-03-12,2018-03-12,2018-04-23,Bullish,MACD Bullish breath,95.08,6.47,82.4,-0.09,Weekly Bearish Divergence,
2018-04-23,2018-04-23,2018-06-04,Bullish,MACD Bullish,97.41,6.27,85.07,2.8,Weekly Bearish Divergence,Buy signal
2018-06-04,2018-06-04,2018-06-18,Bullish breath,MACD Bullish,96.7,6.09,93.35,5.36,Sell - divergence,
2018-06-18,2018-06-18,2018-07-02,Bullish breath,MACD Bullish breath,94.82,4.56,86.43,1.54,,
2018-07-02,2018-07-02,2018-08-06,Bullish,MACD Bullish breath,94.15,1.15,86.44,0.41,,
2018-08-06,2018-08-06,2018-09-03,Bullish breath,MACD Bullish breath,92.64,-0.06,84.61,-0.94,,
2018-09-03,2018-09-03,2018-11-12,Bullish breath,MACD Bearish,89.1,-2.1,74.65,-6.93,,
2018-11-12,2018-11-12,2018-11-19,Bullish breath,MACD Bearish breath,82.7,-3.96,79.95,-3.96,,Waiting for confirmation : Buy
2018-11-19,2018-11-19,2018-11-26,Bullish breath,MACD Bearish,81.82,-4.41,77.77,-4.41,,Waiting for confirmation : Buy
2018-11-26,2018-11-26,2018-12-03,Bullish breath,MACD Bearish breath,80.82,-4.05,76.17,-4.05,,Waiting for confirmation : Buy
2018-12-03,2018-12-03,2019-01-07,Bullish breath,MACD Bearish,82.75,-5.66,68.62,-9.06,,Waiting for confirmation : Buy
2019-01-07,2019-01-07,2019-02-25,Bullish breath,MACD Bearish breath,91.92,4.59,71.81,-5.96,,Sell signal
2019-02-25,2019-02-25,2019-05-06,Bullish breath,MACD Bullish,94.97,7.18,85.74,4.19,,Sell signal
2019-05-06,2019-05-06,2019-06-03,Bullish breath,MACD Bullish breath,92.43,4.95,82.62,-0.99,,Waiting for confirmation : Buy
2019-06-03,2019-06-03,2019-06-17,Bullish,MACD Bullish breath,89.94,0.95,83.36,-0.35,,Waiting for confirmation : Buy
2019-06-17,2019-06-17,2019-08-19,Bullish,MACD Bullish,105.25,8.32,86.45,2.09,,Buy signal
2019-08-19,2019-08-19,2019-09-02,Bullish,MACD Bullish breath,99.49,5.09,93.43,4.93,,
2019-09-02,2019-09-02,2019-09-23,Bullish,MACD Bullish,104.97,7.52,95.25,5.89,,
