Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-01-05,2015-01-05,2015-02-02,Bullish,Neutral,95.45,,65.65,,,
2015-02-02,2015-02-02,2015-08-10,,Neutral,78.0,-2.7,67.15,-4.33,,
2015-08-10,2015-08-10,2015-10-05,,MACD Bearish,70.88,-4.18,56.29,-9.85,,
2015-10-05,2015-10-05,2015-10-19,,MACD Bearish breath,62.55,-7.83,58.65,-8.17,,
2015-10-19,2015-10-19,2015-12-07,,MACD Bearish,61.58,-9.04,45.14,-12.29,,
2015-12-07,2015-12-07,2016-01-04,,MACD Bearish breath,51.93,-9.6,46.5,-9.9,,
2016-01-04,2016-01-04,2016-01-18,,MACD Bearish,47.71,-10.59,40.74,-11.16,Weekly Bullish Divergence,
2016-01-18,2016-01-18,2016-03-21,,MACD Bearish breath,60.67,3.69,40.99,-9.66,Weekly Bullish Divergence,
2016-03-21,2016-03-21,2016-05-02,,MACD Bullish,61.0,3.19,54.64,1.75,Weekly Bullish Divergence,
2016-05-02,2016-05-02,2016-05-16,,MACD Bullish breath,58.81,1.16,50.17,-1.8,Weekly Bullish Divergence,
2016-05-16,2016-05-16,2016-06-06,,MACD Bearish,54.55,-1.55,47.55,-3.17,Weekly Bullish Divergence,
2016-06-06,2016-06-06,2016-06-27,,MACD Bearish breath,58.55,0.49,53.56,-0.9,Weekly Bullish Divergence,
2016-06-27,2016-06-27,2016-08-29,,MACD Bullish,69.94,7.73,53.38,1.42,Weekly Bullish Divergence,Sell signal
2016-08-29,2016-08-29,2016-10-24,,MACD Bullish breath,67.29,5.07,54.09,-2.97,Weekly Bullish Divergence,
2016-10-24,2016-10-24,2016-11-14,,MACD Bearish,61.11,-1.71,50.18,-4.75,Weekly Bullish Divergence,
2016-11-14,2016-11-14,2016-11-28,,MACD Bearish breath,65.06,2.24,59.66,0.28,Weekly Bullish Divergence,
2016-11-28,2016-11-28,2016-12-12,,MACD Bullish,64.24,2.08,58.85,2.0,Weekly Bullish Divergence,
2016-12-12,2016-12-12,2016-12-19,,MACD Bullish breath,61.9,-1.29,54.0,-1.29,Weekly Bullish Divergence,
2016-12-19,2016-12-19,2017-01-09,,MACD Bearish,59.16,-2.01,52.46,-3.12,Weekly Bullish Divergence,
2017-01-09,2017-01-09,2017-01-30,,MACD Bearish breath,61.49,0.08,56.97,-1.01,Weekly Bullish Divergence,
2017-01-30,2017-01-30,2017-02-27,,MACD Bearish,58.0,-3.67,44.0,-5.04,Weekly Bullish Divergence,
2017-02-27,2017-02-27,2017-04-24,,MACD Bearish breath,60.24,1.04,52.58,-2.63,Weekly Bullish Divergence,
2017-04-24,2017-04-24,2017-07-03,,MACD Bullish,72.72,8.75,56.48,1.62,Weekly Bullish Divergence,Sell signal
2017-07-03,2017-07-03,2017-09-25,,MACD Bullish breath,69.86,5.6,61.37,0.52,Weekly Bullish Divergence,
2017-09-25,2017-09-25,2017-10-16,,MACD Bullish,72.13,4.4,63.44,2.41,Weekly Bullish Divergence,
2017-10-16,2017-10-16,2017-10-23,,MACD Bullish breath,67.02,2.14,63.33,2.14,Weekly Bullish Divergence,
2017-10-23,2017-10-23,2017-10-30,,MACD Bullish,73.45,4.46,65.46,4.46,Weekly Bullish Divergence,Sell signal
2017-10-30,2017-10-30,2017-11-06,,MACD Bullish breath,72.5,2.65,66.03,2.65,Weekly Bullish Divergence,Sell signal
2017-11-06,2017-11-06,2017-11-13,Bullish,MACD Bullish breath,68.91,2.71,63.32,2.71,Weekly Bullish Divergence,
2017-11-13,2017-11-13,2018-03-12,Bullish,MACD Bullish,98.92,15.22,68.32,3.86,Weekly Bullish Divergence,
2018-03-12,2018-03-12,2018-05-07,Bullish,MACD Bullish breath,96.7,11.84,85.81,5.8,Weekly Bullish Divergence,
2018-05-07,2018-05-07,2018-06-25,Bullish,MACD Bullish,122.98,21.49,92.76,7.92,Weekly Bullish Divergence,Buy signal
2018-06-25,2018-06-25,2018-10-29,Bullish,MACD Bullish breath,124.68,16.94,101.69,-1.69,Weekly Bullish Divergence,Buy signal
2018-10-29,2018-10-29,2018-12-03,Bullish,MACD Bullish,137.49,14.87,117.24,10.33,Weekly Bearish Divergence,Buy signal
2018-12-03,2018-12-03,2019-01-28,Bullish,MACD Bullish breath,137.43,8.42,110.87,0.47,Weekly Bearish Divergence,
2019-01-28,2019-01-28,2019-03-11,Bullish,MACD Bullish,153.3,18.53,123.72,11.55,Weekly Bearish Divergence,Buy signal
2019-03-11,2019-03-11,2019-04-08,Bullish,MACD Bullish breath,148.77,13.48,138.98,11.63,Weekly Bearish Divergence,
2019-04-08,2019-04-08,2019-05-06,Bullish,MACD Bullish,159.75,17.66,143.62,14.85,Weekly Bearish Divergence,
2019-05-06,2019-05-06,2019-06-03,Bullish,MACD Bullish breath,159.0,12.15,137.2,7.65,Weekly Bearish Divergence,
2019-06-03,2019-06-03,2019-07-01,Bullish,MACD Bullish,176.8,23.82,150.89,13.19,Weekly Bearish Divergence,
2019-07-01,2019-07-01,2019-07-22,Bullish breath,MACD Bullish,180.76,23.68,171.91,20.59,Sell - divergence,
2019-07-22,2019-07-22,2019-08-26,Bullish breath,MACD Bullish breath,179.66,12.26,132.52,-11.78,,
2019-08-26,2019-08-26,2019-10-07,Bullish breath,MACD Bearish,155.81,-2.86,130.19,-7.65,Weekly Bullish Divergence,Waiting for confirmation : Buy
2019-10-07,2019-10-07,2019-10-28,Bullish breath,MACD Bearish breath,159.72,3.1,138.55,-0.15,Weekly Bullish Divergence,Waiting for confirmation : Buy
2019-10-28,2019-10-28,2019-11-04,Bullish breath,MACD Bullish,157.87,3.13,147.1,3.13,Weekly Bullish Divergence,Waiting for confirmation : Buy
2019-11-04,2019-11-04,2020-01-06,Bullish,MACD Bullish,173.67,11.58,155.42,7.09,Buy - divergence,Buy signal
2020-01-06,2020-01-06,2020-01-13,Bullish,MACD Bullish breath,177.01,8.64,164.6,8.64,,
2020-01-13,2020-01-13,2020-02-03,Bullish,MACD Bullish,199.31,19.07,164.53,10.58,,
