Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-01-05,2015-01-05,2015-02-02,Bullish breath,Neutral,143.65,,122.86,,,
2015-02-02,2015-02-02,2015-08-10,,Neutral,173.59,10.12,132.94,-0.22,,
2015-08-10,2015-08-10,2015-08-24,,MACD Bullish breath,154.5,-2.11,144.77,-4.04,,
2015-08-24,2015-08-24,2015-10-12,,MACD Bearish,152.44,-4.74,134.62,-8.0,,
2015-10-12,2015-10-12,2015-10-19,,MACD Bearish breath,149.87,-4.35,137.11,-4.35,,
2015-10-19,2015-10-19,2015-12-07,,MACD Bearish,149.5,-5.48,126.25,-11.26,,
2015-12-07,2015-12-07,2016-01-25,,MACD Bearish breath,142.49,-2.16,127.58,-8.0,,
2016-01-25,2016-01-25,2016-02-22,,MACD Bearish,141.75,-5.34,115.63,-12.05,,
2016-02-22,2016-02-22,2016-04-04,,MACD Bearish breath,144.69,3.37,128.0,-6.87,,
2016-04-04,2016-04-04,2016-05-02,,MACD Bullish,148.0,6.05,139.33,3.77,,
2016-05-02,2016-05-02,2016-05-23,,MACD Bullish breath,142.33,1.08,133.38,-1.76,,
2016-05-23,2016-05-23,2016-07-04,,MACD Bearish,135.11,-4.21,122.91,-6.62,,
2016-07-04,2016-07-04,2016-08-01,,MACD Bearish breath,143.18,2.03,128.55,-4.04,,
2016-08-01,2016-08-01,2016-11-07,,MACD Bearish,131.68,-3.72,114.85,-7.21,Weekly Bullish Divergence,
2016-11-07,2016-11-07,2016-11-28,,MACD Bearish breath,145.21,7.94,118.42,-1.15,Weekly Bullish Divergence,Sell signal
2016-11-28,2016-11-28,2017-03-20,,MACD Bullish,170.79,17.46,140.5,8.84,Weekly Bullish Divergence,Sell signal
2017-03-20,2017-03-20,2017-04-24,,MACD Bullish breath,170.18,14.37,158.67,11.84,Weekly Bullish Divergence,
2017-04-24,2017-04-24,2017-06-26,,MACD Bullish,194.94,19.78,168.17,15.95,Weekly Bullish Divergence,Sell signal
2017-06-26,2017-06-26,2017-10-23,,MACD Bullish breath,199.23,17.6,179.4,3.39,Weekly Bullish Divergence,
2017-10-23,2017-10-23,2017-11-06,,MACD Bullish,213.45,17.95,193.33,14.49,Weekly Bearish Divergence,Sell signal
2017-11-06,2017-11-06,2017-12-18,Bullish,MACD Bullish,236.39,27.66,213.17,21.64,Weekly Bearish Divergence,
2017-12-18,2017-12-18,2018-01-01,Bullish,MACD Bullish breath,231.18,22.14,223.67,20.23,Weekly Bearish Divergence,
2018-01-01,2018-01-01,2018-02-05,Bullish,MACD Bullish,267.95,34.28,223.75,22.58,Weekly Bearish Divergence,
2018-02-05,2018-02-05,2018-03-05,Bullish,MACD Bullish breath,240.77,19.45,224.61,12.51,Weekly Bearish Divergence,
