Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-01-05,2015-01-05,2015-02-02,Bullish breath,Neutral,51.68,,46.56,,,
2015-02-02,2015-02-02,2015-08-10,,Neutral,53.31,0.03,45.15,-1.85,,
2015-08-10,2015-08-10,2015-10-05,,MACD Bearish,48.17,-1.62,40.66,-3.93,,
2015-10-05,2015-10-05,2015-11-02,,MACD Bearish breath,47.03,-0.43,42.7,-2.32,,
2015-11-02,2015-11-02,2015-12-21,,MACD Bearish,46.29,-2.05,33.84,-7.34,,
2015-12-21,2015-12-21,2016-01-11,,MACD Bearish breath,37.17,-5.12,34.31,-5.87,,
2016-01-11,2016-01-11,2016-01-25,,MACD Bearish,34.73,-6.36,29.86,-6.78,Weekly Bullish Divergence,
2016-01-25,2016-01-25,2016-05-09,,MACD Bearish breath,40.65,1.31,31.3,-5.17,Weekly Bullish Divergence,Sell signal
2016-05-09,2016-05-09,2016-06-20,,MACD Bullish,44.14,3.65,37.0,0.34,Weekly Bullish Divergence,Sell signal
2016-06-20,2016-06-20,2016-06-27,,MACD Bullish breath,42.96,2.12,40.4,2.12,Weekly Bullish Divergence,
2016-06-27,2016-06-27,2016-08-08,,MACD Bullish,45.39,3.5,39.01,2.44,Weekly Bullish Divergence,
2016-08-08,2016-08-08,2016-10-24,,MACD Bullish breath,45.05,2.93,41.36,0.38,Weekly Bullish Divergence,
2016-10-24,2016-10-24,2016-11-07,,MACD Bullish,47.88,2.52,42.31,0.89,Weekly Bullish Divergence,Sell signal
2016-11-07,2016-11-07,2016-11-28,,MACD Bullish breath,47.88,0.97,41.44,0.95,Weekly Bullish Divergence,Sell signal
2016-11-28,2016-11-28,2017-01-02,,MACD Bullish,47.27,2.63,42.61,1.1,Weekly Bullish Divergence,
2017-01-02,2017-01-02,2017-02-20,,MACD Bullish breath,46.54,1.54,41.74,0.28,Weekly Bullish Divergence,
2017-02-20,2017-02-20,2017-03-13,,MACD Bullish,47.44,0.97,43.86,0.87,Weekly Bullish Divergence,
2017-03-13,2017-03-13,2017-03-20,,MACD Bullish breath,45.33,0.72,44.39,0.72,Weekly Bullish Divergence,
2017-03-20,2017-03-20,2017-04-03,,MACD Bullish,46.39,1.24,44.01,0.97,Weekly Bullish Divergence,
2017-04-03,2017-04-03,2017-04-24,,MACD Bullish breath,46.26,0.83,44.18,0.34,Weekly Bullish Divergence,
2017-04-24,2017-04-24,2017-05-01,,MACD Bullish,45.88,0.73,45.09,0.73,Weekly Bullish Divergence,
2017-05-01,2017-05-01,2017-05-08,,MACD Bullish breath,45.91,-0.54,41.1,-0.54,Weekly Bullish Divergence,
2017-05-08,2017-05-08,2017-07-24,,MACD Bearish,43.48,-1.2,40.22,-1.8,Weekly Bullish Divergence,
2017-07-24,2017-07-24,2017-10-09,,MACD Bearish breath,44.26,0.57,41.06,-1.2,Weekly Bullish Divergence,Sell signal
2017-10-09,2017-10-09,2017-10-30,,MACD Bullish,44.42,0.72,42.56,0.46,Weekly Bullish Divergence,
2017-10-30,2017-10-30,2017-11-06,,MACD Bearish,43.09,-1.06,39.65,-1.06,Weekly Bullish Divergence,
2017-11-06,2017-11-06,2017-12-04,Bearish,MACD Bearish,40.85,-1.65,38.59,-2.34,Weekly Bullish Divergence,
2017-12-04,2017-12-04,2017-12-25,Bearish,MACD Bearish breath,42.23,-0.97,39.52,-1.18,Weekly Bullish Divergence,
2017-12-25,2017-12-25,2018-01-01,Bearish,MACD Bearish,40.5,-1.25,40.03,-1.25,Weekly Bullish Divergence,
2018-01-01,2018-01-01,2018-02-12,Bearish,MACD Bearish breath,43.69,0.64,39.28,-1.19,Weekly Bullish Divergence,
2018-02-12,2018-02-12,2018-03-05,Bearish,MACD Bullish,43.43,0.8,40.37,0.62,Weekly Bullish Divergence,
2018-03-05,2018-03-05,2018-03-19,Bearish breath,MACD Bullish,44.99,1.2,41.76,0.99,Buy - divergence,Sell signal
2018-03-19,2018-03-19,2018-03-26,Bearish breath,MACD Bullish breath,43.66,0.64,41.87,0.64,,Sell signal
2018-03-26,2018-03-26,2018-04-30,Bearish breath,MACD Bullish,46.25,2.58,41.91,0.92,,Sell signal
2018-04-30,2018-04-30,2018-06-04,Bearish breath,MACD Bullish breath,46.18,1.68,43.35,0.86,,
2018-06-04,2018-06-04,2018-06-11,Bullish,MACD Bullish breath,45.1,1.07,43.84,1.07,,Buy signal
2018-06-11,2018-06-11,2018-09-03,Bullish,MACD Bullish,51.11,3.99,44.9,1.63,,
2018-09-03,2018-09-03,2018-11-05,Bullish,MACD Bullish breath,52.07,3.02,46.15,0.15,,
2018-11-05,2018-11-05,2018-11-26,Bullish breath,MACD Bullish breath,48.98,0.24,44.89,-1.37,,
2018-11-26,2018-11-26,2019-01-14,Bullish breath,MACD Bearish,47.16,-1.36,39.16,-4.34,,Waiting for confirmation : Buy
2019-01-14,2019-01-14,2019-02-11,Bullish breath,MACD Bearish breath,45.13,-1.15,41.12,-2.18,,Waiting for confirmation : Buy
2019-02-11,2019-02-11,2019-02-18,Bullish breath,MACD Bearish,42.66,-2.38,41.37,-2.38,,Waiting for confirmation : Buy
2019-02-18,2019-02-18,2019-04-22,Bullish breath,MACD Bearish breath,43.82,-0.78,41.58,-2.2,,Waiting for confirmation : Buy
2019-04-22,2019-04-22,2019-04-29,Bullish breath,MACD Bearish,43.06,-1.69,40.39,-1.69,,Waiting for confirmation : Buy
2019-04-29,2019-04-29,2019-05-06,Bullish breath,MACD Bearish breath,44.89,-0.82,41.42,-0.82,,Waiting for confirmation : Buy
