Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-01-05,2015-01-05,2015-02-02,Bullish,Neutral,79.25,,73.54,,,
2015-02-02,2015-02-02,2015-08-10,,Neutral,99.24,10.37,73.45,5.08,,
2015-08-10,2015-08-10,2015-08-17,,MACD Bullish,95.9,8.48,91.19,8.48,,Sell signal
2015-08-17,2015-08-17,2015-09-14,,MACD Bullish breath,96.1,4.39,72.0,3.07,,
2015-09-14,2015-09-14,2015-09-21,,MACD Bullish,95.51,5.23,91.6,5.23,,
2015-09-21,2015-09-21,2015-10-12,,MACD Bullish breath,96.49,4.92,85.72,4.3,,
2015-10-12,2015-10-12,2015-12-07,,MACD Bullish,110.65,11.55,92.67,6.05,,Sell signal
2015-12-07,2015-12-07,2016-01-25,,MACD Bullish breath,107.75,7.74,89.37,0.24,,
2016-01-25,2016-01-25,2016-02-08,,MACD Bullish,117.59,6.29,94.23,5.4,Weekly Bearish Divergence,Sell signal
2016-02-08,2016-02-08,2016-02-22,,MACD Bullish breath,106.0,4.16,96.82,3.9,Weekly Bearish Divergence,Sell signal
2016-02-22,2016-02-22,2016-04-11,,MACD Bullish,116.99,9.68,102.74,5.55,Weekly Bearish Divergence,
2016-04-11,2016-04-11,2016-04-25,,MACD Bullish breath,114.04,5.98,106.52,5.38,Weekly Bearish Divergence,
2016-04-25,2016-04-25,2016-05-30,,MACD Bullish,121.08,10.15,106.31,7.9,Weekly Bearish Divergence,
2016-05-30,2016-05-30,2016-07-18,,MACD Bullish breath,120.1,8.25,108.23,2.68,Weekly Bearish Divergence,
2016-07-18,2016-07-18,2016-09-26,,MACD Bullish,131.98,8.88,116.89,5.88,Weekly Bearish Divergence,Sell signal
2016-09-26,2016-09-26,2016-10-17,,MACD Bullish breath,130.7,7.92,126.75,6.9,Weekly Bearish Divergence,
2016-10-17,2016-10-17,2016-10-31,,MACD Bullish,133.5,8.03,127.32,7.93,Weekly Bearish Divergence,
2016-10-31,2016-10-31,2016-12-05,,MACD Bullish breath,132.12,3.1,113.55,-3.65,Weekly Bearish Divergence,
2016-12-05,2016-12-05,2017-01-02,,MACD Bearish,122.5,-1.86,114.77,-3.76,Weekly Bearish Divergence,
2017-01-02,2017-01-02,2017-01-16,,MACD Bearish breath,129.27,2.97,115.51,-0.61,Weekly Bearish Divergence,
2017-01-16,2017-01-16,2017-04-10,,MACD Bullish,143.44,10.74,126.78,3.96,Weekly Bearish Divergence,
2017-04-10,2017-04-10,2017-04-17,,MACD Bullish breath,141.43,8.64,138.81,8.64,Weekly Bearish Divergence,
