Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-01-01,2015-01-01,2017-08-01,,Neutral,42.48,,38.29,,None,
2017-08-01,2017-08-01,2017-10-01,,MACD Bullish,39.8,3.95,35.39,3.45,None,
2017-10-01,2017-10-01,2018-03-01,Bullish,MACD Bullish,45.31,6.53,35.85,3.26,None,
2018-03-01,2018-03-01,2018-04-01,Bullish breath,MACD Bullish,41.99,4.92,38.67,4.92,None,
2018-04-01,2018-04-01,2018-08-01,Bullish,MACD Bullish,46.94,7.2,38.45,5.06,,
2018-08-01,2018-08-01,2018-09-01,Bullish breath,MACD Bullish breath,45.91,5.69,41.33,5.69,,
2018-09-01,2018-09-01,2018-10-01,Bullish,MACD Bullish breath,44.83,5.46,38.53,5.46,,
2018-10-01,2018-10-01,2019-01-01,Bullish breath,MACD Bullish breath,45.35,3.76,38.94,2.15,,
2019-01-01,2019-01-01,2019-02-01,Bullish breath,MACD Bullish,45.72,4.12,41.22,4.12,,
2019-02-01,2019-02-01,2019-05-01,Bullish,MACD Bullish,51.07,6.21,44.82,5.22,,
2019-05-01,2019-05-01,2019-06-01,Bullish breath,MACD Bullish breath,47.81,4.98,44.79,4.98,,
2019-06-01,2019-06-01,2019-08-01,Bullish,MACD Bullish,52.65,6.77,46.16,6.15,,
2019-08-01,2019-08-01,2019-12-01,Bullish breath,MACD Bullish breath,48.5,3.44,41.58,1.28,,
2019-12-01,2019-12-01,2020-01-01,Bullish breath,MACD Bullish,49.76,3.23,45.0,3.23,,
2020-01-01,2020-01-01,2020-04-01,Bullish breath,MACD Bullish breath,50.65,2.38,26.57,-5.13,,Waiting for confirmation : Buy
2020-04-01,2020-04-01,2020-06-01,Bearish,MACD Bearish,42.36,-2.75,31.83,-5.3,,
2020-06-01,2020-06-01,2020-07-01,Bearish,MACD Bearish breath,47.15,-0.47,42.08,-0.47,,
2020-07-01,2020-07-01,2020-08-01,Bullish breath,MACD Bearish breath,48.57,1.79,43.75,1.79,,
2020-08-01,2020-08-01,2020-10-01,Bullish,MACD Bullish,52.05,3.61,45.88,3.05,,
2020-10-01,2020-10-01,2020-11-01,Bullish breath,MACD Bullish,47.44,1.31,41.84,1.31,,
2020-11-01,2020-11-01,2021-08-01,Bullish,MACD Bullish,73.21,14.32,42.77,3.37,,
2021-08-01,2021-08-01,2022-02-01,Bullish breath,MACD Bullish breath,71.63,9.38,46.28,-1.69,,
2022-02-01,2022-02-01,2022-03-01,Bullish breath,MACD Bullish,63.28,3.8,55.55,3.8,,
2022-03-01,2022-03-01,2022-04-01,Bullish,MACD Bullish,70.24,8.36,56.53,8.36,,
2022-04-01,2022-04-01,2022-05-01,Bullish breath,MACD Bullish,71.06,6.26,56.97,6.26,,
2022-05-01,2022-05-01,2022-06-01,Bullish,MACD Bullish,64.39,6.45,54.15,6.45,,
2022-06-01,2022-06-01,2022-11-01,Bullish breath,MACD Bullish breath,69.25,3.38,46.92,-4.32,,
2022-11-01,2022-11-01,2023-01-01,Bullish breath,MACD Bullish,65.18,3.5,47.47,1.28,Sell - Monthly Divergence,
2023-01-01,2023-01-01,2023-02-01,Bullish,MACD Bullish,71.52,7.85,61.05,7.85,,
2023-02-01,2023-02-01,2023-03-01,Bullish breath,MACD Bullish,70.44,5.66,59.84,5.66,,
2023-03-01,2023-03-01,2023-04-01,Bullish,MACD Bullish,66.01,5.48,56.48,5.48,,
2023-04-01,2023-04-01,2023-07-01,Bullish breath,MACD Bullish breath,64.17,3.33,54.41,0.45,,
2023-07-01,2023-07-01,2023-08-01,Bullish breath,MACD Bullish,64.48,2.67,56.93,2.67,,
2023-08-01,2023-08-01,2023-12-01,Bullish breath,MACD Bullish breath,62.67,1.14,54.28,-0.35,,
2023-12-01,2023-12-01,2024-01-01,Bullish,MACD Bullish,69.11,4.92,60.54,4.92,,
2024-01-01,2024-01-01,2024-02-01,Bullish breath,MACD Bullish,68.41,3.46,59.68,2.61,,
