Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-01-05,2015-01-05,2015-02-02,Bullish breath,Neutral,2.55,,2.29,,,
2015-02-02,2015-02-02,2015-08-10,,Neutral,3.08,0.17,2.26,0.07,,
2015-08-10,2015-08-10,2015-08-17,,MACD Bullish,3.07,0.16,2.95,0.16,,
2015-08-17,2015-08-17,2015-08-24,,MACD Bullish breath,3.01,0.1,2.67,0.1,,
2015-08-24,2015-08-24,2015-08-31,,MACD Bullish,3.05,0.15,2.7,0.15,,
2015-08-31,2015-08-31,2015-09-28,,MACD Bullish breath,3.17,0.11,2.68,0.02,,
2015-09-28,2015-09-28,2015-11-02,,MACD Bullish,3.8,0.5,2.77,0.12,,Sell signal
2015-11-02,2015-11-02,2015-12-14,,MACD Bullish breath,3.45,0.27,2.6,-0.13,,
2015-12-14,2015-12-14,2016-02-15,,MACD Bearish,3.05,-0.03,2.53,-0.2,,
2016-02-15,2016-02-15,2016-03-07,,MACD Bearish breath,3.2,0.13,2.69,-0.0,,
2016-03-07,2016-03-07,2016-04-11,,MACD Bullish,3.19,0.15,2.99,0.11,,
2016-04-11,2016-04-11,2016-05-16,,MACD Bullish breath,3.11,0.09,2.79,-0.04,,
2016-05-16,2016-05-16,2016-05-23,,MACD Bearish,3.08,-0.07,2.83,-0.07,,
2016-05-23,2016-05-23,2016-08-22,,MACD Bullish,3.88,0.42,2.84,0.02,Weekly Bearish Divergence,Sell signal
2016-08-22,2016-08-22,2016-10-17,,MACD Bullish breath,3.75,0.32,3.19,0.03,Weekly Bearish Divergence,
2016-10-17,2016-10-17,2016-10-24,,MACD Bullish,3.62,0.17,3.43,0.17,Weekly Bearish Divergence,
2016-10-24,2016-10-24,2016-11-07,,MACD Bullish breath,3.67,0.13,3.45,0.12,Weekly Bearish Divergence,
2016-11-07,2016-11-07,2017-02-13,,MACD Bullish,4.88,0.62,3.5,0.2,Weekly Bearish Divergence,Sell signal
2017-02-13,2017-02-13,2017-03-06,,MACD Bullish breath,4.57,0.47,4.03,0.36,Weekly Bearish Divergence,
