Stock_id,Symbol,Industry,Sector,Growth percentile,Total Growth percentile,Last Growth percentile,Total last Growth percentile,NWC percentile,DER percentile,Score,Outperformer,Underperformer
1638,DRCT,Computer Software: Programming Data Processing,Technology,0.8611111111111112,0.8125,1.0,0.9389705882352941,0.3,0.9444444444444444,0.4,False,False
1640,IRON,Biotechnology: Pharmaceutical Preparations,Health Care,0.11272727272727273,0.11612284069097889,0.41545454545454547,0.43761996161228406,0.9655172413793104,0.3248638838475499,-17.6,False,True
1641,DFS,Finance: Consumer Services,Finance,0.8625,0.8619866284622731,0.625,0.5461095100864554,0.8860759493670886,0.7125,23.5,True,False
1642,DISH,Cable & Other Pay Television Services,Telecommunications,0.3125,0.44029850746268656,0.6875,0.5447761194029851,0.125,0.625,0.9,False,False
1643,DISA,Blank Checks,Finance,0.6172839506172839,0.8137535816618912,0.6296296296296297,0.9212295869356388,0.42696629213483145,0.9325842696629213,0.2,False,False
1645,DSGR,Industrial Machinery/Components,Industrials,0.5646067415730337,0.4959016393442623,0.9550561797752809,0.8913934426229508,0.7134831460674157,0.8764044943820225,1.4,False,False
1647,DHC,Real Estate Investment Trusts,Real Estate,0.6170212765957447,0.61,0.17553191489361702,0.165,0.24468085106382978,0.5531914893617021,-0.3,False,False
1648,DXYN,Home Furnishings,Consumer Discretionary,0.05,0.019689119170984457,0.05,0.006224066390041493,0.35,0.95,-0.1,False,True
1649,DLHC,Business Services,Consumer Discretionary,0.6133333333333333,0.4538860103626943,0.22666666666666666,0.1887966804979253,0.13513513513513514,0.8,0.2,False,False
1650,DLO,Business Services,Consumer Discretionary,0.8533333333333334,0.7409326424870466,0.6533333333333333,0.7022821576763485,0.40540540540540543,0.17333333333333334,0.6,True,False
1651,BOOM,Industrial Specialties,Industrials,0.7209302325581395,0.7622950819672131,0.9302325581395349,0.9508196721311475,0.813953488372093,0.5813953488372093,1.3,False,False
1653,DNP,Investment Managers,Finance,0.675,0.7282712511938872,0.6313559322033898,0.3078770413064361,0.6652173913043479,0.6125,-0.5,False,False
1654,DCBO,Computer Software: Prepackaged Software,Technology,0.8882978723404256,0.7823529411764706,0.9627659574468085,0.9441176470588235,0.7717391304347826,0.2074468085106383,1.7,False,False
1655,DCGO,Managed Health Care,Health Care,1.0,0.9625719769673704,0.6666666666666666,0.746641074856046,0.6666666666666666,0.8333333333333334,16.7,True,False
1656,DOCU,Computer Software: Prepackaged Software,Technology,0.6781914893617021,0.5588235294117647,0.32978723404255317,0.35661764705882354,0.13043478260869565,0.7872340425531915,-0.0,False,False
1657,DOGZ,Miscellaneous manufacturing industries,Consumer Discretionary,0.18181818181818182,0.27305699481865287,0.18181818181818182,0.08402489626556017,0.09090909090909091,0.5454545454545454,-0.3,False,False
1658,DLB,Multi-Sector Companies,Miscellaneous,0.6666666666666666,0.4473684210526316,0.6666666666666666,0.5921052631578947,0.8888888888888888,0.5555555555555556,3.3,False,False
1659,DOLE,Farming/Seeds/Milling,Consumer Staples,0.7333333333333333,0.9333333333333333,0.9333333333333333,0.9833333333333333,0.5333333333333333,0.8,2.8,True,False
1660,DG,Department/Specialty Retail Stores,Consumer Discretionary,0.6,0.4466321243523316,0.6666666666666666,0.5228215767634855,0.7333333333333333,0.8666666666666667,9.7,False,False
1661,DLTR,Department/Specialty Retail Stores,Consumer Discretionary,0.7,0.5031088082901555,1.0,0.6322614107883817,0.8666666666666667,0.4666666666666667,9.9,False,False
1662,DLPN,Other Consumer Services,Consumer Discretionary,0.38235294117647056,0.32590673575129536,0.7647058823529411,0.6856846473029046,0.3333333333333333,0.7647058823529411,-0.2,False,False
1663,DOMA,Real Estate,Finance,0.16279069767441862,0.07927411652340019,0.4186046511627907,0.4053794428434198,0.18604651162790697,0.023255813953488372,-12.4,False,True
1664,DOMH,Biotechnology: Pharmaceutical Preparations,Health Care,0.23454545454545456,0.22120921305182342,0.05090909090909091,0.0690978886756238,0.8457350272232305,0.5117967332123412,3.0,False,False
1665,D,Electric Utilities: Central,Utilities,0.9714285714285714,0.9274193548387096,0.05714285714285714,0.11290322580645161,0.7714285714285715,0.5142857142857142,4.2,True,False
1666,DPZ,Food Distributors,Consumer Discretionary,0.18181818181818182,0.35854922279792745,0.5454545454545454,0.44968879668049794,0.5454545454545454,0.09090909090909091,14.9,False,True
1667,DOMO,Computer Software: Prepackaged Software,Technology,0.7021276595744681,0.5713235294117647,0.48404255319148937,0.5036764705882353,0.043478260869565216,0.05851063829787234,-2.6,False,False
1668,DCI,Pollution Control Equipment,Industrials,0.75,0.3729508196721312,0.75,0.4702868852459016,0.75,0.5,2.5,False,False
1669,DGICA,Property-Casualty Insurers,Finance,0.2540983606557377,0.16523400191021967,0.30327868852459017,0.2973102785782901,0.20491803278688525,0.19672131147540983,-0.1,False,True
1670,DGICB,Property-Casualty Insurers,Finance,0.2540983606557377,0.16523400191021967,0.30327868852459017,0.2973102785782901,0.20491803278688525,0.19672131147540983,-0.1,False,True
1671,DFIN,Other Consumer Services,Consumer Discretionary,0.9117647058823529,0.9025906735751296,0.4411764705882353,0.3729253112033195,0.5151515151515151,0.5882352941176471,4.4,True,False
1672,DASH,Industrial Machinery/Components,Industrials,0.17696629213483145,0.1915983606557377,0.08426966292134831,0.09221311475409837,0.5674157303370787,0.2696629213483146,-1.4,False,True
1673,DMLP,Oil & Gas Production,Energy,0.5463917525773195,0.5496894409937888,0.32989690721649484,0.3198757763975155,0.8061224489795918,0.21428571428571427,5.2,False,False
1674,LPG,Marine Transportation,Consumer Discretionary,0.4112903225806452,0.555958549222798,0.6774193548387096,0.8848547717842323,0.7068965517241379,0.6935483870967742,4.1,False,False
1675,DORM,Auto Parts:O.E.M.,Consumer Discretionary,0.5,0.39792746113989635,0.475,0.44968879668049794,0.9,0.55,4.6,False,False
1676,DV,Computer Software: Prepackaged Software,Technology,0.8457446808510638,0.7389705882352942,0.7712765957446809,0.7102941176470589,0.6521739130434783,0.3829787234042553,2.0,False,False
1677,PLOW,Construction/Ag Equipment/Trucks,Industrials,0.8235294117647058,0.7131147540983607,0.7058823529411765,0.5922131147540983,0.4117647058823529,0.7647058823529411,0.2,False,False
1678,DOUG,Building operators,Real Estate,0.5714285714285714,0.775,0.14285714285714285,0.1775,0.7142857142857143,0.5714285714285714,-0.1,False,False
1679,DEI,Real Estate Investment Trusts,Real Estate,0.5398936170212766,0.5375,0.7180851063829787,0.705,0.8297872340425532,0.6382978723404256,0.3,False,False
1680,DOV,Industrial Machinery/Components,Industrials,0.5758426966292135,0.5112704918032787,0.4887640449438202,0.38831967213114754,0.702247191011236,0.7191011235955056,8.7,False,False
1681,DOW,Major Chemicals,Industrials,0.8548387096774194,0.8668032786885246,0.3225806451612903,0.2848360655737705,0.7741935483870968,0.6935483870967742,6.0,True,False
1682,DOCS,Retail: Computer Software & Peripheral Equipment,Technology,0.9523809523809523,0.9205882352941176,0.47619047619047616,0.39338235294117646,0.7619047619047619,0.23809523809523808,5.1,True,False
1684,DKNG,Services-Misc. Amusement & Recreation,Consumer Discretionary,0.3333333333333333,0.4046632124352332,0.5925925925925926,0.5902489626556017,0.6923076923076923,0.7037037037037037,-3.2,False,False
1685,DFLI,Electronic Components,Technology,0.043478260869565216,0.06323529411764706,0.043478260869565216,0.027941176470588237,0.13636363636363635,0.9130434782608695,-0.1,False,True
1686,DFH,Homebuilding,Consumer Discretionary,0.6666666666666666,0.666321243523316,0.95,0.828838174273859,0.2,0.7666666666666667,-1.2,False,False
1687,DTI,Metal Fabrications,Industrials,0.9411764705882353,0.9713114754098361,0.9411764705882353,0.9774590163934426,0.23529411764705882,0.4019607843137255,0.8,True,False
1688,DRQ,Metal Fabrications,Industrials,0.1568627450980392,0.10758196721311475,0.7254901960784313,0.8135245901639344,0.7647058823529411,0.13725490196078433,-3.0,False,True
1689,DRVN,Automotive Aftermarket,Consumer Discretionary,0.8,0.9124352331606218,1.0,0.950207468879668,0.6,1.0,9.5,True,False
1690,DBX,Computer Software: Prepackaged Software,Technology,0.9574468085106383,0.9102941176470588,0.8803191489361702,0.8654411764705883,0.45652173913043476,0.02127659574468085,1.5,True,False
1691,DSS,Containers/Packaging,Consumer Discretionary,0.1875,0.13730569948186527,0.5,0.6203319502074689,0.0625,0.1875,-5.6,False,True
1692,DTM,Oil & Gas Production,Utilities,0.13917525773195877,0.5120967741935484,0.1958762886597938,0.625,0.10204081632653061,0.7397959183673469,1.3,False,True
1693,DTE,Electric Utilities: Central,Utilities,0.37142857142857144,0.25806451612903225,0.7142857142857143,0.5887096774193549,0.2571428571428571,0.6571428571428571,4.7,False,False
1694,DTF,Investment Managers,Finance,0.06666666666666667,0.05157593123209169,0.07627118644067797,0.040345821325648415,0.5608695652173913,0.15833333333333333,-0.2,False,True
1695,DCO,Military/Government/Technical,Industrials,0.8387096774193549,0.8043032786885246,0.2903225806451613,0.1413934426229508,0.9354838709677419,0.2903225806451613,9.6,True,False
1696,DUK,Power Generation,Utilities,0.8260869565217391,0.7782258064516129,0.2608695652173913,0.1693548387096774,0.2608695652173913,0.6521739130434783,2.0,True,False
1697,DLTH,Clothing/Shoe/Accessory Stores,Consumer Discretionary,0.4482758620689655,0.344559585492228,0.27586206896551724,0.19190871369294607,0.3448275862068966,0.3620689655172414,0.0,False,False
1698,DNB,Finance: Consumer Services,Finance,0.6875,0.7526265520534862,0.9,0.8976945244956772,0.08860759493670886,0.6,-0.8,False,False
1699,DUNE,Investment Bankers/Brokers/Service,Finance,0.7166666666666667,0.7659980897803247,0.9166666666666666,0.8952929875120077,0.09433962264150944,0.21666666666666667,-0.9,False,False
1701,DUOL,Computer Software: Prepackaged Software,Technology,0.19148936170212766,0.1676470588235294,0.776595744680851,0.7176470588235294,0.9619565217391305,0.2872340425531915,-1.4,False,True
1702,DUOT,Computer Software: Prepackaged Software,Technology,0.7925531914893617,0.6713235294117647,0.7127659574468085,0.6735294117647059,0.3641304347826087,0.8031914893617021,-1.7,False,False
1703,DD,Major Chemicals,Industrials,0.8870967741935484,0.9118852459016393,0.9354838709677419,0.9569672131147541,0.7338709677419355,0.3709677419354839,6.7,True,False
1704,DRRX,Biotechnology: Pharmaceutical Preparations,Health Care,0.007272727272727273,0.007677543186180422,0.5272727272727272,0.550383877159309,0.19600725952813067,0.925589836660617,1.7,False,True
1706,QBTS,Retail: Computer Software & Peripheral Equipment,Technology,0.23809523809523808,0.2161764705882353,0.2619047619047619,0.3125,0.23809523809523808,1.0,0.8,False,True
1707,KTF,Finance Companies,Finance,0.15789473684210525,0.08022922636103152,0.21428571428571427,0.07108549471661864,0.2916666666666667,0.5,-0.1,False,True
1708,KSM,Trusts Except Educational Religious and Charitable,Finance,0.27941176470588236,0.1069723018147087,0.27941176470588236,0.07973102785782901,0.2619047619047619,0.47794117647058826,-0.2,False,False
1709,DXC,EDP Services,Technology,0.9518716577540107,0.913235294117647,0.17647058823529413,0.13823529411764707,0.7349726775956285,0.8486486486486486,1.0,True,False
1710,DXPE,Industrial Machinery/Components,Industrials,0.8707865168539326,0.8524590163934426,0.9662921348314607,0.8975409836065574,0.8370786516853933,0.9044943820224719,3.7,True,False
1711,DYAI,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,0.5098039215686274,0.5369481765834933,0.7745098039215687,0.7077735124760077,0.20098039215686275,0.27941176470588236,1.3,False,False
1712,DY,Water Sewer Pipeline Comm & Power Line Construction,Industrials,0.8333333333333334,0.6905737704918032,0.8333333333333334,0.9016393442622951,1.0,0.5,7.4,False,False
1713,DLNG,Marine Transportation,Consumer Discretionary,0.3225806451612903,0.4937823834196891,0.25,0.49429460580912865,0.4827586206896552,0.7419354838709677,0.2,False,False
1714,DT,EDP Services,Technology,0.8770053475935828,0.8125,0.9278074866310161,0.9125,0.45901639344262296,0.25135135135135134,4.6,False,False
1715,DYNT,Medical/Dental Instruments,Health Care,0.17272727272727273,0.17370441458733205,0.4909090909090909,0.42130518234165065,0.3,0.6681818181818182,1.0,False,True
1716,DVAX,Biotechnology: Pharmaceutical Preparations,Health Care,0.9818181818181818,0.9712092130518234,0.9854545454545455,0.9841650671785028,0.8348457350272233,0.7767695099818511,30.0,True,False
1717,DYN,Medicinal Chemicals and Botanical Products,Health Care,0.7410714285714286,0.6468330134357005,0.4375,0.43761996161228406,0.5535714285714286,0.7321428571428571,-2.1,False,False
1718,DX,Real Estate Investment Trusts,Real Estate,0.22872340425531915,0.235,0.5585106382978723,0.55,0.8457446808510638,0.03723404255319149,5.8,False,False
1719,DZSI,Telecommunications Equipment,Utilities,0.3466666666666667,0.23790322580645162,0.49333333333333335,0.375,0.618421052631579,0.5328947368421053,-0.5,False,False
1720,ELF,Package Goods/Cosmetics,Consumer Discretionary,0.8571428571428571,0.7652849740932642,0.9285714285714286,0.9050829875518672,0.7857142857142857,0.14285714285714285,0.3,False,False
1721,SSP,Broadcasting,Industrials,0.13636363636363635,0.36270491803278687,0.7727272727272727,0.8135245901639344,0.5217391304347826,0.6956521739130435,0.2,False,False
1722,ETWO,EDP Services,Technology,0.43315508021390375,0.34411764705882353,0.1711229946524064,0.12794117647058822,0.21311475409836064,0.6675675675675675,-0.2,False,False
1723,EGBN,Major Banks,Finance,0.16111111111111112,0.35912129894937916,0.1685185185185185,0.5067243035542748,0.4888475836431227,0.7955390334572491,1.7,False,False
1724,EBMT,Major Banks,Finance,0.014814814814814815,0.2163323782234957,0.08888888888888889,0.44908741594620555,0.09479553903345725,0.9312267657992565,0.1,False,True
1725,EGLE,Marine Transportation,Consumer Discretionary,0.7903225806451613,0.8663212435233161,0.45161290322580644,0.6732365145228216,0.15517241379310345,0.6451612903225806,5.5,False,False
1726,GRF,Finance/Investors Services,Finance,0.40476190476190477,0.30515759312320917,0.5987654320987654,0.27521613832853026,0.22727272727272727,0.1746987951807229,0.9,False,False
1727,EXP,Building Materials,Industrials,1.0,0.819672131147541,0.8,0.639344262295082,1.0,1.0,17.3,True,False
1728,EGRX,Biotechnology: Pharmaceutical Preparations,Health Care,0.98,0.9654510556621881,0.9963636363636363,0.9923224568138196,0.8185117967332124,0.7177858439201452,31.8,True,False
1732,EAR,Medical Specialities,Health Care,0.7894736842105263,0.7418426103646834,0.8421052631578947,0.8344529750479847,0.47368421052631576,0.2982456140350877,-114.4,False,False
1734,EWBC,Major Banks,Finance,0.7444444444444445,0.6179560649474689,0.8814814814814815,0.8093179634966379,0.8661710037174721,0.5929368029739777,12.4,False,False
1735,DEA,Real Estate Investment Trusts,Real Estate,0.6675531914893617,0.6575,0.4574468085106383,0.45,0.26063829787234044,0.3723404255319149,0.1,False,False
1736,EBC,Accident &Health Insurance,Finance,1.0,0.9063992359121299,0.6666666666666666,0.8213256484149856,0.3333333333333333,0.16666666666666666,-0.2,True,False
1737,EML,Industrial Machinery/Components,Consumer Discretionary,0.7162921348314607,0.6,0.702247191011236,0.6732365145228216,0.6685393258426966,0.6151685393258427,3.6,False,False
1738,EGP,Real Estate Investment Trusts,Real Estate,0.4627659574468085,0.46,0.5425531914893617,0.535,0.09042553191489362,0.26595744680851063,3.5,False,False
1739,EMN,Major Chemicals,Industrials,0.4838709677419355,0.5625,0.5080645161290323,0.4334016393442623,0.46774193548387094,0.7903225806451613,3.6,False,False
1740,KODK,Industrial Machinery/Components,Consumer Discretionary,0.5646067415730337,0.4937823834196891,0.28370786516853935,0.2987551867219917,0.5730337078651685,0.547752808988764,-1.7,False,False
1741,EAST,Beverages (Production/Distribution),Consumer Staples,0.2916666666666667,0.225,0.20833333333333334,0.16666666666666666,0.5416666666666666,1.0,-3.2,False,True
1742,ETN,Industrial Machinery/Components,Technology,0.6151685393258427,0.7154411764705882,0.6095505617977528,0.5720588235294117,0.6853932584269663,0.6264044943820225,9.9,False,False
1743,EVM,Finance/Investors Services,Finance,0.047619047619047616,0.05253104106972302,0.04938271604938271,0.04418828049951969,0.22727272727272727,0.7228915662650602,-0.0,False,True
1744,CEV,Investment Bankers/Brokers/Service,Finance,0.08333333333333333,0.07163323782234957,0.03333333333333333,0.06147934678194044,0.4528301886792453,0.6416666666666667,-0.2,False,True
1745,ETV,Investment Bankers/Brokers/Service,Finance,0.325,0.24785100286532952,0.2,0.18251681075888568,0.2169811320754717,0.21666666666666667,-0.3,False,False
1746,ETW,Investment Bankers/Brokers/Service,Finance,0.23333333333333334,0.1924546322827125,0.16666666666666666,0.15946205571565802,0.2169811320754717,0.21666666666666667,-0.4,False,False
1747,EOI,Finance/Investors Services,Finance,0.34523809523809523,0.22779369627507162,0.5061728395061729,0.2137367915465898,0.22727272727272727,0.1746987951807229,0.4,False,False
1748,EOS,Trusts Except Educational Religious and Charitable,Finance,0.36764705882352944,0.1255969436485196,0.4264705882352941,0.12632084534101826,0.2619047619047619,0.20588235294117646,0.7,False,False
1749,EFT,Finance Companies,Finance,0.7543859649122807,0.8213944603629417,0.9642857142857143,0.9548511047070125,0.8541666666666666,0.7017543859649122,1.6,False,False
1750,EVV,Finance/Investors Services,Finance,0.16666666666666666,0.10124164278892073,0.07407407407407407,0.04707012487992315,0.6883116883116883,0.5783132530120482,0.2,False,True
1751,EIM,Finance/Investors Services,Finance,0.09523809523809523,0.07067812798471824,0.1111111111111111,0.05859750240153699,0.22727272727272727,0.7710843373493976,-0.0,False,True
1752,EVN,Investment Managers,Finance,0.11666666666666667,0.08978032473734479,0.1271186440677966,0.07732949087415947,0.5173913043478261,0.675,-0.2,False,True
1753,ENX,Finance/Investors Services,Finance,0.10714285714285714,0.07736389684813753,0.09876543209876543,0.05571565802113353,0.22727272727272727,0.7831325301204819,-0.1,False,True
1754,EFR,Trusts Except Educational Religious and Charitable,Finance,0.9852941176470589,0.9675262655205349,0.6397058823529411,0.22430355427473583,0.873015873015873,0.6397058823529411,1.0,True,False
1755,EVF,Investment Bankers/Brokers/Service,Finance,0.7333333333333333,0.779847182425979,0.36666666666666664,0.24591738712776176,0.4339622641509434,0.5333333333333333,-1.1,False,False
1756,EVG,Investment Managers,Finance,0.6833333333333333,0.7445081184336199,0.23728813559322035,0.138328530259366,0.7,0.4666666666666667,-0.5,False,False
1757,EVT,Finance Companies,Finance,0.9122807017543859,0.9025787965616046,0.6607142857142857,0.2689721421709894,0.2916666666666667,0.6491228070175439,1.3,True,False
1758,ETO,Investment Managers,Finance,0.95,0.9732569245463228,0.4703389830508475,0.21661863592699326,0.24347826086956523,0.5541666666666667,1.0,True,False
1759,ETG,Investment Managers,Finance,0.9833333333333333,0.9923591212989494,0.4915254237288136,0.22046109510086456,0.24347826086956523,0.5708333333333333,0.6,True,False
1760,ETB,Investment Bankers/Brokers/Service,Finance,0.7666666666666667,0.8013371537726839,0.31666666666666665,0.21661863592699326,0.2169811320754717,0.21666666666666667,-0.6,False,False
1761,ETY,Finance Companies,Finance,0.7719298245614035,0.8252148997134671,0.5535714285714286,0.24111431316042267,0.2916666666666667,0.21052631578947367,1.3,False,False
1762,EBON,Semiconductors,Technology,0.021739130434782608,0.08235294117647059,0.021739130434782608,0.03235294117647059,0.989010989010989,0.15760869565217392,-0.9,False,True
1763,EBAY,Business Services,Consumer Discretionary,0.6666666666666666,0.4730569948186529,0.2,0.16856846473029047,0.6756756756756757,0.72,6.7,False,False
1764,EBET,Services-Misc. Amusement & Recreation,Consumer Discretionary,0.07407407407407407,0.024870466321243522,0.6666666666666666,0.770746887966805,0.15384615384615385,0.18518518518518517,-189.3,False,True
1765,EBIX,EDP Services,Technology,0.5187165775401069,0.4441176470588235,0.4625668449197861,0.46544117647058825,0.00546448087431694,0.7621621621621621,1.0,False,False
1766,ECBK,Banks,Finance,0.15789473684210525,0.27793696275071633,0.5789473684210527,0.6200768491834774,0.7894736842105263,0.8421052631578947,-0.2,False,True
1767,SATS,Radio And Television Broadcasting And Communications Equipment,Technology,0.88,0.9308823529411765,0.84,0.9455882352941176,0.96,0.74,1.6,True,False
1768,WAVE,Electric Utilities: Central,Utilities,0.2571428571428571,0.20161290322580644,0.22857142857142856,0.21774193548387097,0.5428571428571428,0.02857142857142857,0.3,False,False
1769,ECL,Package Goods/Cosmetics,Consumer Discretionary,0.7857142857142857,0.7321243523316062,0.5,0.4683609958506224,0.5714285714285714,0.7142857142857143,1.2,False,False
1770,ECVT,Major Chemicals,Industrials,0.6451612903225806,0.7520491803278688,0.8548387096774194,0.8729508196721312,0.12903225806451613,0.8629032258064516,-0.7,False,False
1771,EDSA,Biotechnology: Pharmaceutical Preparations,Health Care,0.4218181818181818,0.4025911708253359,0.5409090909090909,0.5614203454894434,0.44646098003629764,0.3248638838475499,2.0,False,False
1772,EPC,Package Goods/Cosmetics,Consumer Discretionary,0.5714285714285714,0.5031088082901555,0.42857142857142855,0.4170124481327801,0.8571428571428571,0.5714285714285714,1.5,False,False
1773,EWTX,Biotechnology: Pharmaceutical Preparations,Health Care,0.17454545454545456,0.1689059500959693,0.40636363636363637,0.42994241842610365,0.7468239564428312,0.4029038112522686,9.6,False,True
1774,EGIO,Business Services,Consumer Discretionary,0.24,0.1461139896373057,0.29333333333333333,0.279045643153527,0.14864864864864866,0.68,-0.2,False,True
1775,EDBL,Farming/Seeds/Milling,Consumer Staples,0.2,0.18333333333333332,0.06666666666666667,0.18333333333333332,0.3333333333333333,0.9333333333333333,-3.9,False,False
1776,EAC,Blank Checks,Finance,0.2962962962962963,0.27363896848137537,0.2839506172839506,0.5605187319884726,0.3089887640449438,0.28651685393258425,0.7,False,False
1778,EIX,Electric Utilities: Central,Utilities,0.34285714285714286,0.25,0.3142857142857143,0.24596774193548387,0.17142857142857143,0.7428571428571429,0.9,False,False
1779,EDIT,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,0.28431372549019607,0.3666026871401152,0.39215686274509803,0.41362763915547024,0.7549019607843137,0.4852941176470588,-1.4,False,False
1780,ADOC,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,0.0196078431372549,0.03934740882917467,0.0196078431372549,0.02495201535508637,0.029411764705882353,0.9117647058823529,-0.0,False,True
1782,EDUC,Consumer Specialties,Consumer Discretionary,0.5,0.2906735751295337,0.25,0.15352697095435686,0.5,0.5833333333333334,0.1,False,False
1783,EW,Industrial Specialties,Health Care,0.5813953488372093,0.8742802303262955,0.4883720930232558,0.5403071017274472,0.4883720930232558,0.4069767441860465,3.8,False,False
1785,EFTR,Biotechnology: Pharmaceutical Preparations,Health Care,1.0,1.0,0.05454545454545454,0.0710172744721689,0.025408348457350273,0.02722323049001815,5.5,True,False
1787,EGAN,Computer Software: Prepackaged Software,Technology,0.6781914893617021,0.5588235294117647,0.9680851063829787,0.9529411764705882,0.5543478260869565,0.2872340425531915,1.7,False,False
1788,EHTH,Specialty Insurers,Finance,0.21739130434782608,0.10219675262655205,0.5652173913043478,0.6983669548511047,0.6956521739130435,0.17391304347826086,-5.5,False,True
1789,EJH,Other Consumer Services,Consumer Discretionary,0.23529411764705882,0.18911917098445596,0.17647058823529413,0.13174273858921162,0.9393939393939394,0.23529411764705882,-306.8,False,True
1790,EIGR,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,0.23039215686274508,0.31765834932821496,0.09803921568627451,0.1118042226487524,0.9901960784313726,0.00980392156862745,-49.9,False,False
1791,EKSO,Industrial Machinery/Components,Industrials,0.43258426966292135,0.3790983606557377,0.3595505617977528,0.26639344262295084,0.24157303370786518,0.6039325842696629,-0.5,False,False
1792,LOCO,Restaurants,Consumer Discretionary,0.30612244897959184,0.3321243523316062,0.3877551020408163,0.3558091286307054,0.32653061224489793,0.5306122448979592,0.3,False,False
1793,ELAN,Biotechnology: Pharmaceutical Preparations,Health Care,0.9209090909090909,0.9030710172744721,0.9327272727272727,0.9347408829174664,0.7713248638838476,0.8702359346642469,20.3,True,False
1794,ESTC,Computer Software: Prepackaged Software,Technology,0.5691489361702128,0.46691176470588236,0.4148936170212766,0.43970588235294117,0.8804347826086957,0.8670212765957447,-2.0,False,False
1795,ESLT,Military/Government/Technical,Industrials,0.3870967741935484,0.33299180327868855,0.43548387096774194,0.41188524590163933,0.8387096774193549,0.3548387096774194,8.4,False,False
1796,EGO,Precious Metals,Basic Materials,0.13953488372093023,0.10666666666666667,0.16279069767441862,0.12,0.9285714285714286,0.7209302325581395,-0.2,False,True
1797,SOLO,Auto Manufacturing,Consumer Discretionary,0.2857142857142857,0.19481865284974093,0.14285714285714285,0.11203319502074689,0.4444444444444444,0.3333333333333333,0.7,False,False
1798,ECOR,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,0.6578947368421053,0.7418426103646834,0.39473684210526316,0.45249520153550865,0.40540540540540543,0.3157894736842105,-4.6,False,False
1799,ELMD,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,0.5394736842105263,0.555662188099808,0.7631578947368421,0.758637236084453,0.5675675675675675,0.15789473684210525,7.7,False,False
1800,EA,Computer Software: Prepackaged Software,Technology,0.5,0.4227941176470588,0.4920212765957447,0.5095588235294117,0.8097826086956522,0.5478723404255319,5.3,False,False
1801,ELSE,Industrial Machinery/Components,Industrials,0.8651685393258427,0.8401639344262295,0.21067415730337077,0.14754098360655737,0.449438202247191,0.09269662921348315,1.3,True,False
1802,ELDN,Biotechnology: Pharmaceutical Preparations,Health Care,0.32,0.31142034548944336,0.0809090909090909,0.08973128598848369,0.5716878402903811,0.3248638838475499,1.9,False,False
1803,ESI,Major Chemicals,Industrials,0.5967741935483871,0.7182377049180327,0.41935483870967744,0.3668032786885246,0.3709677419354839,0.7338709677419355,-0.2,False,False
1804,ELV,Medical Specialities,Health Care,0.7719298245614035,0.727447216890595,0.5614035087719298,0.5115163147792706,0.9649122807017544,0.5614035087719298,52.2,False,False
1805,ELEV,Biotechnology: Pharmaceutical Preparations,Health Care,0.18181818181818182,0.1765834932821497,0.21727272727272728,0.21976967370441458,0.5226860254083484,0.7885662431941923,2.7,False,True
1806,LLY,Biotechnology: Pharmaceutical Preparations,Health Care,0.6054545454545455,0.5858925143953935,0.5890909090909091,0.6122840690978887,0.36932849364791287,0.9401088929219601,10.9,False,False
1807,ELTX,Biotechnology: Pharmaceutical Preparations,Health Care,0.012727272727272728,0.013435700575815739,0.44545454545454544,0.4678502879078695,0.3584392014519056,0.8030852994555354,-11.5,False,True
1808,ELYM,Biotechnology: Pharmaceutical Preparations,Health Care,0.38727272727272727,0.3714011516314779,0.8463636363636363,0.8680422264875239,0.720508166969147,0.20417422867513613,19.4,False,False
1809,EFC,Real Estate,Finance,0.813953488372093,0.8744030563514804,0.18604651162790697,0.23631123919308358,0.5813953488372093,0.9302325581395349,0.5,True,False
1810,EARN,Real Estate Investment Trusts,Real Estate,0.03723404255319149,0.045,0.047872340425531915,0.045,0.723404255319149,0.03723404255319149,-0.1,False,True
1811,ECF,Finance/Investors Services,Finance,0.23214285714285715,0.14278892072588348,0.37037037037037035,0.14601344860710855,0.22727272727272727,0.1746987951807229,0.3,False,False
1812,ELME,Real Estate Investment Trusts,Real Estate,0.13829787234042554,0.145,0.06914893617021277,0.065,0.13829787234042554,0.17553191489361702,-0.1,False,True
1813,ELOX,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,0.7745098039215687,0.7495201535508638,0.8970588235294118,0.8555662188099808,0.00980392156862745,0.13725490196078433,-38.4,False,False
1814,ELTK,Electrical Products,Technology,0.25862068965517243,0.538235294117647,0.2413793103448276,0.35661764705882354,0.20689655172413793,0.4482758620689655,0.1,False,False
1815,ELYS,Computer Software: Prepackaged Software,Technology,0.6223404255319149,0.5110294117647058,0.4574468085106383,0.47058823529411764,0.19021739130434784,0.9042553191489362,-0.5,False,False
1817,EMBC,Medical/Dental Instruments,Health Care,0.29545454545454547,0.3853166986564299,0.2863636363636364,0.24472168905950095,0.7227272727272728,0.08181818181818182,10.0,False,False
