Time,Function,Symbol,Error
2024-01-24 15:25:53,create_stock_data_db,MITA,'Growth'
2024-01-24 15:26:10,create_stock_data_db,CCZ,'NoneType' object is not subscriptable
2024-01-24 15:26:35,create_stock_data_db,CDAQ,'Growth'
2024-01-24 15:26:57,create_stock_data_db,COMSP,'NoneType' object is not subscriptable
2024-01-24 15:27:11,create_stock_data_db,CNDA,'Growth'
2024-01-24 15:27:11,create_stock_data_db,CNDB,'Growth'
2024-01-24 15:27:18,create_stock_data_db,CFMS,'NoneType' object is not subscriptable
2024-01-24 15:27:23,create_stock_data_db,CNOBP,'NoneType' object is not subscriptable
2024-01-24 15:27:32,create_stock_data_db,CSLM,'Growth'
2024-01-24 15:27:32,create_stock_data_db,CSLMR,'NoneType' object is not subscriptable
2024-01-24 15:27:33,create_stock_data_db,CSLMU,'NoneType' object is not subscriptable
2024-01-24 15:28:31,create_stock_data_db,TRON,'Growth'
2024-01-24 15:28:32,create_stock_data_db,TRONU,'NoneType' object is not subscriptable
2024-01-24 15:28:36,create_stock_data_db,COOLU,'NoneType' object is not subscriptable
2024-01-24 15:28:46,create_stock_data_db,OFC,'NoneType' object is not subscriptable
2024-01-24 15:29:15,create_stock_data_db - Update data_stock,COYA,"{'code': 'PGRST102', 'details': None, 'hint': None, 'message': 'Empty or invalid json'}"
2024-01-24 15:29:38,create_stock_data_db,CRDO,'NoneType' object is not subscriptable
2024-01-24 15:29:41,create_stock_data_db,FCRX,'NoneType' object is not subscriptable
2024-01-24 15:29:41,create_stock_data_db,CRGY,'NoneType' object is not subscriptable
2024-01-24 15:29:41,create_stock_data_db,CEQP,'NoneType' object is not subscriptable
2024-01-24 15:29:54,create_stock_data_db,BHAC,'Growth'
2024-01-24 15:29:54,create_stock_data_db,BHACU,'NoneType' object is not subscriptable
2024-01-24 15:31:35,create_stock_data_db,CYCCP,'NoneType' object is not subscriptable
2024-01-24 15:31:48,create_stock_data_db,CTKB,'NoneType' object is not subscriptable
2024-01-24 15:32:18,create_stock_data_db - Update data_stock,DQ,"{'code': 'PGRST102', 'details': None, 'hint': None, 'message': 'Empty or invalid json'}"
2024-01-24 15:32:27,create_stock_data_db,DKDCA,'NoneType' object is not subscriptable
2024-01-24 15:32:42,create_stock_data_db - Update data_stock,DXR,"{'code': 'PGRST102', 'details': None, 'hint': None, 'message': 'Empty or invalid json'}"
2024-01-24 15:32:48,create_stock_data_db,DBTX,'NoneType' object is not subscriptable
2024-01-24 15:32:59,create_stock_data_db,DH,'NoneType' object is not subscriptable
2024-01-24 15:33:12,create_stock_data_db,DECA,'Growth'
2024-01-24 15:33:13,create_stock_data_db,DECAU,'NoneType' object is not subscriptable
2024-01-24 15:33:15,create_stock_data_db,DEN,'NoneType' object is not subscriptable
2024-01-24 15:33:58,create_stock_data_db,DFFN,'NoneType' object is not subscriptable
2024-01-24 15:34:10,create_stock_data_db,DHAC,'Growth'
2024-01-24 15:34:10,create_stock_data_db,DMS,'NoneType' object is not subscriptable
2024-01-24 15:34:13,create_stock_data_db,DTOC,'NoneType' object is not subscriptable
2024-01-24 15:34:17,create_stock_data_db,DWACU,'NoneType' object is not subscriptable
2024-01-24 15:34:18,create_stock_data_db,DWACW,'NoneType' object is not subscriptable
2024-01-24 15:34:28,create_stock_data_db,DCOMP,'NoneType' object is not subscriptable
2024-01-24 15:34:35,create_stock_data_db,DSAQ,'Growth'
2024-01-24 15:34:48,create_stock_data_db,DIST,'NoneType' object is not subscriptable
2024-01-24 15:34:50,create_stock_data_db,DHCNL,'NoneType' object is not subscriptable
2024-01-24 15:35:00,create_stock_data_db,DMYY,'NoneType' object is not subscriptable
2024-01-24 15:36:01,create_stock_data_db,DPCS,'Growth'
2024-01-24 15:36:35,create_stock_data_db,DUNEU,'NoneType' object is not subscriptable
2024-01-24 15:36:44,create_stock_data_db,BROS,'NoneType' object is not subscriptable
