Time,Function,Symbol,Error
2024-02-03 13:56:38,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:38,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:38,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:38,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:38,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:39,get_lt_trend,,single positional indexer is out-of-bounds
2024-02-03 13:56:39,get_lt_trend,,single positional indexer is out-of-bounds
2024-02-03 13:56:39,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:39,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:39,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:39,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:39,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:39,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:39,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:39,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:39,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:39,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:39,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:39,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:40,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:40,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:40,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:40,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:40,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:40,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:40,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:40,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:40,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:40,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:40,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:40,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:40,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:40,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:40,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:40,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:40,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:40,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:40,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:41,get_lt_trend,,single positional indexer is out-of-bounds
2024-02-03 13:56:41,get_lt_trend,,single positional indexer is out-of-bounds
2024-02-03 13:56:41,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:41,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:41,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:41,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:41,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:42,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:42,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:42,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:42,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:42,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:42,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:42,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:42,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:42,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:42,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:42,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:42,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:42,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:42,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:42,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:42,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:42,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:42,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:42,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:42,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:42,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:42,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:42,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:42,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:42,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:42,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:54,get_lt_trend,,single positional indexer is out-of-bounds
2024-02-03 13:56:54,get_lt_trend,,single positional indexer is out-of-bounds
2024-02-03 13:56:54,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:54,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:54,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:54,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:54,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:54,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:54,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:54,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:54,get_lt_trend,,local variable 'trend_type' referenced before assignment
