Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-02-01,2015-02-01,2017-09-01,,Neutral,41.61,,34.32,,,
2017-09-01,2017-09-01,2017-11-01,,MACD Bearish,30.48,-6.44,25.55,-6.65,,
2017-11-01,2017-11-01,2018-01-01,Bearish,MACD Bearish breath,30.63,-4.25,26.55,-5.27,,
2018-01-01,2018-01-01,2018-08-01,Bearish breath,MACD Bearish breath,40.32,2.29,27.73,-3.36,,
2018-08-01,2018-08-01,2018-09-01,Bearish breath,MACD Bullish,37.9,2.9,35.36,2.9,,
2018-09-01,2018-09-01,2018-12-01,Bullish,MACD Bullish,41.96,4.04,32.77,2.48,,
2018-12-01,2018-12-01,2019-02-01,Bullish breath,MACD Bullish breath,40.46,0.7,30.6,0.02,,
2019-02-01,2019-02-01,2019-03-01,Bullish,MACD Bullish breath,37.93,0.81,31.66,0.81,,
2019-03-01,2019-03-01,2019-05-01,Bullish,MACD Bullish,39.95,2.75,34.46,1.14,,
2019-05-01,2019-05-01,2019-06-01,Bullish breath,MACD Bullish breath,40.28,1.09,34.09,1.09,,
2019-06-01,2019-06-01,2019-08-01,Bullish,MACD Bullish,42.16,3.59,34.12,2.26,,
2019-08-01,2019-08-01,2019-09-01,Bullish breath,MACD Bullish breath,41.1,1.79,33.69,1.79,,
2019-09-01,2019-09-01,2019-11-01,Bullish,MACD Bullish breath,41.17,1.92,34.23,1.73,,
2019-11-01,2019-11-01,2019-12-01,Bullish breath,MACD Bullish breath,42.15,1.75,36.07,1.75,,
2019-12-01,2019-12-01,2020-01-01,Bullish,MACD Bullish,41.84,2.91,36.11,2.91,,
2020-01-01,2020-01-01,2020-04-01,Bullish breath,MACD Bullish breath,41.18,1.3,26.0,-2.68,,Waiting for confirmation : Buy
2020-04-01,2020-04-01,2020-07-01,Bearish,MACD Bearish,34.67,-3.67,23.75,-4.78,Buy - Monthly Divergence,
2020-07-01,2020-07-01,2020-09-01,Bearish,MACD Bearish breath,42.08,1.6,27.31,-1.52,,
2020-09-01,2020-09-01,2020-10-01,Bullish,MACD Bearish breath,42.6,2.99,36.78,2.99,,
2020-10-01,2020-10-01,2021-06-01,Bullish,MACD Bullish,79.05,20.05,38.64,8.58,,
2021-06-01,2021-06-01,2021-08-01,Bullish,MACD Bullish breath,68.14,15.49,60.75,15.48,,
2021-08-01,2021-08-01,2022-04-01,Bullish,MACD Bullish,125.34,39.85,67.05,20.04,,
2022-04-01,2022-04-01,2023-02-01,Bullish breath,MACD Bullish breath,121.9,26.31,58.06,-6.91,,
2023-02-01,2023-02-01,2023-04-01,Bullish breath,MACD Bearish,71.43,-5.25,58.22,-7.6,,
2023-04-01,2023-04-01,2023-05-01,Bearish,MACD Bearish,69.83,-4.85,56.51,-4.85,,
2023-05-01,2023-05-01,2023-06-01,Bearish,MACD Bearish breath,72.7,-3.26,62.71,-3.26,,
2023-06-01,2023-06-01,2023-07-01,Bullish breath,MACD Bearish breath,78.35,1.59,68.21,1.59,,
2023-07-01,2023-07-01,2023-08-01,Bullish breath,MACD Bullish,94.37,10.48,74.04,10.48,,
2023-08-01,2023-08-01,2023-12-01,Bullish,MACD Bullish,98.11,16.1,82.68,11.46,,
