Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-01-05,2015-01-05,2015-02-02,Bullish breath,Neutral,28.7,,26.32,,,
2015-02-02,2015-02-02,2015-08-10,,Neutral,30.31,-0.04,25.92,-0.7,,
2015-08-10,2015-08-10,2015-08-17,,MACD Bearish breath,29.21,0.26,27.41,0.26,,
2015-08-17,2015-08-17,2015-10-05,,MACD Bearish,28.97,-0.68,23.03,-1.76,,
2015-10-05,2015-10-05,2015-11-02,,MACD Bearish breath,29.49,0.98,25.97,-0.5,,
2015-11-02,2015-11-02,2015-11-09,,MACD Bullish,28.87,0.82,28.16,0.82,,
2015-11-09,2015-11-09,2015-11-23,,MACD Bullish breath,28.49,-0.14,25.82,-0.24,,
2015-11-23,2015-11-23,2015-12-28,,MACD Bearish,27.9,-0.15,25.96,-0.86,,
2015-12-28,2015-12-28,2016-01-04,,MACD Bearish breath,27.82,-0.31,27.13,-0.31,,
2016-01-04,2016-01-04,2016-02-08,,MACD Bearish,26.66,-1.26,22.47,-2.77,,
2016-02-08,2016-02-08,2016-03-21,,MACD Bearish breath,28.44,1.25,22.46,-1.84,,
2016-03-21,2016-03-21,2016-04-25,,MACD Bullish,28.7,1.53,26.95,1.05,,
2016-04-25,2016-04-25,2016-05-23,,MACD Bullish breath,28.65,0.75,25.81,-0.11,,
2016-05-23,2016-05-23,2016-06-20,,MACD Bullish,29.41,1.4,27.78,1.0,,
2016-06-20,2016-06-20,2016-07-04,,MACD Bullish breath,29.23,0.9,27.13,0.76,,
2016-07-04,2016-07-04,2016-09-05,,MACD Bullish,31.95,2.19,28.17,1.13,,Sell signal
2016-09-05,2016-09-05,2016-12-19,,MACD Bullish breath,31.94,1.79,29.12,-0.25,,
2016-12-19,2016-12-19,2016-12-26,,MACD Bullish,30.87,0.28,30.25,0.28,,
2016-12-26,2016-12-26,2017-01-23,,MACD Bullish breath,30.82,0.19,29.8,0.02,,
2017-01-23,2017-01-23,2017-03-27,,MACD Bullish,34.53,2.71,30.09,0.37,,Sell signal
2017-03-27,2017-03-27,2017-05-01,,MACD Bullish breath,34.21,2.04,32.42,0.8,,
2017-05-01,2017-05-01,2017-05-08,,MACD Bullish,34.49,1.54,33.81,1.54,,
2017-05-08,2017-05-08,2017-06-19,,MACD Bullish breath,34.6,1.22,30.37,-0.54,,
2017-06-19,2017-06-19,2017-07-17,,MACD Bearish,32.5,-0.3,30.67,-0.77,,
2017-07-17,2017-07-17,2017-08-14,,MACD Bearish breath,32.25,-0.24,31.0,-0.38,,
2017-08-14,2017-08-14,2017-08-28,,MACD Bearish,32.47,-0.54,30.36,-0.8,,
2017-08-28,2017-08-28,2017-09-18,,MACD Bearish breath,32.5,0.21,31.19,-0.15,,
2017-09-18,2017-09-18,2017-11-06,,MACD Bullish,34.75,1.59,32.26,0.77,Weekly Bearish Divergence,Sell signal
2017-11-06,2017-11-06,2018-02-05,Bullish,MACD Bullish,42.98,5.07,33.67,1.34,Weekly Bearish Divergence,
2018-02-05,2018-02-05,2018-02-12,Bullish,MACD Bullish breath,41.41,3.36,37.35,3.36,Weekly Bearish Divergence,
2018-02-12,2018-02-12,2018-03-19,Bullish,MACD Bullish,46.16,5.49,40.22,4.79,Weekly Bearish Divergence,
2018-03-19,2018-03-19,2018-04-30,Bullish,MACD Bullish breath,45.34,3.92,40.19,2.02,Weekly Bearish Divergence,
2018-04-30,2018-04-30,2018-05-14,Bullish,MACD Bullish,46.37,3.81,43.44,3.52,Weekly Bearish Divergence,Buy signal
2018-05-14,2018-05-14,2018-07-02,Bullish,MACD Bullish breath,46.23,2.64,41.81,1.0,Weekly Bearish Divergence,
2018-07-02,2018-07-02,2018-08-06,Bullish breath,MACD Bullish breath,43.83,0.67,40.94,-0.07,Sell - divergence,
2018-08-06,2018-08-06,2018-10-01,Bullish,MACD Bullish,49.06,3.69,42.66,0.76,,
