Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2016-10-03,2016-10-03,2016-11-07,Bullish,Neutral,80.65,,59.05,,,
2016-11-07,2016-11-07,2017-05-08,,Neutral,86.47,0.5,63.24,-2.75,,
2017-05-08,2017-05-08,2017-05-15,,MACD Bearish breath,73.49,1.2,70.85,1.2,,
2017-05-15,2017-05-15,2017-05-29,,MACD Bullish,75.46,1.46,70.8,1.26,,
2017-05-29,2017-05-29,2017-06-12,,MACD Bullish breath,72.8,0.02,67.02,-0.4,,
2017-06-12,2017-06-12,2017-07-03,,MACD Bearish,71.74,-2.79,60.13,-4.18,,
2017-07-03,2017-07-03,2017-07-24,,MACD Bearish breath,76.89,2.92,67.39,-1.48,,
2017-07-24,2017-07-24,2017-09-11,,MACD Bullish,81.09,5.26,71.14,2.63,,
2017-09-11,2017-09-11,2017-10-30,,MACD Bullish breath,78.5,3.15,68.95,-1.83,,
2017-10-30,2017-10-30,2018-01-29,,MACD Bullish,99.53,13.04,70.82,2.86,,Sell signal
2018-01-29,2018-01-29,2018-02-19,,MACD Bullish breath,95.24,7.26,83.84,4.63,,
2018-02-19,2018-02-19,2018-03-05,,MACD Bullish,100.48,10.35,92.01,8.88,Weekly Bearish Divergence,
2018-03-05,2018-03-05,2018-04-16,,MACD Bullish breath,101.84,8.38,87.67,4.18,Weekly Bearish Divergence,
2018-04-16,2018-04-16,2018-04-23,,MACD Bullish,102.61,7.72,95.4,7.72,Weekly Bearish Divergence,
2018-04-23,2018-04-23,2018-05-14,,MACD Bullish breath,100.78,-0.62,76.0,-6.59,Weekly Bearish Divergence,
2018-05-14,2018-05-14,2018-06-04,,MACD Bearish,86.2,-4.27,76.57,-6.92,Weekly Bearish Divergence,
2018-06-04,2018-06-04,2018-06-11,,MACD Bearish breath,88.3,-2.64,83.33,-2.64,Weekly Bearish Divergence,
2018-06-11,2018-06-11,2018-07-23,,MACD Bearish,86.32,-3.65,75.09,-5.55,Weekly Bearish Divergence,
2018-07-23,2018-07-23,2018-08-20,,MACD Bearish breath,91.05,3.59,79.04,-3.34,Weekly Bearish Divergence,
2018-08-20,2018-08-20,2018-11-19,,MACD Bullish,98.25,5.59,86.7,3.15,Weekly Bearish Divergence,
2018-11-19,2018-11-19,2018-12-10,,MACD Bullish breath,96.5,-0.33,78.27,-3.43,Weekly Bearish Divergence,
2018-12-10,2018-12-10,2019-01-07,,MACD Bearish,87.96,-3.32,78.05,-5.07,Weekly Bearish Divergence,
2019-01-07,2019-01-07,2019-02-04,,MACD Bearish breath,88.99,0.49,79.95,-1.93,Weekly Bearish Divergence,
2019-02-04,2019-02-04,2019-02-11,,MACD Bearish,89.59,-1.93,81.43,-1.93,Weekly Bearish Divergence,
2019-02-11,2019-02-11,2019-02-25,,MACD Bearish breath,94.0,1.79,79.51,-0.11,Weekly Bearish Divergence,
2019-02-25,2019-02-25,2019-04-08,,MACD Bullish,94.2,3.79,87.59,2.42,Weekly Bearish Divergence,
2019-04-08,2019-04-08,2019-04-22,,MACD Bullish breath,92.07,0.98,84.79,0.93,Weekly Bearish Divergence,
2019-04-22,2019-04-22,2019-05-13,,MACD Bullish,101.92,6.3,89.55,5.31,Weekly Bearish Divergence,Sell signal
2019-05-13,2019-05-13,2019-06-17,,MACD Bullish breath,96.57,3.09,85.79,-1.01,Weekly Bearish Divergence,
2019-06-17,2019-06-17,2019-07-08,,MACD Bullish,97.8,2.3,88.14,1.19,Weekly Bearish Divergence,
2019-07-08,2019-07-08,2019-07-29,,MACD Bullish breath,94.96,0.53,85.48,-1.37,Weekly Bearish Divergence,
2019-07-29,2019-07-29,2019-08-05,,MACD Bearish,92.37,-5.21,77.05,-5.21,Weekly Bearish Divergence,
2019-08-05,2019-08-05,2019-09-09,Bullish breath,MACD Bearish,79.53,-8.3,72.3,-10.97,Weekly Bearish Divergence,Waiting for confirmation : Buy
2019-09-09,2019-09-09,2019-09-16,Bullish breath,MACD Bearish breath,85.65,-6.28,77.04,-6.28,Weekly Bearish Divergence,Waiting for confirmation : Buy
2019-09-16,2019-09-16,2019-09-30,Bullish breath,MACD Bearish,82.79,-8.29,68.63,-8.59,Weekly Bullish Divergence,Waiting for confirmation : Buy
2019-09-30,2019-09-30,2019-11-04,Bullish breath,MACD Bearish breath,89.42,-1.31,71.49,-6.85,Weekly Bullish Divergence,Waiting for confirmation : Buy
2019-11-04,2019-11-04,2019-11-18,Bearish,MACD Bearish breath,81.61,-1.68,74.25,-3.16,Weekly Bullish Divergence,
2019-11-18,2019-11-18,2019-12-30,Bearish,MACD Bearish,78.06,-4.42,69.65,-6.42,Weekly Bullish Divergence,
2019-12-30,2019-12-30,2020-01-06,Bearish,MACD Bearish breath,74.67,-5.27,70.97,-5.27,Weekly Bullish Divergence,
2020-01-06,2020-01-06,2020-04-27,Bearish,MACD Bearish,75.26,-6.09,23.03,-26.71,Weekly Bullish Divergence,
2020-04-27,2020-04-27,2020-09-14,Bearish,MACD Bearish breath,41.28,2.0,21.8,-22.46,Weekly Bullish Divergence,Sell signal
2020-09-14,2020-09-14,2020-10-12,Bearish,MACD Bullish,53.55,7.64,39.1,3.36,Weekly Bullish Divergence,Sell signal
2020-10-12,2020-10-12,2020-11-02,Bearish,MACD Bullish breath,40.25,0.6,28.24,-3.97,Weekly Bullish Divergence,
2020-11-02,2020-11-02,2020-11-30,Bearish,MACD Bearish,35.98,-3.83,27.86,-6.56,Weekly Bullish Divergence,
2020-11-30,2020-11-30,2020-12-21,Bearish,MACD Bearish breath,48.97,3.64,33.23,-1.51,Weekly Bullish Divergence,
2020-12-21,2020-12-21,2021-01-04,Bearish,MACD Bullish,44.6,4.0,39.74,3.03,Weekly Bullish Divergence,
2021-01-04,2021-01-04,2021-02-22,Bearish breath,MACD Bullish,54.32,8.67,43.3,5.89,Buy - divergence,
2021-02-22,2021-02-22,2021-05-03,Bearish breath,MACD Bullish breath,58.88,5.28,39.02,-0.62,,
2021-05-03,2021-05-03,2021-07-12,Bearish breath,MACD Bullish,62.53,9.29,44.83,3.24,,Sell signal
2021-07-12,2021-07-12,2021-07-26,Bearish breath,MACD Bullish breath,62.63,7.15,53.42,6.59,,
2021-07-26,2021-07-26,2021-09-06,Bearish breath,MACD Bullish,83.75,17.31,59.51,9.28,,Sell signal
2021-09-06,2021-09-06,2021-10-25,Bullish,MACD Bullish,105.58,22.95,73.71,15.31,,
2021-10-25,2021-10-25,2021-12-27,Bullish,MACD Bullish breath,103.42,19.09,73.54,5.24,,
2021-12-27,2021-12-27,2022-04-04,Bullish,MACD Bullish,163.99,42.92,86.46,9.62,,Buy signal
