Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-01-05,2015-01-05,2015-02-02,Bullish,Neutral,362.04,,338.55,,,
2015-02-02,2015-02-02,2015-08-10,,Neutral,382.84,-8.57,329.16,-17.45,,
2015-08-10,2015-08-10,2015-09-28,,MACD Bearish,338.36,-19.68,275.0,-37.18,,
2015-09-28,2015-09-28,2015-11-16,,MACD Bearish breath,361.5,14.05,289.15,-28.07,,
2015-11-16,2015-11-16,2015-12-07,,MACD Bullish,364.87,17.8,342.58,16.7,,
2015-12-07,2015-12-07,2016-01-04,,MACD Bullish breath,360.39,1.25,314.62,-7.02,,
2016-01-04,2016-01-04,2016-02-15,,MACD Bearish,336.1,-13.39,280.55,-25.57,,
2016-02-15,2016-02-15,2016-03-28,,MACD Bearish breath,346.96,8.87,297.89,-14.36,,
2016-03-28,2016-03-28,2016-05-09,,MACD Bullish,369.33,22.51,326.93,6.43,,
2016-05-09,2016-05-09,2016-05-23,,MACD Bullish breath,360.3,14.2,345.69,14.14,,
2016-05-23,2016-05-23,2016-06-06,,MACD Bullish,366.3,18.31,351.88,17.12,,
2016-06-06,2016-06-06,2016-07-11,,MACD Bullish breath,364.48,10.66,317.6,-1.65,,
2016-07-11,2016-07-11,2016-09-05,,MACD Bullish,376.65,19.84,345.14,6.89,,
2016-09-05,2016-09-05,2016-10-31,,MACD Bullish breath,375.95,12.29,336.84,-9.03,,
2016-10-31,2016-10-31,2016-11-07,,MACD Bearish,348.72,-8.31,337.43,-8.31,,
2016-11-07,2016-11-07,2016-11-14,,MACD Bearish breath,380.3,3.14,349.04,3.14,,
2016-11-14,2016-11-14,2017-01-09,,MACD Bullish,399.46,22.66,366.22,9.01,,Sell signal
2017-01-09,2017-01-09,2017-02-13,,MACD Bullish breath,388.82,13.13,365.83,7.72,,
2017-02-13,2017-02-13,2017-03-06,,MACD Bullish,399.17,13.47,383.26,12.01,,
2017-03-06,2017-03-06,2017-05-08,,MACD Bullish breath,392.12,10.79,368.0,2.18,,
2017-05-08,2017-05-08,2017-07-24,,MACD Bullish,442.84,32.43,377.85,5.06,,Sell signal
2017-07-24,2017-07-24,2017-09-18,,MACD Bullish breath,435.53,23.52,408.62,8.39,,
2017-09-18,2017-09-18,2017-11-06,,MACD Bullish,489.79,42.74,428.55,16.53,,Sell signal
2017-11-06,2017-11-06,2017-11-27,Bullish,MACD Bullish breath,483.98,34.2,461.07,33.02,,
2017-11-27,2017-11-27,2018-02-05,Bullish,MACD Bullish,594.52,83.75,480.22,42.28,,
2018-02-05,2018-02-05,2018-03-05,Bullish,MACD Bullish breath,566.4,44.04,500.01,34.66,,
2018-03-05,2018-03-05,2018-03-12,Bullish,MACD Bullish,578.65,47.26,531.42,47.26,,
2018-03-12,2018-03-12,2018-04-02,Bullish,MACD Bullish breath,578.8,45.59,518.55,23.32,,Buy signal
2018-04-02,2018-04-02,2018-05-07,Bullish breath,MACD Bullish breath,544.58,12.4,500.85,3.2,,
2018-05-07,2018-05-07,2018-05-21,Bullish,MACD Bullish breath,544.58,12.58,515.75,10.44,,
2018-05-21,2018-05-21,2018-06-04,Bullish,MACD Bullish,549.58,13.58,518.03,13.3,Weekly Bearish Divergence,
2018-06-04,2018-06-04,2018-06-11,Bullish breath,MACD Bullish,557.0,17.09,531.05,17.09,Sell - divergence,
2018-06-11,2018-06-11,2018-07-02,Bullish breath,MACD Bullish breath,552.5,7.61,497.34,-10.51,,Waiting for confirmation : Buy
2018-07-02,2018-07-02,2018-09-17,Bullish breath,MACD Bearish,513.0,-14.81,466.01,-29.93,,Waiting for confirmation : Buy
2018-09-17,2018-09-17,2018-10-08,Bullish breath,MACD Bearish breath,492.0,-18.34,469.04,-22.17,,Waiting for confirmation : Buy
2018-10-08,2018-10-08,2018-11-19,Bullish breath,MACD Bearish,477.0,-40.11,376.31,-70.43,,Waiting for confirmation : Buy
2018-11-19,2018-11-19,2018-12-10,Bullish breath,MACD Bearish breath,438.26,-38.56,381.39,-50.47,,Waiting for confirmation : Buy
2018-12-10,2018-12-10,2018-12-31,Bullish breath,MACD Bearish,401.09,-52.45,360.79,-59.69,Weekly Bullish Divergence,Waiting for confirmation : Buy
2018-12-31,2018-12-31,2019-04-08,Bullish breath,MACD Bearish breath,451.92,7.5,377.28,-45.62,Weekly Bullish Divergence,Sell signal
2019-04-08,2019-04-08,2019-05-13,Bullish breath,MACD Bullish,487.45,34.43,438.52,13.81,Weekly Bullish Divergence,Sell signal
2019-05-13,2019-05-13,2019-06-17,Bullish breath,MACD Bullish breath,454.39,13.21,415.02,-9.11,Weekly Bullish Divergence,Waiting for confirmation : Buy
2019-06-17,2019-06-17,2019-07-29,Bullish breath,MACD Bullish,483.49,26.79,439.61,12.65,Weekly Bullish Divergence,Waiting for confirmation : Buy
2019-07-29,2019-07-29,2019-08-19,Bullish breath,MACD Bullish breath,481.37,9.34,406.21,-16.8,Weekly Bullish Divergence,Waiting for confirmation : Buy
2019-08-19,2019-08-19,2019-09-09,Bullish breath,MACD Bearish,429.98,-19.99,403.54,-26.06,Weekly Bullish Divergence,Waiting for confirmation : Buy
2019-09-09,2019-09-09,2019-10-28,Bullish breath,MACD Bearish breath,460.6,6.96,411.21,-9.77,Weekly Bullish Divergence,Waiting for confirmation : Buy
2019-10-28,2019-10-28,2019-11-04,Bullish breath,MACD Bullish,471.6,14.71,458.0,14.71,Weekly Bullish Divergence,Waiting for confirmation : Buy
2019-11-04,2019-11-04,2020-02-03,Bullish,MACD Bullish,547.35,46.29,472.91,26.71,Buy - divergence,Buy signal
2020-02-03,2020-02-03,2020-02-24,Bullish breath,MACD Bullish,576.81,57.23,529.8,50.78,,Sell signal
2020-02-24,2020-02-24,2020-03-16,Bullish breath,MACD Bullish breath,541.31,10.89,383.43,-42.0,,Waiting for confirmation : Buy
2020-03-16,2020-03-16,2020-04-06,Bullish breath,MACD Bearish,458.63,-53.5,323.98,-78.11,Weekly Bullish Divergence,Waiting for confirmation : Buy
2020-04-06,2020-04-06,2020-05-11,Bullish,MACD Bearish breath,516.0,12.61,433.4,-26.7,Buy - divergence,Buy signal
2020-05-11,2020-05-11,2020-08-17,Bullish,MACD Bullish,605.72,55.59,451.35,22.89,,Buy signal
2020-08-17,2020-08-17,2020-08-24,Bullish,MACD Bullish breath,595.55,49.09,581.04,49.09,,
2020-08-24,2020-08-24,2020-08-31,Bullish,MACD Bullish,601.31,52.63,584.29,52.63,,
2020-08-31,2020-08-31,2020-10-05,Bullish,MACD Bullish breath,609.69,36.81,531.39,9.85,,
2020-10-05,2020-10-05,2021-01-18,Bullish,MACD Bullish,788.0,93.36,573.0,36.43,,Buy signal
2021-01-18,2021-01-18,2021-03-22,Bullish,MACD Bullish breath,745.77,79.26,670.28,29.69,,
2021-03-22,2021-03-22,2021-06-14,Bullish,MACD Bullish,890.0,107.17,712.27,51.62,,Buy signal
2021-06-14,2021-06-14,2021-08-09,Bullish,MACD Bullish breath,920.31,84.64,839.01,52.21,,
2021-08-09,2021-08-09,2021-09-06,Bullish,MACD Bullish,959.89,85.05,888.5,68.51,Weekly Bearish Divergence,
2021-09-06,2021-09-06,2021-10-04,Bullish breath,MACD Bullish breath,935.5,67.41,823.49,5.61,Sell - divergence,
2021-10-04,2021-10-04,2021-10-18,Bullish,MACD Bullish breath,915.23,19.14,818.73,-3.53,,
2021-10-18,2021-10-18,2021-11-01,Bullish,MACD Bullish,947.86,49.21,894.51,32.22,,
2021-11-01,2021-11-01,2021-11-15,Bullish breath,MACD Bullish,973.16,70.06,929.68,60.22,,
2021-11-15,2021-11-15,2022-01-17,Bullish breath,MACD Bullish breath,971.5,47.94,832.87,-16.3,,Waiting for confirmation : Buy
2022-01-17,2022-01-17,2022-03-21,Bullish breath,MACD Bearish,846.67,-47.13,660.15,-119.76,,Waiting for confirmation : Buy
2022-03-21,2022-03-21,2022-04-11,Bullish breath,MACD Bearish breath,788.65,-61.18,727.93,-83.32,,Waiting for confirmation : Buy
2022-04-11,2022-04-11,2022-05-23,Bullish breath,MACD Bearish,737.58,-81.93,582.58,-127.63,,Waiting for confirmation : Buy
2022-05-23,2022-05-23,2022-06-13,Bullish breath,MACD Bearish breath,689.2,-75.76,594.53,-96.13,,Waiting for confirmation : Buy
2022-06-13,2022-06-13,2022-06-20,Bullish breath,MACD Bearish,610.71,-103.43,575.6,-103.43,Weekly Bullish Divergence,Waiting for confirmation : Buy
2022-06-20,2022-06-20,2022-09-05,Bullish breath,MACD Bearish breath,763.67,22.2,580.23,-79.51,Weekly Bullish Divergence,Waiting for confirmation : Buy
2022-09-05,2022-09-05,2022-09-12,Bearish,MACD Bearish breath,701.24,-2.23,647.91,-2.23,Weekly Bullish Divergence,
2022-09-12,2022-09-12,2022-10-24,Bearish,MACD Bearish,701.8,-27.25,503.12,-90.88,Weekly Bullish Divergence,
2022-10-24,2022-10-24,2022-11-21,Bearish,MACD Bearish breath,785.65,51.05,602.75,-26.87,Weekly Bullish Divergence,Sell signal
2022-11-21,2022-11-21,2022-12-26,Bearish,MACD Bullish,743.17,57.55,683.92,27.2,Weekly Bullish Divergence,
2022-12-26,2022-12-26,2023-01-02,Bearish,MACD Bullish breath,720.94,26.59,698.36,26.59,Weekly Bullish Divergence,
2023-01-02,2023-01-02,2023-02-06,Bullish breath,MACD Bullish,781.77,51.09,701.21,37.84,Buy - divergence,
2023-02-06,2023-02-06,2023-03-06,Bullish breath,MACD Bullish breath,750.12,34.08,672.76,-2.7,,Waiting for confirmation : Buy
2023-03-06,2023-03-06,2023-03-13,Bearish,MACD Bullish breath,698.79,-30.3,628.48,-30.3,,
2023-03-13,2023-03-13,2023-04-10,Bearish,MACD Bearish,670.21,-28.32,620.0,-41.3,,
2023-04-10,2023-04-10,2023-05-01,Bearish,MACD Bearish breath,704.01,-8.23,647.42,-11.86,,
2023-05-01,2023-05-01,2023-05-15,Bearish,MACD Bearish,675.59,-22.39,624.5,-26.85,,
2023-05-15,2023-05-15,2023-07-03,Bearish,MACD Bearish breath,716.36,10.62,633.23,-18.72,,
2023-07-03,2023-07-03,2023-08-07,Bearish,MACD Bullish,757.01,40.42,674.8,4.9,,Sell signal
