Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-01-05,2015-01-05,2015-02-02,Bullish,Neutral,53.11,,49.89,,,
2015-02-02,2015-02-02,2015-08-10,,Neutral,60.69,2.16,47.76,-1.48,,
2015-08-10,2015-08-10,2015-09-28,,MACD Bearish,51.33,-2.85,44.28,-4.4,,
2015-09-28,2015-09-28,2015-12-07,,MACD Bearish breath,54.95,0.72,47.46,-2.66,,
2015-12-07,2015-12-07,2016-02-15,,MACD Bearish,52.37,-0.8,41.01,-5.25,,
2016-02-15,2016-02-15,2016-03-14,,MACD Bearish breath,54.58,2.64,43.49,-2.68,,
2016-03-14,2016-03-14,2016-05-09,,MACD Bullish,58.14,5.23,52.0,3.35,,
2016-05-09,2016-05-09,2016-05-23,,MACD Bullish breath,56.22,3.06,53.36,2.93,,
2016-05-23,2016-05-23,2016-06-20,,MACD Bullish,59.83,4.56,55.5,3.75,,
2016-06-20,2016-06-20,2016-07-25,,MACD Bullish breath,58.9,2.18,51.97,1.48,,
2016-07-25,2016-07-25,2016-10-24,,MACD Bullish,80.15,13.43,57.2,2.92,,Sell signal
2016-10-24,2016-10-24,2016-11-21,,MACD Bullish breath,81.3,7.33,68.1,4.69,,
2016-11-21,2016-11-21,2016-11-28,,MACD Bullish,81.4,8.85,77.65,8.85,Weekly Bearish Divergence,
2016-11-28,2016-11-28,2016-12-05,,MACD Bullish breath,81.05,8.25,76.01,8.25,Weekly Bearish Divergence,
2016-12-05,2016-12-05,2017-01-16,,MACD Bullish,98.0,14.4,78.1,10.32,Weekly Bearish Divergence,Sell signal
2017-01-16,2017-01-16,2017-01-23,,MACD Bullish breath,90.2,11.26,87.65,11.26,Weekly Bearish Divergence,
2017-01-23,2017-01-23,2017-02-20,,MACD Bullish,102.05,14.23,87.86,12.1,Weekly Bearish Divergence,
2017-02-20,2017-02-20,2017-04-24,,MACD Bullish breath,102.3,8.42,83.0,0.52,Weekly Bearish Divergence,
2017-04-24,2017-04-24,2017-05-01,,MACD Bullish,93.0,2.95,86.65,2.95,Weekly Bearish Divergence,
2017-05-01,2017-05-01,2017-06-05,,MACD Bullish breath,90.5,1.58,78.83,-1.41,Weekly Bearish Divergence,
2017-06-05,2017-06-05,2017-09-11,,MACD Bearish,84.55,-1.24,67.55,-8.6,Weekly Bearish Divergence,
2017-09-11,2017-09-11,2017-11-06,,MACD Bearish breath,77.05,-1.39,69.3,-4.74,Weekly Bearish Divergence,
2017-11-06,2017-11-06,2018-01-01,Bullish breath,MACD Bearish breath,78.1,0.57,70.6,-2.72,Weekly Bearish Divergence,
2018-01-01,2018-01-01,2018-02-05,Bullish breath,MACD Bullish,81.7,3.22,76.45,1.86,Weekly Bearish Divergence,Sell signal
