Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-01-05,2015-01-05,2015-02-02,Bullish breath,Neutral,19.55,,16.51,,,
2015-02-02,2015-02-02,2015-08-10,,Neutral,23.17,0.56,16.72,-0.98,,
2015-08-10,2015-08-10,2015-08-17,,MACD Bearish breath,21.73,0.23,19.81,0.23,,
2015-08-17,2015-08-17,2015-10-05,,MACD Bearish,21.45,-0.49,16.52,-1.81,,
2015-10-05,2015-10-05,2015-11-09,,MACD Bearish breath,19.71,-0.69,17.57,-1.03,,
2015-11-09,2015-11-09,2015-12-21,,MACD Bearish,18.41,-1.24,16.23,-1.41,Weekly Bullish Divergence,
2015-12-21,2015-12-21,2016-01-04,,MACD Bearish breath,18.71,-0.69,16.95,-0.86,Weekly Bullish Divergence,
2016-01-04,2016-01-04,2016-01-25,,MACD Bearish,17.99,-1.15,15.32,-1.61,Weekly Bullish Divergence,
2016-01-25,2016-01-25,2016-03-07,,MACD Bearish breath,20.78,0.74,15.9,-0.65,Weekly Bullish Divergence,Sell signal
2016-03-07,2016-03-07,2016-05-09,,MACD Bullish,25.42,4.03,19.39,1.66,Weekly Bullish Divergence,Sell signal
2016-05-09,2016-05-09,2016-06-06,,MACD Bullish breath,25.39,3.28,22.62,2.63,Weekly Bullish Divergence,
2016-06-06,2016-06-06,2016-06-13,,MACD Bullish,26.99,3.21,25.16,3.21,Weekly Bearish Divergence,
2016-06-13,2016-06-13,2016-07-04,,MACD Bullish breath,26.42,3.05,22.97,2.15,Weekly Bearish Divergence,
2016-07-04,2016-07-04,2016-07-25,,MACD Bullish,28.01,3.46,24.54,2.76,Weekly Bearish Divergence,
2016-07-25,2016-07-25,2016-10-17,,MACD Bullish breath,27.44,2.9,22.79,-0.21,Weekly Bearish Divergence,
2016-10-17,2016-10-17,2016-12-26,,MACD Bullish,40.17,8.02,23.52,0.86,Weekly Bearish Divergence,Sell signal
2016-12-26,2016-12-26,2017-04-24,,MACD Bullish breath,38.47,6.32,32.15,0.48,Weekly Bearish Divergence,
2017-04-24,2017-04-24,2017-05-08,,MACD Bullish,37.52,1.65,35.12,1.59,Weekly Bearish Divergence,
2017-05-08,2017-05-08,2017-06-05,,MACD Bullish breath,36.77,0.9,32.93,0.16,Weekly Bearish Divergence,
2017-06-05,2017-06-05,2017-06-12,,MACD Bullish,36.49,0.99,33.49,0.99,Weekly Bearish Divergence,
2017-06-12,2017-06-12,2017-06-26,,MACD Bullish breath,36.53,0.08,32.25,-0.23,Weekly Bearish Divergence,
2017-06-26,2017-06-26,2017-07-31,,MACD Bullish,38.7,2.05,32.98,0.64,Weekly Bearish Divergence,Sell signal
2017-07-31,2017-07-31,2017-09-11,,MACD Bullish breath,36.41,0.85,33.24,-0.21,Weekly Bearish Divergence,Sell signal
2017-09-11,2017-09-11,2017-10-02,,MACD Bearish,34.78,-0.46,32.2,-0.91,Weekly Bearish Divergence,
2017-10-02,2017-10-02,2017-10-09,,MACD Bearish breath,36.26,0.49,33.57,0.49,Weekly Bearish Divergence,
2017-10-09,2017-10-09,2017-11-06,,MACD Bullish,39.75,2.72,35.4,1.23,Weekly Bearish Divergence,Sell signal
2017-11-06,2017-11-06,2017-11-13,Bullish breath,MACD Bullish,38.1,1.88,36.77,1.88,Weekly Bearish Divergence,
2017-11-13,2017-11-13,2017-11-27,Bullish breath,MACD Bullish breath,38.0,1.48,35.8,1.46,Weekly Bearish Divergence,
2017-11-27,2017-11-27,2017-12-04,Bullish breath,MACD Bullish,39.08,1.79,36.56,1.79,Weekly Bearish Divergence,
2017-12-04,2017-12-04,2018-01-29,Bullish,MACD Bullish,48.14,6.73,38.3,2.88,Weekly Bearish Divergence,
2018-01-29,2018-01-29,2018-02-12,Bullish,MACD Bullish breath,48.28,5.14,41.13,3.96,Weekly Bearish Divergence,
2018-02-12,2018-02-12,2018-03-05,Bullish,MACD Bullish,50.7,5.76,43.7,5.55,Weekly Bearish Divergence,
2018-03-05,2018-03-05,2018-05-07,Bullish,MACD Bullish breath,48.67,4.59,42.11,1.05,Weekly Bearish Divergence,
2018-05-07,2018-05-07,2018-06-04,Bullish,MACD Bullish,52.1,4.43,45.95,3.03,Weekly Bearish Divergence,Buy signal
2018-06-04,2018-06-04,2018-06-11,Bullish breath,MACD Bullish,51.08,4.49,49.24,4.49,Sell - divergence,
2018-06-11,2018-06-11,2018-08-20,Bullish breath,MACD Bullish breath,51.32,2.71,41.8,-1.52,,
2018-08-20,2018-08-20,2018-09-03,Bullish breath,MACD Bearish,46.53,-0.57,43.97,-1.19,,
2018-09-03,2018-09-03,2018-09-17,Bullish breath,MACD Bearish breath,47.72,0.53,44.85,0.15,,
2018-09-17,2018-09-17,2018-09-24,Bullish breath,MACD Bullish,48.17,0.16,45.16,0.16,,
2018-09-24,2018-09-24,2019-01-07,Bullish breath,MACD Bearish,46.79,-0.19,28.91,-8.78,,
2019-01-07,2019-01-07,2019-03-18,Bullish breath,MACD Bearish breath,39.35,-0.07,31.5,-6.26,,
2019-03-18,2019-03-18,2019-04-01,Bullish breath,MACD Bearish,36.08,-2.0,33.61,-2.37,,
2019-04-01,2019-04-01,2019-04-08,Bullish breath,MACD Bearish breath,36.14,-1.53,35.04,-1.53,,Waiting for confirmation : Buy
2019-04-08,2019-04-08,2019-05-06,Bullish breath,MACD Bearish,35.9,-2.08,31.15,-3.21,,Waiting for confirmation : Buy
2019-05-06,2019-05-06,2019-06-17,Bearish,MACD Bearish,33.22,-2.95,25.03,-6.79,,
2019-06-17,2019-06-17,2019-08-05,Bearish,MACD Bearish breath,32.97,-0.44,25.85,-4.74,,
2019-08-05,2019-08-05,2019-09-09,Bearish,MACD Bearish,29.46,-2.22,25.69,-3.51,,
2019-09-09,2019-09-09,2019-11-11,Bearish,MACD Bearish breath,32.47,0.78,27.49,-1.13,,
2019-11-11,2019-11-11,2019-12-30,Bearish,MACD Bullish,35.78,2.91,30.96,0.99,,Sell signal
2019-12-30,2019-12-30,2020-02-10,Bearish,MACD Bullish breath,34.71,1.87,28.91,-1.7,,
2020-02-10,2020-02-10,2020-04-06,Bearish,MACD Bearish,30.12,-1.86,14.98,-7.57,,
2020-04-06,2020-04-06,2020-07-27,Bearish,MACD Bearish breath,29.98,0.73,20.58,-5.12,,
2020-07-27,2020-07-27,2020-09-07,Bearish,MACD Bullish,31.47,2.58,26.81,0.69,,
2020-09-07,2020-09-07,2020-09-21,Bearish breath,MACD Bullish,32.55,2.8,28.69,2.0,,
2020-09-21,2020-09-21,2020-10-05,Bearish breath,MACD Bullish breath,31.33,1.72,28.31,1.51,,
2020-10-05,2020-10-05,2020-10-26,Bearish breath,MACD Bullish,34.36,3.33,29.7,2.59,,
2020-10-26,2020-10-26,2020-11-09,Bearish breath,MACD Bullish breath,32.92,2.57,30.26,2.41,,
2020-11-09,2020-11-09,2020-12-21,Bearish breath,MACD Bullish,40.22,6.22,32.63,3.35,,Sell signal
2020-12-21,2020-12-21,2021-01-04,Bearish breath,MACD Bullish breath,37.17,4.14,35.5,3.87,,
2021-01-04,2021-01-04,2021-01-18,Bearish breath,MACD Bullish,42.1,4.81,36.49,4.72,Weekly Bearish Divergence,
2021-01-18,2021-01-18,2021-02-01,Bearish breath,MACD Bullish breath,40.49,4.46,33.77,2.25,Weekly Bearish Divergence,
2021-02-01,2021-02-01,2021-02-15,Bullish,MACD Bullish breath,39.42,3.35,33.95,2.57,Weekly Bearish Divergence,
2021-02-15,2021-02-15,2021-06-14,Bullish,MACD Bullish,66.88,14.81,39.28,4.23,Weekly Bearish Divergence,
2021-06-14,2021-06-14,2021-08-09,Bullish,MACD Bullish breath,65.73,9.73,54.9,5.65,Weekly Bearish Divergence,
2021-08-09,2021-08-09,2021-08-30,Bullish,MACD Bullish,74.37,11.01,62.02,9.84,Weekly Bearish Divergence,Buy signal
2021-08-30,2021-08-30,2021-09-06,Bullish,MACD Bullish breath,71.52,8.81,65.02,8.81,Weekly Bearish Divergence,
2021-09-06,2021-09-06,2021-10-04,Bullish breath,MACD Bullish breath,68.18,7.24,55.87,0.51,Sell - divergence,
2021-10-04,2021-10-04,2021-10-25,Bullish,MACD Bullish breath,66.22,2.04,57.02,-0.01,,
2021-10-25,2021-10-25,2021-11-01,Bullish,MACD Bullish,68.91,3.57,63.88,3.57,Weekly Bearish Divergence,
2021-11-01,2021-11-01,2021-11-15,Bullish breath,MACD Bullish,68.47,4.11,62.23,3.7,Sell - divergence,
2021-11-15,2021-11-15,2022-01-17,Bullish breath,MACD Bullish breath,69.02,2.84,56.92,-0.45,,Waiting for confirmation : Buy
2022-01-17,2022-01-17,2022-02-07,Bullish breath,MACD Bearish,62.34,-2.81,50.54,-4.33,,Waiting for confirmation : Buy
2022-02-07,2022-02-07,2022-02-21,Bullish,MACD Bearish breath,65.7,0.91,56.86,-1.24,,Waiting for confirmation : Buy
2022-02-21,2022-02-21,2022-05-02,Bullish,MACD Bullish,100.37,17.18,59.04,4.03,,Buy signal
2022-05-02,2022-05-02,2022-06-06,Bullish,MACD Bullish breath,89.73,9.8,73.32,3.64,,
2022-06-06,2022-06-06,2022-07-04,Bullish breath,MACD Bullish breath,85.95,3.21,64.16,-4.78,,
2022-07-04,2022-07-04,2022-07-25,Bullish breath,MACD Bearish,71.94,-5.43,62.44,-5.69,Weekly Bullish Divergence,Waiting for confirmation : Buy
2022-07-25,2022-07-25,2022-08-01,Bullish breath,MACD Bearish breath,78.07,-0.38,67.41,-0.38,Weekly Bullish Divergence,Waiting for confirmation : Buy
2022-08-01,2022-08-01,2022-08-08,Bullish,MACD Bearish breath,79.82,2.35,74.59,2.35,Buy - divergence,Buy signal
2022-08-08,2022-08-08,2022-09-05,Bullish,MACD Bullish,88.62,8.34,75.14,5.18,,
2022-09-05,2022-09-05,2022-09-12,Bullish breath,MACD Bullish,86.95,7.18,77.6,7.18,Weekly Bearish Divergence,
2022-09-12,2022-09-12,2022-10-03,Bullish breath,MACD Bullish breath,87.29,2.94,69.12,-2.73,Weekly Bearish Divergence,
2022-10-03,2022-10-03,2022-10-17,Bullish,MACD Bullish breath,81.82,0.42,72.06,-1.24,Weekly Bearish Divergence,Waiting for confirmation : Buy
2022-10-17,2022-10-17,2022-12-19,Bullish,MACD Bullish,113.12,19.33,78.97,7.5,Weekly Bearish Divergence,Buy signal
2022-12-19,2022-12-19,2023-01-09,Bullish,MACD Bullish breath,107.91,13.69,94.87,10.31,Weekly Bearish Divergence,
2023-01-09,2023-01-09,2023-02-20,Bullish,MACD Bullish,132.5,22.62,101.32,13.54,Weekly Bearish Divergence,
2023-02-20,2023-02-20,2023-02-27,Bullish,MACD Bullish breath,126.78,17.93,115.34,17.93,Weekly Bearish Divergence,
2023-02-27,2023-02-27,2023-03-06,Bullish,MACD Bullish,136.45,23.08,119.43,23.08,Weekly Bearish Divergence,
2023-03-06,2023-03-06,2023-04-03,Bullish,MACD Bullish breath,136.46,17.92,99.53,4.82,Weekly Bearish Divergence,
2023-04-03,2023-04-03,2023-05-08,Bullish breath,MACD Bullish breath,115.12,1.31,95.89,-3.84,Sell - divergence,
2023-05-08,2023-05-08,2023-06-12,Bullish breath,MACD Bearish,102.79,-4.95,90.55,-7.02,,Waiting for confirmation : Buy
2023-06-12,2023-06-12,2023-07-17,Bullish breath,MACD Bearish breath,111.71,1.89,97.84,-2.77,,Waiting for confirmation : Buy
2023-07-17,2023-07-17,2023-07-24,Bullish breath,MACD Bearish,108.87,-0.58,100.12,-0.58,,Waiting for confirmation : Buy
2023-07-24,2023-07-24,2023-08-07,Bullish breath,MACD Bearish breath,107.9,-0.04,100.53,-0.21,,Waiting for confirmation : Buy
2023-08-07,2023-08-07,2023-08-14,Bullish breath,MACD Bearish,105.91,-0.59,101.1,-0.59,,Waiting for confirmation : Buy
2023-08-14,2023-08-14,2023-08-21,Bullish breath,MACD Bearish breath,109.34,0.42,102.44,0.42,,Waiting for confirmation : Buy
2023-08-21,2023-08-21,2023-08-28,Bullish breath,MACD Bearish,106.24,-0.6,99.92,-0.6,,Waiting for confirmation : Buy
2023-08-28,2023-08-28,2023-09-11,Bullish breath,MACD Bullish,108.26,1.3,101.33,0.28,,Waiting for confirmation : Buy
2023-09-11,2023-09-11,2023-09-25,Bullish breath,MACD Bearish,104.79,-1.97,95.53,-2.01,,Waiting for confirmation : Buy
2023-09-25,2023-09-25,2023-10-02,Bullish breath,MACD Bearish breath,107.67,0.72,101.44,0.72,,Waiting for confirmation : Buy
2023-10-02,2023-10-02,2023-10-16,Bullish breath,MACD Bullish,111.43,2.38,104.68,2.07,,Waiting for confirmation : Buy
2023-10-16,2023-10-16,2023-10-30,Bullish breath,MACD Bullish breath,108.2,-0.36,98.25,-1.12,,Waiting for confirmation : Buy
2023-10-30,2023-10-30,2023-11-27,Bullish breath,MACD Bullish,120.6,8.54,102.87,3.32,,Sell signal
